Cite Key,Title,Authors,Year,Publication Date,Journal,Volume,Pages,Abstract,Citation Count,Citations/Year,DOI,URL,Relevance Score
Saj24b,Exploring the Viability of Sequence-to-Sequence Models for Automatic Speech Recognition in Peer-to-Peer Learning Environments,Robert Šajina and Ivo Ipšić,2024,2024-07-04,"2024 8th International Conference on Computer, Software and Modeling (ICCSM)",,44-49,"Sequence-to-sequence (Seq2Seq) models have become a cornerstone in natural language processing (NLP) and se-quence generation tasks, with applications ranging from machine translation to automatic speech recognition (ASR). While these models are well-studied in centralized and federated learning contexts, their application in peer-to-peer (P2P) deep learning remains underexplored. This study investigates the feasibility of deploying Seq2Seq models for ASR tasks in P2P environments, where agents, such as edge devices, train local models using private datasets and exchange these models directly with peers. Using the UserLibri and LJ Speech datasets, we simulate P2P learning with different communication strategies, assessing model performance using the Word Error Rate (WER) metric. Our findings reveal that while P2P learning requires more iterations to achieve convergence compared to centralized training, Seq2Seq models can be effectively utilized in such decentralized settings. The experiments highlight the critical role of local data availabil-ity in model performance, suggesting that the quantity of local data significantly impacts WER.",0,,10.1109/ICCSM63823.2024.00016,https://doi.org/10.1109/ICCSM63823.2024.00016,0.9700
Mae23,Tram-FL: Routing-based Model Training for Decentralized Federated Learning,"Kota Maejima, T. Nishio, Asato Yamazaki, and Yuko Hara-Azumi",2023,2023-08-09,2024 IEEE 21st Consumer Communications & Networking Conference (CCNC),,1038-1039,"In decentralized federated learning (DFL), the dual challenges of extensive inter-node communication and non-independent, identically distributed (non-IID) data impede the attainment of high-accuracy models while maintaining minimal communication traffic. We propose Tram-FL, which progressively refines a global model by transferring it sequentially amongst nodes. We also introduce a dynamic model routing algorithm for optimal route selection, aimed at enhancing model precision with minimal forwarding. Our experiments demonstrate that Tram-FL with the proposed routing delivers high model accuracy, outperforming baselines while reducing communication costs.",8,3.0,10.1109/CCNC51664.2024.10454716,https://doi.org/10.1109/CCNC51664.2024.10454716,0.9600
Gup24,TravellingFL: Communication Efficient Peer-to-Peer Federated Learning,"Vansh Gupta, Alka Luqman, Nandish Chattopadhyay, A. Chattopadhyay, and D. Niyato",2024,2024-04-01,IEEE Transactions on Vehicular Technology,73,5005-5019,"Peer-to-Peer federated learning is a distributed machine learning paradigm with a primary goal of learning a well-performing global model by collaboratively learning a shared model at different data hubs without the need of sharing data. Due to its immense practical applications, there is growing attention towards various challenges of efficient federated learning including communication efficiency, assumptions on connectivity, data heterogeneity, enhanced privacy, etc. In this paper, we address the problem of dynamic network topologies in federated learning. We present a technique to help new participants in Peer-to-Peer federated learning reach best possible accuracy by leveraging learning at other devices in a communication efficient manner. We model the costs in federated learning and apply a graph theoretical framework to show that one can draw from a range of graph-based algorithms to construct an efficient communication algorithm on a connected network, thereby matching the inference efficiency of centralized federated learning. We conduct experiments with varied graph formations and sizes to validate our claims.",13,6.4,10.1109/TVT.2023.3332898,https://doi.org/10.1109/TVT.2023.3332898,0.9500
Cyf22,Muffliato: Peer-to-Peer Privacy Amplification for Decentralized Optimization and Averaging,"Edwige Cyffers, Mathieu Even, A. Bellet, and Laurent Massouli'e",2022,2022-06-10,Neural Information Processing Systems,abs/2206.05091,,"Decentralized optimization is increasingly popular in machine learning for its scalability and efficiency. Intuitively, it should also provide better privacy guarantees, as nodes only observe the messages sent by their neighbors in the network graph. But formalizing and quantifying this gain is challenging: existing results are typically limited to Local Differential Privacy (LDP) guarantees that overlook the advantages of decentralization. In this work, we introduce pairwise network differential privacy, a relaxation of LDP that captures the fact that the privacy leakage from a node $u$ to a node $v$ may depend on their relative position in the graph. We then analyze the combination of local noise injection with (simple or randomized) gossip averaging protocols on fixed and random communication graphs. We also derive a differentially private decentralized optimization algorithm that alternates between local gradient descent steps and gossip averaging. Our results show that our algorithms amplify privacy guarantees as a function of the distance between nodes in the graph, matching the privacy-utility trade-off of the trusted curator, up to factors that explicitly depend on the graph topology. Finally, we illustrate our privacy gains with experiments on synthetic and real-world datasets.",32,8.1,10.48550/arXiv.2206.05091,https://doi.org/10.48550/arXiv.2206.05091,0.9400
Zha25l,PC-MoE: memory-efficient and privacy-preserving collaborative training for Mixture-of-Experts LLMs,"Z. Zhang, Bolin Ding, and K. H. Low",2025,2025-06-03,Machine Learning,115,,"Mixture-of-Experts (MoE) has been gaining popularity due to its successful adaptation to large language models (LLMs). In this work, we introduce Privacy-preserving Collaborative Mixture-of-Experts (PC-MoE), which leverages the sparsity of the MoE architecture for memory-efficient decentralized collaborative LLM training, enabling multiple parties with limited GPU-memory and data resources to collectively train more capable LLMs than they could achieve individually. At the same time, this approach protects training data privacy of each participant by keeping training data, as well as parts of the forward pass signal and gradients locally within each party. By design, PC-MoE synergistically combines the strengths of distributed computation with strong confidentiality assurances. Unlike most privacy-preserving schemes, which pay for confidentiality with lower task accuracy, our framework breaks that trade-off: across seven popular LLM benchmarks, it almost matches (and sometimes exceeds) the performance and convergence rate of a fully centralized model, enjoys near 70% peak GPU RAM reduction, while being fully robust against reconstruction attacks.",0,,10.1007/s10994-025-06901-2,https://doi.org/10.1007/s10994-025-06901-2,0.9300
Kho24,Decentralized LLM Inference over Edge Networks with Energy Harvesting,"A. Khoshsirat, Giovanni Perin, and Michele Rossi",2024,2024-08-28,GLOBECOM 2024 - 2024 IEEE Global Communications Conference,,3703-3708,"Large language models have significantly transformed multiple fields with their exceptional performance in natural language tasks, but their deployment in resource-constrained environments like edge networks presents an ongoing challenge. Decentralized techniques for inference have emerged, distributing the model blocks among multiple devices to improve flexibility and cost effectiveness. However, energy limitations remain a significant concern for edge devices. We propose a sustainable model for collaborative inference on interconnected, battery-powered edge devices with energy harvesting. A semi-Markov model is developed to describe the states of the devices, considering processing parameters and average green energy arrivals. This informs the design of scheduling algorithms that aim to minimize device downtimes and maximize network throughput. Through empirical evaluations and simulated runs, we validate the effectiveness of our approach, paving the way for energy-efficient decentralized inference over edge networks.",9,5.6,10.1109/GLOBECOM52923.2024.10901542,https://doi.org/10.1109/GLOBECOM52923.2024.10901542,0.9200
Moh20,Distributed Inference Acceleration with Adaptive DNN Partitioning and Offloading,"Thaha Mohammed, Carlee Joe-Wong, Rohit Babbar, and M. D. Francesco",2020,2020-07-01,IEEE INFOCOM 2020 - IEEE Conference on Computer Communications,,854-863,"Deep neural networks (DNN) are the de-facto solution behind many intelligent applications of today, ranging from machine translation to autonomous driving. DNNs are accurate but resource-intensive, especially for embedded devices such as mobile phones and smart objects in the Internet of Things. To overcome the related resource constraints, DNN inference is generally offloaded to the edge or to the cloud. This is accomplished by partitioning the DNN and distributing computations at the two different ends. However, most of existing solutions simply split the DNN into two parts, one running locally or at the edge, and the other one in the cloud. In contrast, this article proposes a technique to divide a DNN in multiple partitions that can be processed locally by end devices or offloaded to one or multiple powerful nodes, such as in fog networks. The proposed scheme includes both an adaptive DNN partitioning scheme and a distributed algorithm to offload computations based on a matching game approach. Results obtained by using a self-driving car dataset and several DNN benchmarks show that the proposed solution significantly reduces the total latency for DNN inference compared to other distributed approaches and is 2.6 to 4.2 times faster than the state of the art.",178,31,10.1109/infocom41043.2020.9155237,https://doi.org/10.1109/infocom41043.2020.9155237,0.9000
Tul22,SplitPlace: AI Augmented Splitting and Placement of Large-Scale Neural Networks in Mobile Edge Environments,"Shreshth Tuli, G. Casale, and N. Jennings",2022,2022-05-21,IEEE Transactions on Mobile Computing,22,5539-5554,"In recent years, deep learning models have become ubiquitous in industry and academia alike. Deep neural networks can solve some of the most complex pattern-recognition problems today, but come with the price of massive compute and memory requirements. This makes the problem of deploying such large-scale neural networks challenging in resource-constrained mobile edge computing platforms, specifically in mission-critical domains like surveillance and healthcare. To solve this, a promising solution is to split resource-hungry neural networks into lightweight disjoint smaller components for pipelined distributed processing. At present, there are two main approaches to do this: semantic and layer-wise splitting. The former partitions a neural network into parallel disjoint models that produce a part of the result, whereas the latter partitions into sequential models that produce intermediate results. However, there is no intelligent algorithm that decides which splitting strategy to use and places such modular splits to edge nodes for optimal performance. To combat this, this work proposes a novel AI-driven online policy, SplitPlace, that uses Multi-Armed-Bandits to intelligently decide between layer and semantic splitting strategies based on the input task's service deadline demands. SplitPlace places such neural network split fragments on mobile edge devices using decision-aware reinforcement learning for efficient and scalable computing. Moreover, SplitPlace fine-tunes its placement engine to adapt to volatile environments. Our experiments on physical mobile-edge environments with real-world workloads show that SplitPlace can significantly improve the state-of-the-art in terms of average response time, deadline violation rate, inference accuracy, and total reward by up to 46, 69, 3 and 12 percent respectively.",49,13,10.1109/TMC.2022.3177569,https://doi.org/10.1109/TMC.2022.3177569,0.8900
Las20,SPINN: synergistic progressive inference of neural networks over device and cloud,"Stefanos Laskaridis, Stylianos I. Venieris, Mário Almeida, Ilias Leontiadis, and N. Lane",2020,2020-08-14,Proceedings of the 26th Annual International Conference on Mobile Computing and Networking,,,"Despite the soaring use of convolutional neural networks (CNNs) in mobile applications, uniformly sustaining high-performance inference on mobile has been elusive due to the excessive computational demands of modern CNNs and the increasing diversity of deployed devices. A popular alternative comprises offloading CNN processing to powerful cloud-based servers. Nevertheless, by relying on the cloud to produce outputs, emerging mission-critical and high-mobility applications, such as drone obstacle avoidance or interactive applications, can suffer from the dynamic connectivity conditions and the uncertain availability of the cloud. In this paper, we propose SPINN, a distributed inference system that employs synergistic device-cloud computation together with a progressive inference method to deliver fast and robust CNN inference across diverse settings. The proposed system introduces a novel scheduler that co-optimises the early-exit policy and the CNN splitting at run time, in order to adapt to dynamic conditions and meet user-defined service-level requirements. Quantitative evaluation illustrates that SPINN outperforms its state-of-the-art collaborative inference counterparts by up to 2× in achieved throughput under varying network conditions, reduces the server cost by up to 6.8× and improves accuracy by 20.7% under latency constraints, while providing robust operation under uncertain connectivity conditions and significant energy savings compared to cloud-centric execution.",330,58,10.1145/3372224.3419194,https://doi.org/10.1145/3372224.3419194,0.8800
Had20,Toward Collaborative Inferencing of Deep Neural Networks on Internet-of-Things Devices,"Ramyad Hadidi, Jiashen Cao, M. Ryoo, and Hyesoon Kim",2020,2020-02-06,IEEE Internet of Things Journal,7,4950-4960,"Recent advancements in deep neural networks (DNNs) have enabled us to solve traditionally challenging problems. To deploy a service based on DNNs, since DNNs are compute intensive, consumers need to rely on compute resources in the cloud. This approach, in addition to creating a dependency on the high-quality network infrastructure and data centers, raises new privacy concerns because of the sharing of private data. These concerns and challenges limit the widespread use of DNN-based applications, so many researchers and companies are trying to optimize DNNs for fast in-the-edge execution. Executing DNNs is further pushed to the edge with the widespread use of embedded processors and ubiquitous wireless networks in Internet-of-Things (IoT) devices. However, inadequate power and computing resources of edge devices, along with the small number of local requests, limit the use of prevalent optimization techniques such as batch processing. In this article, we enable the utilization of the aggregated computing power of several IoT devices by creating a local collaborative network for a subset of DNNs, visual-based applications. In this approach, IoT devices cooperate to conduct single-batch inferencing in real time while exploiting several new model-parallelism methods, which will be introduced in this article. Our approach enhances the collaborative system by creating a balanced and distributed processing pipeline while adjusting the tasks in real time. For experiments, we deploy a system with up to 10 Raspberry Pis and execute state-of-the-art visual models, such as AlexNet, VGG16, Xception, and C3D.",73,12,10.1109/JIOT.2020.2972000,https://doi.org/10.1109/JIOT.2020.2972000,0.8700
Psa20,The InterPlanetary File System and the Filecoin Network,Yiannis Psaras and David Dias,2020,2020-06-01,2020 50th Annual IEEE-IFIP International Conference on Dependable Systems and Networks-Supplemental Volume (DSN-S),,80-80,"The InterPlanetary File System (IPFS) is a peer-to-peer content-addressable distributed file system that seeks to connect all computing devices with the same system of files. It is an open-source community-driven project, with reference implementations in Go and Javascript, and a global community of millions of users. IPFS and libp2p, which is the modular network stack of IPFS, are based on name-resolution based routing. The resolution system is based on Kademlia DHT and content is addressed by flat hash-based names. IPFS sees significant real-world usage, with over 250,000 daily active network nodes, millions of end users and wide adoption by several other projects in the Decentralised Web space, but not only. An adjacent project to IPFS, which was also masterminded and is also being developed within Protocol Labs (the umbrella company of IPFS and libp2p) is filecoin. Filecoin is a token protocol that supports a decentralised storage network. Storage miners are rewarded according to their contribution to the network and the mechanics of filecoin secure the network against malicious activity. The objective of this half-day tutorial is to make the audience familiar with IPFS and filecoin and able to use the tools provided by the project for research and development. The tutorial targets both developers and researchers, who may contribute to the project or use it as a tool.",65,11,10.1109/DSN-S50200.2020.00043,https://doi.org/10.1109/DSN-S50200.2020.00043,0.8200
See22,Decentralized Hole Punching,"Marten Seemann, Max Inden, and Dimitris Vyzovitis",2022,2022-07-01,2022 IEEE 42nd International Conference on Distributed Computing Systems Workshops (ICDCSW),,96-98,"We present a decentralized hole punching mechanism built into the peer-to-peer networking library libp2p [1]. Hole punching is cru-cial for peer-to-peer networks, enabling each participant to directly communicate to any other participant, despite being separated by firewalls and NATs. The decentralized libp2p hole punching proto-col leverages protocols similar to STUN (RFC 8489 [2]), TURN (RFC 8566 [3]) and ICE (RFC 8445 [4]), without the need for any cen-tralized infrastructure. Specifically, it doesn't require any previous knowledge about network participants other than at least one (any arbitrary) node to bootstrap peer discovery. The key insight is that the protocols used for hole punching, namely address discovery and relaying protocols, can be built such that their resource require-ments are negligible. This makes it feasible for any participant in the network to run these, thereby enabling the coordination of hole punch attempts, assuming that at least a small fraction of nodes is not located behind a firewall or a NAT.",5,1.3,10.1109/ICDCSW56584.2022.00027,https://doi.org/10.1109/ICDCSW56584.2022.00027,0.8100
Doa22,"Towards Decentralised Cloud Storage with IPFS: Opportunities, Challenges, and Future Directions","T. Doan, Vaibhav Bajpai, Yiannis Psaras, and Jörg Ott",2022,,ArXiv,abs/2202.06315,,"Recent data ownership initiatives such as GAIA-X attempt to shift from currently common centralised cloud storage solutions to de-centralised alternatives, which gives users more control over their data. The InterPlanetary File System (IPFS) is a storage architecture which attempts to provide decentralised cloud storage by building on founding principles of P2P networking and content addressing. It combines approaches from previous research, such as Kademlia-based Distributed Hash Tables (DHTs), git’s versioning model with cryptographic hashing, Merkle Trees, and content-based addressing in order to compose a protocol stack that supports both forward and backward compatibility of components. IPFS is used by more than 250k peers per month and serves tens of millions of requests per day, which makes it an interesting large-scale operational network to study. In this editorial, we provide an overview of the IPFS design and its core features, along with the opportunities that it opens as well as the challenges that it faces because of its properties. IPFS provides persistence of names, censorship circumvention, built-in file deduplication with integrity verification, and file delivery to external users via an HTTP gateway, among other properties.",40,9.4,,https://www.semanticscholar.org/paper/22228b4812dd9a1b3b5572a30dce3ad8e498790a,0.8000
Pha24,Data Poisoning Attacks in Gossip Learning,"A. Pham, M. Potop-Butucaru, Sébastien Tixeuil, and Serge Fdida",2024,2024-03-11,International Conference on Advanced Information Networking and Applications,,213-224,"Traditional machine learning systems were designed in a centralized manner. In such designs, the central entity maintains both the machine learning model and the data used to adjust the model's parameters. As data centralization yields privacy issues, Federated Learning was introduced to reduce data sharing and have a central server coordinate the learning of multiple devices. While Federated Learning is more decentralized, it still relies on a central entity that may fail or be subject to attacks, provoking the failure of the whole system. Then, Decentralized Federated Learning removes the need for a central server entirely, letting participating processes handle the coordination of the model construction. This distributed control urges studying the possibility of malicious attacks by the participants themselves. While poisoning attacks on Federated Learning have been extensively studied, their effects in Decentralized Federated Learning did not get the same level of attention. Our work is the first to propose a methodology to assess poisoning attacks in Decentralized Federated Learning in both churn free and churn prone scenarios. Furthermore, in order to evaluate our methodology on a case study representative for gossip learning we extended the gossipy simulator with an attack injector module.",4,1.9,10.48550/arXiv.2403.06583,https://doi.org/10.48550/arXiv.2403.06583,0.7900
Sin23,SPARQ-SGD: Event-Triggered and Compressed Communication in Decentralized Optimization,"Navjot Singh, Deepesh Data, Jemin George, and S. Diggavi",2023,2023-02-01,IEEE Transactions on Automatic Control,68,721-736,"In this article, we propose and analyze SParsified Action Regulated Quantized–Stochastic Gradient Descent (SPARQ-SGD), a communication-efficient algorithm for decentralized training of large-scale machine learning models over a graph with <inline-formula><tex-math notation=""LaTeX"">$n$</tex-math></inline-formula> nodes, where communication efficiency is achieved using <italic>compressed</italic> exchange of local model parameters among neighboring nodes, which is <italic>triggered</italic> only when an <italic>event</italic> (a locally computable condition) is satisfied. Specifically, in SPARQ-SGD, each node takes a fixed number of local gradient steps and then checks if the model parameters have significantly changed compared to its last update; only when the change is beyond a certain threshold (specified by a design criterion), it compresses its local model parameters using both quantization and sparsification and communicates them to its neighbors. We prove that SPARQ-SGD converges as <inline-formula><tex-math notation=""LaTeX"">$O(\frac{1}{nT})$</tex-math></inline-formula> and <inline-formula><tex-math notation=""LaTeX"">$O(\frac{1}{\sqrt{nT}})$</tex-math></inline-formula> in the strongly convex and nonconvex settings, respectively, matching the convergence rates of plain decentralized SGD. This demonstrates that we get communication efficiency achieved by aggressive compression, local iterations, and event-triggered communication essentially for <italic>free</italic>. We evaluate SPARQ-SGD over real datasets to demonstrate significant amount of savings in communication over the state-of-the-art while achieving similar performance.",68,21,10.1109/TAC.2022.3145576,https://doi.org/10.1109/TAC.2022.3145576,0.7600
Sin20,SPARQ-SGD: Event-Triggered and Compressed Communication in Decentralized Optimization,"Navjot Singh, Deepesh Data, Jemin George, and S. Diggavi",2020,2020-12-14,2020 59th IEEE Conference on Decision and Control (CDC),,3449-3456,"In this paper, we propose and analyze SPARQ-SGD, an event-triggered and compressed algorithm for decentralized training of large-scale machine learning models over a graph. Each node can locally compute a condition (event) which triggers a communication where quantized and sparsified local model parameters are sent. In SPARQ-SGD, each node first takes a fixed number of local gradient steps and then checks if the model parameters have significantly changed compared to its last update; it communicates further compressed model parameters only when there is a significant change, as specified by a (design) criterion. We prove that SPARQ-SGD converges as $O\left( {\frac{1}{{nT}}} \right)$ and $O\left( {\frac{1}{{\sqrt {nT} }}} \right)$ in the strongly-convex and non-convex settings, respectively, demonstrating that aggressive compression, including event-triggered communication, model sparsification and quantization does not affect the overall convergence rate compared to uncompressed decentralized training; thereby theoretically yielding communication efficiency for ‘free’. We evaluate SPARQ-SGD over real datasets to demonstrate significant savings in communication bits over the state-of-the-art.",0,,10.1109/CDC42340.2020.9303828,https://doi.org/10.1109/CDC42340.2020.9303828,0.7400
Sin19,SPARQ-SGD: Event-Triggered and Compressed Communication in Decentralized Stochastic Optimization,"Navjot Singh, Deepesh Data, Jemin George, and S. Diggavi",2019,2019-10-31,ArXiv,abs/1910.14280,,"In this paper, we propose and analyze SPARQ-SGD, which is an event-triggered and compressed algorithm for decentralized training of large-scale machine learning models. Each node can locally compute a condition (event) which triggers a communication where quantized and sparsified local model parameters are sent. In SPARQ-SGD each node takes at least a fixed number ($H$) of local gradient steps and then checks if the model parameters have significantly changed compared to its last update; it communicates further compressed model parameters only when there is a significant change, as specified by a (design) criterion. We prove that the SPARQ-SGD converges as $O(\frac{1}{nT})$ and $O(\frac{1}{\sqrt{nT}})$ in the strongly-convex and non-convex settings, respectively, demonstrating that such aggressive compression, including event-triggered communication, model sparsification and quantization does not affect the overall convergence rate as compared to uncompressed decentralized training; thereby theoretically yielding communication efficiency for ""free"". We evaluate SPARQ-SGD over real datasets to demonstrate significant amount of savings in communication over the state-of-the-art.",24,3.7,,https://www.semanticscholar.org/paper/72cf15a308093edc98e11b2f7ebc4c7a70d15aa7,0.7300
Che22c,CFL: Cluster Federated Learning in Large-Scale Peer-to-Peer Networks,Qian Chen et al.,2022,2022-04-08,Information Security Conference,,464-472,"Federated learning (FL) has sparked extensive interest in exploiting the private data on clients' local devices. However, the parameter server setting of FL not only has high bandwidth requirements, but also poses data privacy issues and a single point of failure. In this paper, we propose an efficient and privacy-preserving protocol, dubbed CFL, which is the first fine-grained global model training for FL in large-scale peer-to-peer (P2P) networks. Unlike previous FL in P2P networks, CFL aggregates local model update parameters hierarchically, which improves the communication efficiency facing large amounts of clients. Also, the aggregation in CFL is performed in a secure manner by introducing the authenticated encryption scheme, whose key is established through a random pairwise key scheme enhanced by a proposed voting-based key revocation mechanism. Rigorous analyses show that CFL guarantees the privacy and data integrity and authenticity of local model update parameters under two widespread threat models. More importantly, the proposed key revocation mechanism can effectively resist hijack attacks, thereby ensuring the confidentiality of the communication keys. Ingenious experiments on the Trec06p and Trec07 datasets show that the global model trained by CFL has good classification accuracy, model generalization, and rapid convergence rate, and the dropout-robustness of the system is achieved. Compared to the first global model training protocol for FL in P2P networks, PPT, CFL improves communication efficiency by 43.25%. Also, CFL outperforms PPT in terms of computational efficiency.",7,1.7,10.1007/978-3-031-22390-7_27,https://doi.org/10.1007/978-3-031-22390-7_27,0.7200
Bei21,Implicit model specialization through dag-based decentralized federated learning,Jossekin Beilharz et al.,2021,2021-11-01,Proceedings of the 22nd International Middleware Conference,,,"Federated learning allows a group of distributed clients to train a common machine learning model on private data. The exchange of model updates is managed either by a central entity or in a decentralized way, e.g. by a blockchain. However, the strong generalization across all clients makes these approaches unsuited for non-independent and identically distributed (non-IID) data. We propose a unified approach to decentralization and personalization in federated learning that is based on a directed acyclic graph (DAG) of model updates. Instead of training a single global model, clients specialize on their local data while using the model updates from other clients dependent on the similarity of their respective data. This specialization implicitly emerges from the DAG-based communication and selection of model updates. Thus, we enable the evolution of specialized models, which focus on a subset of the data and therefore cover non-IID data better than federated learning in a centralized or blockchain-based setup. To the best of our knowledge, the proposed solution is the first to unite personalization and poisoning robustness in fully decentralized federated learning. Our evaluation shows that the specialization of models emerges directly from the DAG-based communication of model updates on three different datasets. Furthermore, we show stable model accuracy and less variance across clients when compared to federated averaging.",21,4.7,10.1145/3464298.3493403,https://doi.org/10.1145/3464298.3493403,0.7100
Zha24k,A Semi-Asynchronous Decentralized Federated Learning Framework via Tree-Graph Blockchain,Cheng Zhang et al.,2024,2024-05-20,IEEE INFOCOM 2024 - IEEE Conference on Computer Communications,,1121-1130,"Decentralized federated learning (DFL) overcomes the single point of failure issue of centralized federated learning. Building upon DFL, blockchain-based federated learning (BFL) takes further strides in establishing trust, enhancing security, and fault tolerance. However, BFL based on the classical linear blockchain exhibits diminished training efficiency in heterogeneous environments and is limited by the performance bottleneck of blockchain. Recent solutions introduce the directed acyclic graph (DAG) blockchain to address these issues, yet they compromise the verifiability of BFL, struggle with handling outdated models, and have a slow convergence speed. In this paper, we propose TGFL, a decentralized federated learning framework based on the Tree-Graph blockchain. The underlying blockchain structure of TGFL is designed as a block-centered DAG to support verifiable and semi-asynchronous training. To facilitate fast convergence, we design a pivot chain generation algorithm that topologically sorts the semi-asynchronous training process, guiding participants in sampling appropriate models. The consensus mechanism, which is closely integrated with federated learning, ensures that the TGFL can effectively resist attacks on the model and the blockchain system. Extensive experiments in various settings demonstrate that TGFL can achieve better training efficiency and model accuracy compared to three baselines.",8,4.2,10.1109/INFOCOM52122.2024.10621425,https://doi.org/10.1109/INFOCOM52122.2024.10621425,0.7000
Sch20b,Tangle Ledger for Decentralized Learning,"R. Schmid, Bjarne Pfitzner, Jossekin Beilharz, B. Arnrich, and A. Polze",2020,2020-05-01,2020 IEEE International Parallel and Distributed Processing Symposium Workshops (IPDPSW),,852-859,"Federated learning has the potential to make machine learning applicable to highly privacy-sensitive domains and distributed datasets. In some scenarios, however, a central server for aggregating the partial learning results is not available. In fully decentralized learning, a network of peer-to-peer nodes collaborates to form a consensus on a global model without a trusted aggregating party. Often, the network consists of Internet of Things (IoT) and Edge computing nodes.Previous approaches for decentralized learning map the gradient batching and averaging algorithm from traditional federated learning to blockchain architectures. In an open network of participating nodes, the threat of adversarial nodes introducing poisoned models into the network increases compared to a federated learning scenario which is controlled by a single authority. Hence, the decentralized architecture must additionally include a machine learning-aware fault tolerance mechanism to address the increased attack surface.We propose a tangle architecture for decentralized learning, where the validity of model updates is checked as part of the basic consensus. We provide an experimental evaluation of the proposed architecture, showing that it performs well in both model convergence and model poisoning protection.",21,3.5,10.1109/IPDPSW50202.2020.00144,https://doi.org/10.1109/IPDPSW50202.2020.00144,0.6900
Sha18b,Biscotti: A Ledger for Private and Secure Peer-to-Peer Machine Learning,"Muhammad Shayan, Clement Fung, Chris J. M. Yoon, and Ivan Beschastnikh",2018,2018-11-24,ArXiv,abs/1811.09904,,"Federated Learning is the current state of the art in supporting secure multi-party machine learning (ML): data is maintained on the owner's device and the updates to the model are aggregated through a secure protocol. However, this process assumes a trusted centralized infrastructure for coordination, and clients must trust that the central service does not use the byproducts of client data. In addition to this, a group of malicious clients could also harm the performance of the model by carrying out a poisoning attack. 
As a response, we propose Biscotti: a fully decentralized peer to peer (P2P) approach to multi-party ML, which uses blockchain and cryptographic primitives to coordinate a privacy-preserving ML process between peering clients. Our evaluation demonstrates that Biscotti is scalable, fault tolerant, and defends against known attacks. For example, Biscotti is able to protect the privacy of an individual client's update and the performance of the global model at scale when 30% of adversaries are trying to poison the model. 
The implementation can be found at: this https URL",88,12,10.14288/1.0387042,https://doi.org/10.14288/1.0387042,0.6600
Sch25,Self-Organized Neural Network Inference in Dynamic Edge Networks,"Manuel Schrauth, Moritz Thome, Torsten Ohlenforst, and Felix Kreyß",2025,2025-11-28,Applied Sciences,,,"Inference of large machine learning models can quickly exceed the capabilities of edge devices in terms of performance, memory or energy consumption. When offloading computations to a cloud server is not possible or feasible, for instance, due to data sovereignty concerns or latency constraints, a solution can be to distribute the inference load across multiple devices in a local edge network. We propose an approach which is capable of orchestrating multi-stage inference tasks in a mobile ad-hoc network consisting of heterogeneous devices in a self-organized and fully distributed manner. As individual edge devices may be battery-powered and volatile, the framework ensures a high degree of reliability even in dynamic environments. In particular, new nodes are automatically and seamlessly integrated into the ensemble, rendering the approach highly scalable. Moreover, resilience against spontaneous node dropouts or connection failures is implemented through adaptive task rerouting. Finally, by enabling complex inference tasks to be processed in small segments on the most suitable hardware available in the network, the ensemble is able to attain considerable pipelining performance and energy efficiency.",0,,10.3390/app152312615,https://doi.org/10.3390/app152312615,0.6500
Vak25,"Hive: A secure, scalable framework for distributed Ollama inference","Domen Vake, J. Vičič, and Aleksandar Tošić",2025,2025-05-01,SoftwareX,30,102183,,2,2.1,10.1016/j.softx.2025.102183,https://doi.org/10.1016/j.softx.2025.102183,0.6400
Qi25,Decentralized Federated Learning with Prototype Exchange,Lu Qi et al.,2025,2025-01-12,Mathematics,,,"As AI applications become increasingly integrated into daily life, protecting user privacy while enabling collaborative model training has become a crucial challenge, especially in decentralized edge computing environments. Traditional federated learning (FL) approaches, which rely on centralized model aggregation, struggle in such settings due to bandwidth limitations, data heterogeneity, and varying device capabilities among edge nodes. To address these issues, we propose PearFL, a decentralized FL framework that enhances collaboration and model generalization by introducing prototype exchange mechanisms. PearFL allows each client to share lightweight prototype information with its neighbors, minimizing communication overhead and improving model consistency across distributed devices. Experimental evaluations on benchmark datasets, including MNIST, CIFAR-10, and CIFAR-100, demonstrate that PearFL achieves superior communication efficiency, convergence speed, and accuracy compared to conventional FL methods. These results confirm PearFL’s efficacy as a scalable solution for decentralized learning in heterogeneous and resource-constrained environments.",1,0.8,10.3390/math13020237,https://doi.org/10.3390/math13020237,0.6200
