Authors,Title,Year,Source title,Cited by,DOI,Document Type,Open Access,UT (Accession Number)
"Li, PM; Grenn, M",Robust federated learning through decentralized adaptive oracle consensus,2026,DISCOVER COMPUTING,0,10.1007/s10791-026-09986-y,Article,,WOS:001698245800001
"Huang, XG; Xiao, YL; Li, WJ; Liang, CC; Shen, B",Semi-asynchronous Federated Dynamic Mutual Distillation in Vehicular Networks,2026,"COMMUNICATIONS AND NETWORKING, CHINACOM 2024, PT II",0,10.1007/978-3-032-03215-7_2,Proceedings Paper,,WOS:001699396000002
"Khelfaoui, I; Wang, WX; Shehata, AI; Meskher, H; El Basuini, MF; Mohamed, AMA; Abouelenein, MF; Degha, HE; Alhoshy, M; Teiba, II; Mahmoud, O; Mahmoud, SS",STROBE-causal machine learning for the human microbiome: systematic review on methodological innovations and validation frameworks,2026,FRONTIERS IN MICROBIOLOGY,2,10.3389/fmicb.2026.1705116,Review,,WOS:001735121700001
"Velaei, M; Ghahramani, H; Ghaffari, A; Derakhshanfard, N","A review of federated learning: architectures, challenges, and targeted solutions",2026,CLUSTER COMPUTING-THE JOURNAL OF NETWORKS SOFTWARE TOOLS AND APPLICATIONS,0,10.1007/s10586-026-06286-4,Review,,WOS:001855129000001
"Liu, F; Lai, SQ; Ning, YS; Liu, H",Bkd-FedGNN: A Benchmark for Classification Backdoor Attacks on Federated Graph Neural Network,2026,"MACHINE LEARNING AND KNOWLEDGE DISCOVERY IN DATABASES. RESEARCH TRACK, ECML PKDD 2025, PT II",0,10.1007/978-3-032-05981-9_22,Proceedings Paper,,WOS:001677405100022
"S, R; Khekare, G; Kumar, Y; Soni, G",Quantifying energy and accuracy trade-offs of federated learning on wearable health devices,2026,FRONTIERS IN BIG DATA,0,10.3389/fdata.2026.1769948,Article,,WOS:001778397300001
"Lei, W; Zain, JM; Abdullah, NAS; Rahman, MA; Tao, H; Alenezi, AH",PraFL: A Single-Round Analytic Paradigm for Privacy-Preserving and Heterogeneity-Robust Federated Learning,2026,IEEE ACCESS,0,10.1109/ACCESS.2026.3694736,Article,,WOS:001788857600018
"Sun, WQ; Ma, BJ; Xie, LX; Zhao, XH",FEDGE: Privacy-Preserving heterogeneous graph neural network based on federated graph enhancement,2026,EXPERT SYSTEMS WITH APPLICATIONS,0,10.1016/j.eswa.2026.131400,Article,,WOS:001683138900001
"Abdolmaleki, M; Farahani, B",Sync-GWO: Highly Private and Bandwidth-Efficient Federated Learning With a Case Study in Healthcare,2026,IEEE JOURNAL OF BIOMEDICAL AND HEALTH INFORMATICS,3,10.1109/JBHI.2025.3567913,Article,,WOS:001708168300047
"Rahman, AU; Saqia, B; Tayyab, M; Ullah, M; Anwar, MS; Ahmad, PN",DP-FedHybrid: A Differentially Private Federated Stacking Framework Integrating Tree-Based and Transformer Models for Secure Heart Disease Prediction,2026,IEEE ACCESS,0,10.1109/ACCESS.2026.3687059,Article,,WOS:001754886700013
"Yang, Z; Qi, WJ; Guo, L",Resource management for blockchain enhanced federated learning in wireless edge networks,2026,SCIENTIFIC REPORTS,0,10.1038/s41598-026-56310-1,Article,,WOS:001853131300005
"Rekik, S; Mehmood, S; Berriche, L",Federated learning for fair autism spectrum disorder screening across age-heterogeneous populations,2026,FRONTIERS IN DIGITAL HEALTH,0,10.3389/fdgth.2026.1760849,Article,,WOS:001744654400001
"Lyu, C; Zhang, XL; Cheng, JQ; Liu, WM; Ye, XH; Xu, K; Li, Q; Yin, XC",Towards Efficient and Reliable Training Assurance of Untrusted Federated Learning Participants Under Hardware Non-Determinism,2026,IEEE TRANSACTIONS ON DEPENDABLE AND SECURE COMPUTING,0,10.1109/TDSC.2026.3677485,Article,,WOS:001817240300039
"Ma, XD; Hu, JQ; Liang, SC; Wu, Y",Federated Learning and Resource-Aware Graph Neural Network for Intrusion Detection in 6G-IoT Driven Healthcare System,2026,IEEE INTERNET OF THINGS JOURNAL,14,10.1109/JIOT.2025.3564722,Article,,WOS:001696600200029
"Phan, QB; Nguyen, DC; Doan, TT; Nguyen, TT",Advancing Privacy and Accuracy With Federated Learning and Homomorphic Encryption,2026,IEEE TRANSACTIONS ON EMERGING TOPICS IN COMPUTATIONAL INTELLIGENCE,1,10.1109/TETCI.2026.3670702,Article,,WOS:001719652600001
"Venturini, JFD; Leite, AEG; Hessel, F",A Trusted-Party-Free Federated Learning Architecture with Multi-key Homomorphic Encryption and Zero-Knowledge Proofs,2026,"ADVANCED INFORMATION NETWORKING AND APPLICATIONS, AINA-2026, VO 5",0,10.1007/978-3-032-23311-0_8,Proceedings Paper,,WOS:001814537800008
"Bhattacharjee, T; Sarkar, S; De, DBS",FedGeoTour: Federated learning-based geostatistical approach to privacy-preserving mobile crowdsensing for sustainable tourism,2026,INFORMATION TECHNOLOGY & TOURISM,0,10.1007/s40558-026-00364-4,Article,,WOS:001719777200001
"Divilkovskiy, M; Gasnikov, A",Stochastic Decentralized Optimization of Non-Smooth Convex and Convex-Concave Problems over Time-Varying Networks,2026,"FORTIETH AAAI CONFERENCE ON ARTIFICIAL INTELLIGENCE, AAAI-26, VOL 40 NO 43",0,,Proceedings Paper,,WOS:001769902300083
"Anees, A; Field, M; Holloway, L",Development of federated learning neural networks with combined horizontal and vertical data partitioning,2026,APPLIED SOFT COMPUTING,1,10.1016/j.asoc.2026.114734,Article,,WOS:001685324800001
"Wu, HW; Li, GJ; Zhang, HY; Ye, Z; Ma, C",CASBA: Capability-Adaptive Shadow Backdoor Attack against Federated Learning,2026,CMC-COMPUTERS MATERIALS & CONTINUA,0,10.32604/cmc.2025.071008,Article,,WOS:001671560700001
"Khalghollah, M; Zare, A; Abdollahi, S; Far, BH; Nezhad, AS",Machine Learning-Driven Capillary Microfluidic Design Automation for Programmable Gradient Generation and Antimicrobial Testing,2026,SMALL,0,10.1002/smll.73821,Article,,WOS:001766556100001
"Xie, HY; Zhou, TP; Chen, S; Li, Y; Yang, XY",PNFR: practicality-enhanced and non-interactive privacy-preserving federated regressions,2026,COMPUTER JOURNAL,0,10.1093/comjnl/bxag085,Article; Early Access,,WOS:001865528000001
"Du, HZ; Qiu, CY; Huo, H",FedHyperGraph: A layer-wise personalized federated learning with correlation graphs in hyperbolic space,2026,NEURAL NETWORKS,1,10.1016/j.neunet.2025.108481,Article,,WOS:001651674100001
"Essahraui, S; Lamaakal, I",A Comprehensive Survey of TinyML-Based Biometric Recognition for IoT Edge Devices,2026,IEEE INTERNET OF THINGS JOURNAL,5,10.1109/JIOT.2026.3656932,Article,,WOS:001709147500022
"Jin, T; Xu, YD; Gao, YH; Sheng, XC; Yan, CG; Sun, YQ; Han, XM; Gao, Y",Hypergraph-Guided Federated Distillation Learning for Efficient and Robust Multi-center fMRI Data Analysis,2026,"MEDICAL IMAGE COMPUTING AND COMPUTER ASSISTED INTERVENTION - MICCAI 2025, PT XI",0,10.1007/978-3-032-05141-7_29,Proceedings Paper,,WOS:001596391100029
"Yuan, ZZ; Guo, LS; Li, XK; Zhu, YL; Wang, WY; Qu, MX",FedSA-GCL: A semi-asynchronous federated graph learning framework with personalized aggregation and cluster-aware broadcasting,2026,KNOWLEDGE-BASED SYSTEMS,0,10.1016/j.knosys.2026.116373,Article,,WOS:001793750800001
"Quan, MK; Pathirana, PN; Wijayasundara, M; Setunge, S; Nguyen, DC; Brinton, CG; Love, DJ; Poor, HV",Federated Learning for Cyber Physical Systems: A Comprehensive Survey,2026,IEEE COMMUNICATIONS SURVEYS AND TUTORIALS,25,10.1109/COMST.2025.3570288,Article,,WOS:001654837700049
"He, JY; Chen, YX; Wen, JG; Xie, K; Yang, K; Chen, XY; Liu, TX",Heterogeneity-Aware Semi-asynchronous Federated Learning,2026,"SECURITY AND PRIVACY IN COMMUNICATION NETWORKS, SECURECOMM 2025, PT I",0,10.1007/978-3-032-23447-6_27,Proceedings Paper,,WOS:001788448900027
"Xu, WW; Wang, XM; Ng, WWY; Liu, K",Incentive Mechanism for Heterogeneous Federated Learning With Budget Constraint,2026,IEEE TRANSACTIONS ON EMERGING TOPICS IN COMPUTATIONAL INTELLIGENCE,0,10.1109/TETCI.2025.3592252,Article,,WOS:001549126700001
"Liu, YQ; Zhang, Y; He, PZ; Fang, SZ",FedGNNLDP: Federated graph neural network with locally differential privacy,2026,COMPUTERS & SECURITY,2,10.1016/j.cose.2025.104757,Article,,WOS:001621277400001
"Xu, QH; Wang, C; Shen, J",DRL-SA: Deep Reinforcement Learning-Based Client Selection and Secure Aggregation for Federated Learning,2026,"KNOWLEDGE SCIENCE, ENGINEERING AND MANAGEMENT, KSEM 2025, PT III",0,10.1007/978-981-95-3055-7_7,Proceedings Paper,,WOS:001717867900007
"Al-Shanoon, A; Sykes, ER; Nazari, H",A systematic review of machine learning approaches for phonocardiogram classification,2026,COMPUTER METHODS IN BIOMECHANICS AND BIOMEDICAL ENGINEERING,0,10.1080/10255842.2026.2690183,Article; Early Access,,WOS:001799707100001
"Guesmi, H; Saidane, LA",FDRLIoT: Federated Deep Reinforcement Learning Architecture for Distributed IoT Intrusion Detection,2026,"ADVANCED INFORMATION NETWORKING AND APPLICATIONS, AINA-2026, VOL 2",0,10.1007/978-3-032-23271-7_31,Proceedings Paper,,WOS:001814537100031
"Dehghani, S; Pierre, S",Rare-Beat Detection in Heterogeneous ECG: Federated Learning Under Severe Class Imbalance and Class-Missing Clients,2026,IEEE ACCESS,0,10.1109/ACCESS.2026.3715579,Article,,WOS:001843514900010
"Fu, J; Hong, Y; Ling, XP; Wang, LX; Ran, X; Sun, ZY; Wang, WH; Chen, ZL; Cao, Y",Differentially Private Federated Learning: A Systematic Review,2026,ACM COMPUTING SURVEYS,2,10.1145/3801079,Review,,WOS:001851478900001
"Yu, J; Du, JP; Xue, Z; Liang, MY",ERL-ER-FedHG: Evolutionary reinforcement learning with experience replay for federated heterogeneous graphs,2026,APPLIED SOFT COMPUTING,0,10.1016/j.asoc.2025.114436,Article,,WOS:001652598300001
"Ciaramella, G; Martinelli, F; Santone, A; Mercaldo, F",An explainable privacy-preserving method for mobile malware detection through federated machine learning,2026,INTERNATIONAL JOURNAL OF INFORMATION SECURITY,0,10.1007/s10207-026-01268-4,Article,,WOS:001777571100001
"Mahbub, MJA; Dipu, SA; Hasan, R; Ul Islam, MF; Hasan, MM; Tahsin, A; Alam, MGR; Uddin, MZ",A systematic review and unified multi-perspective conceptual synthesis of contemporary machine learning paradigms,2026,PEERJ COMPUTER SCIENCE,0,10.7717/peerj-cs.3905,Review,,WOS:001798794800001
"Naveed, H; Alamgir, Z; Karim, S",MCDM-Fed: an adaptive federated learning approach for enhanced distributed intelligence,2026,JOURNAL OF CLOUD COMPUTING-ADVANCES SYSTEMS AND APPLICATIONS,0,10.1186/s13677-026-00896-4,Article,,WOS:001771733500001
"Sammartino, V",Hybrid quantum Graph Neural Networks for obust botnet detection in modern IoT ecosystems,2026,FUTURE GENERATION COMPUTER SYSTEMS-THE INTERNATIONAL JOURNAL OF ESCIENCE,1,10.1016/j.future.2026.108650,Article,,WOS:001798790900001
"Lin, Z; Chen, Z; Chen, XH; Ni, W; Gao, Y",HASFL: Heterogeneity-Aware Split Federated Learning Over Edge Computing Systems,2026,IEEE TRANSACTIONS ON MOBILE COMPUTING,0,10.1109/TMC.2026.3673358,Article,,WOS:001815331200043
"Shrimali, B; Gajjar, J; Roy, S; Patel, S; Patel, K; Naik, RR",EnDuSecFed: an ensemble approach for privacy preserving Federated Learning with dual-security framework for sustainable healthcare,2026,FRONTIERS IN BIG DATA,2,10.3389/fdata.2025.1659026,Article,,WOS:001681515700001
"Eslami, E; Fazeli, SAS; Abouei, J; Abbasi, E; Karbassi, SM",The GAO-based federated learning framework with adaptive client selection for resource-efficient edge-IoT systems,2026,CLUSTER COMPUTING-THE JOURNAL OF NETWORKS SOFTWARE TOOLS AND APPLICATIONS,0,10.1007/s10586-026-06449-3,Article,,WOS:001852868600001
"Ma, WQ; Xia, TB; Si, WJ; Cheng, X; Xu, YH; Xi, LF",Memory-augmented spatio-temporal graph networks for federated cross-domain remaining useful life prediction,2026,ADVANCED ENGINEERING INFORMATICS,0,10.1016/j.aei.2026.105115,Article,,WOS:001840761200001
"Wang, E; Li, BJ; Liu, WB; Han, ZY; Wang, C; Li, XM; Wu, J",Federated Learning-Based Distributed Data Completion in Sparse Mobile CrowdSensing,2026,IEEE TRANSACTIONS ON MOBILE COMPUTING,0,10.1109/TMC.2025.3640170,Article,,WOS:001732670500027
"Sahoo, JP; Kar, B; Wu, YL; Abdelmoniem, AM; Chatzopoulos, D",SMoQKE-IDS: Sparse Mixture of Quantum KolmogorovArnold Network Experts for FL-IDS in Edge-IIoT,2026,IEEE OPEN JOURNAL OF THE COMMUNICATIONS SOCIETY,1,10.1109/OJCOMS.2026.3668242,Article,,WOS:001711092600001
"Azad, MA; Shah, SA",Privacy-preserving federated learning system under malicious collaborators and aggregators,2026,FUTURE GENERATION COMPUTER SYSTEMS-THE INTERNATIONAL JOURNAL OF ESCIENCE,0,10.1016/j.future.2026.108530,Article,,WOS:001752185000001
"Sharma, H; Kumar, P; Sharma, K",Security Solutions for the Internet of Things Using Machine Learning and Deep Learning: Current Trends and Future Directions,2026,WILEY INTERDISCIPLINARY REVIEWS-DATA MINING AND KNOWLEDGE DISCOVERY,0,10.1002/widm.70059,Article,,WOS:001728116900013
"Zhang, HY; Liu, Y",Prototype Margin-Based Client Selection for Federated Learning,2026,IEEE TRANSACTIONS ON COGNITIVE COMMUNICATIONS AND NETWORKING,0,10.1109/TCCN.2026.3696246,Article,,WOS:001785960600002
"Gu, K; Lei, JQ; Tan, JJ; Li, X",A Verifiable Federated Learning Scheme With Privacy-Preserving in MCS,2026,IEEE TRANSACTIONS ON NETWORK AND SERVICE MANAGEMENT,0,10.1109/TNSM.2025.3627581,Article,,WOS:001655693000008
"Ragusa, A; Iannuzzi, A; Prata, F; Tedesco, F; Muto, G; Papalia, R; Muto, G",FEDERATED LEARNING IN UROLOGY: A PROMISING MACHINE LEARNING APPROACH TO SAFEGUARDING SENSITIVE PATIENT DATA,2026,JOURNAL OF UROLOGY,0,10.1097/01.JU.0001191588.75314.0c.06,Meeting Abstract,,WOS:001755399400017
"Kong, XY; Li, MY; Wu, Z",Privacy-Preserving Distributed Modeling and Predictive Control Using Homomorphically Encrypted Neural Network Models,2026,IEEE TRANSACTIONS ON AUTOMATION SCIENCE AND ENGINEERING,0,10.1109/TASE.2026.3706852,Article,,WOS:001811607400012
"Huang, JL; Xu, ZS; Gu, K; Zhu, Z",A Verifiable Federated Learning Aggregation Scheme Based on Homomorphic Hashing,2026,"SECURITY AND PRIVACY IN COMMUNICATION NETWORKS, SECURECOMM 2025, PT II",0,10.1007/978-3-032-23450-6_13,Proceedings Paper,,WOS:001793761900013
"Campanile, L; de Biase, MS; Marulli, F",Design and evaluation of a privacy-preserving multi-level federated learning architecture for airport biometric check-in,2026,FUTURE GENERATION COMPUTER SYSTEMS-THE INTERNATIONAL JOURNAL OF ESCIENCE,2,10.1016/j.future.2025.108217,Article,,WOS:001610962200002
"Li, WH; Anagnostopoulos, C; Parambath, SAP; Bryson, K",FedKDMR: Robust Federated Learning via Joint Knowledge Distillation & Model Recombination,2026,"PROCEEDINGS OF THE 32ND ACM SIGKDD CONFERENCE ON KNOWLEDGE DISCOVERY AND DATA MINING VOL 1, KDD 2026",0,10.1145/3770854.3780160,Proceedings Paper,,WOS:001783169400064
"Yarrabothu, RS; Benni, NS; Raj, SN; Kumar, NM; Singh, BK; Divya, A; Bhojan, R; Tirth, V",Quantum-resistant blockchain and federated learning integrated secure and scalable smart grid framework for sustainable and privacy-preserving energy management,2026,SUSTAINABLE COMPUTING-INFORMATICS & SYSTEMS,0,10.1016/j.suscom.2026.101305,Article,,WOS:001694236000001
"Dharmendra, KR; Verma, DK; Vats, S",Neuro shield : Securing neural data with privacy-preserving algorithms for brain computer interface,2026,JOURNAL OF INFORMATION & OPTIMIZATION SCIENCES,0,10.47974/JIOS-2323,Article,,WOS:001797714100008
"Wang, LH; Kong, XY; Xu, SJ; Zhang, SH; Shao, W; Wang, QZ",EIVBoost: An efficient and interpretable gradient boosting framework for Vertical Federated Learning,2026,COMPUTER STANDARDS & INTERFACES,0,10.1016/j.csi.2025.104082,Article,,WOS:001602792600001
"Sattar, A; Bukhari, M; Rehman, ZU; Khalid, S; Lee, Y; Rho, S",A data analytics-driven approach to backorder prediction using federated machine learning in industrial supply chains,2026,SCIENTIFIC REPORTS,1,10.1038/s41598-025-34578-z,Article,,WOS:001680938400001
"Hashmi, SW; Shukla, RM; Bhunia, S",CASCADENCE: a layered cascade defense mechanism for federated learning,2026,SCIENTIFIC REPORTS,0,10.1038/s41598-026-56332-9,Article,,WOS:001861717700001
"Ni, Z; Ghazikor, M; Hashemi, M",pFedWN: A Personalized Federated Learning Framework for D2D Wireless Networks With Heterogeneous Data,2026,IEEE TRANSACTIONS ON NETWORKING,0,10.1109/TON.2026.3662326,Article,,WOS:001696503700012
"Ngamsittipong, V; Jumratboonsom, J; Thongsuk, T; Zhou, YP; Jatuviriyapornchai, W; Sajjacholapunt, P",Handling Missing Modalities in Multimodal Federated Learning for Healthcare Data Analytics,2026,"UBI-MEDIA COMPUTING, PERVASIVE SYSTEMS, ALGORITHMS AND NETWORKS, UBI-MEDIA 2026",0,10.1007/978-981-95-9843-4_11,Proceedings Paper,,WOS:001816068100011
"Liu, YF; Ma, HM; Pan, DL; Liu, Y; Chai, WL; Liu, ZP",HierFLMC: Efficient hierarchical federated learning based on soft clustering model compression,2026,EXPERT SYSTEMS WITH APPLICATIONS,2,10.1016/j.eswa.2025.130022,Article,,WOS:001603966800003
"Fu, SC; Dong, F; Xu, XL; Shen, D; Bilal, M; Dustdar, S",CODEA: Online Container Deployment and Edge Association for Multi-Edge Federated Synergy Learning,2026,IEEE TRANSACTIONS ON MOBILE COMPUTING,1,10.1109/TMC.2026.3684059,Article,,WOS:001866147700045
"Neal, JP; Morar, N",Federated Learning is Still Machine Learning! Epistemic vs. Ethical Issues Common Across Medical ML Models,2026,AMERICAN JOURNAL OF BIOETHICS,0,10.1080/15265161.2026.2690937,Editorial Material,,WOS:001841054000001
"Nguyen, PA; Ha, T; Mishra, S; Kien, LT; Le, AN; Kim, D",LSTM Network-Based Accurate Greenhouse Temperature Forecasting through Privacy-Preserving Federated Learning,2026,HUMAN-CENTRIC COMPUTING AND INFORMATION SCIENCES,0,10.22967/HCIS.2026.16.026,Article,,WOS:001715635900001
"Xiong, RY; Li, YP; Zeng, DZ; Li, P; Zomaya, AY",DAHFF: Joint Device Selection and Bandwidth Allocation for Efficient Hierarchical Federated Learning,2026,IEEE TRANSACTIONS ON CLOUD COMPUTING,1,10.1109/TCC.2026.3666886,Article,,WOS:001788892100048
"Ferguson, H; Ning, R; Wu, HY; Zhu, LW; Xin, CS; Uddin, MS; Li, J",Efficient Backdoor Mitigation in Federated Learning With Contrastive Loss,2026,IEEE INTERNET OF THINGS JOURNAL,0,10.1109/JIOT.2026.3711587,Article,,WOS:001861276500048
"Khacha, A; Aliouat, Z; Harbi, Y; Gherbi, C; Saadouni, R; Lakhlef, H",Privacy-preserving lightweight intrusion detection system for agricultural IoT based on federated learning and temporal convolutional network,2026,CLUSTER COMPUTING-THE JOURNAL OF NETWORKS SOFTWARE TOOLS AND APPLICATIONS,0,10.1007/s10586-026-06418-w,Article,,WOS:001836912000001
"Alsolami, T; Ilyas, M",FedSMOTE-DP: Privacy-Aware Federated Ensemble Learning for Intrusion Detection in IoMT Networks,2026,SENSORS,1,10.3390/s26051592,Article,,WOS:001713885500001
"Lavond, J; Cheng, MH; Li, Y",FedDecay: Balancing Model Performance and Rapid Personalization in Federated Learning with Learning Rate Scheduling,2026,JOURNAL OF COMPUTATIONAL AND GRAPHICAL STATISTICS,0,10.1080/10618600.2026.2696264,Article; Early Access,,WOS:001833103900001
"Li, J; Xiang, W; Shang, DD; Li, SJ; Li, Q","Federated learning for cardiovascular disease prediction: a systematic review of clinical applications, validation, and translation readiness",2026,FRONTIERS IN CARDIOVASCULAR MEDICINE,1,10.3389/fcvm.2026.1831342,Review,,WOS:001798605900001
"Deepak, G; Madiajagan, M; Kavitha, T; Shabu, SLJ; Jency, S; Devi, PP",Federated learning framework for privacy-preserving defect recognition across distributed additive manufacturing networks,2026,NONDESTRUCTIVE TESTING AND EVALUATION,0,10.1080/10589759.2026.2627627,Article; Early Access,,WOS:001692010200001
"Vidyullatha, P; Ioannou, I; Ghantasala, GSP; Vassiliou, V; Babu, BS",Gradient-informed MBO with constraint-aware graph refinement network for privacy-preserving federated mask R-CNN segmentation (GIMBO-CAGRN-FL),2026,EXPERT SYSTEMS WITH APPLICATIONS,0,10.1016/j.eswa.2026.132185,Article,,WOS:001737421500001
"Trivikram; Muniyal, B; Pais, V",FED-BASTION: a multilayer Byzantine resilient honest client selection framework using federated learning method,2026,ENGINEERING RESEARCH EXPRESS,0,10.1088/2631-8695/ae7548,Article,,WOS:001828344200001
"Ghourabi, A; Khaldi, K",A Federated Ensemble Learning Framework for Distributed Fraud Detection,2026,APPLIED SCIENCES-BASEL,0,10.3390/app16094508,Article,,WOS:001763271500001
"Li, Z; Wu, SY; Chen, RC; Aditya, P; Akkus, IE; Vanga, M; Zhang, M; Li, H; Zhang, Y",Model Hijacking Attack in Federated Learning,2026,IEEE TRANSACTIONS ON INFORMATION FORENSICS AND SECURITY,0,10.1109/TIFS.2026.3666296,Article,,WOS:001702895800003
"Li, QL; Gao, ML; Zhai, WZ; Wu, WT; Wang, C; Abdelmoniem, AM",Federated Learning for Edge Computing Enabled Artificial Intelligence of Things: A comprehensive survey,2026,KNOWLEDGE-BASED SYSTEMS,0,10.1016/j.knosys.2026.116300,Article,,WOS:001798632400001
"Wang, Z; Wang, Q; Yu, GS; Chen, SP",TDML - A Trustworthy Distributed Machine Learning Framework,2026,FUTURE GENERATION COMPUTER SYSTEMS-THE INTERNATIONAL JOURNAL OF ESCIENCE,5,10.1016/j.future.2025.107951,Article,,WOS:001518723500001
"Gu, SX; You, CQ; Guo, DK; Qu, ZH; Ren, BB; Xie, ZP; Luo, LL",Analytic personalized federated meta-learning,2026,PATTERN RECOGNITION,1,10.1016/j.patcog.2026.113512,Article,,WOS:001731498400001
"Yan, XM; Jin, YC; Wang, CY; Yang, SS",Causal Federated Graph Neural Networks for Multiobjective Facility Location,2026,IEEE TRANSACTIONS ON SYSTEMS MAN CYBERNETICS-SYSTEMS,1,10.1109/TSMC.2025.3647753,Article,,WOS:001663454200001
"Wang, DX; Zhang, XM; Wu, HB; Liu, JH; Chen, XH; Zhou, M",Mobility-Aware Reputation-Based Hierarchical Federated Learning for Internet of Vehicles,2026,IEEE TRANSACTIONS ON VEHICULAR TECHNOLOGY,1,10.1109/TVT.2025.3609341,Article,,WOS:001708163500033
"Makki, A; Perveen, S; Shahbaz, M; Shahzad, S",An explainable and privacy-preserving federated learning framework for multiclass thyroid disorder classification,2026,FUTURE GENERATION COMPUTER SYSTEMS-THE INTERNATIONAL JOURNAL OF ESCIENCE,0,10.1016/j.future.2026.108573,Article,,WOS:001778117800001
"Anees, A; Ming, D; Bharathy, G; Holloway, L",Secure Federated Learning Algorithms for Vertical and Combined Data Partitioning,2026,FUTURE INTERNET,0,10.3390/fi18060302,Article,,WOS:001803504600001
"Ding, Y; Costa, C; Si, B",Federated Function-on-function Regression With an Efficient Gradient Boosting Algorithm for Privacy-Preserving Telemedicine,2026,IEEE TRANSACTIONS ON AUTOMATION SCIENCE AND ENGINEERING,0,10.1109/TASE.2026.3660098,Article,,WOS:001704048400022
"Mucha, M; von Toerne, E",The Federation - A novel machine learning technique applied to data from the Higgs Boson Machine Learning Challenge,2026,"21ST INTERNATIONAL WORKSHOP ON ADVANCED COMPUTING AND ANALYSIS TECHNIQUES IN PHYSICS RESEARCH, ACAT 2022",0,10.1088/1742-6596/3206/1/012081,Proceedings Paper,,WOS:001803734700081
"Taleb, HA",FedGAT: Federated Graph Attention for User Association and Interference Mitigation in C-RAN,2026,ELECTRONICS,0,10.3390/electronics15163492,Article,,WOS:001858857200001
"Su, LL; Xiang, M; Xu, JM; Yang, PK",Federated Learning Under Adversarial Silence Attacks,2026,INFORMS JOURNAL ON COMPUTING,0,10.1287/ijoc.2024.1017,Article; Early Access,,WOS:001793136800001
"Hu, C; Wang, Y; Kanagavelu, R; Deng, YH; Ning, PY; Cai, KN; Xu, JM; Liu, Y; Goh, SMR; Wei, QS",Fast and Green Federated Learning: A Heterogeneity-Aware Client Selection Strategy Maximizing Overall Contribution Rate,2026,IEEE TRANSACTIONS ON CLOUD COMPUTING,0,10.1109/TCC.2026.3713640,Article,,WOS:001868096200019
"Wang, CS; Yu, JL; Xu, MY; Qian, MS; Wang, SL",A Federated Multiscale Diagnostic Strategy for Bearing Compound Faults With Dynamic Privacy Preservation,2026,IEEE TRANSACTIONS ON INSTRUMENTATION AND MEASUREMENT,0,10.1109/TIM.2025.3643056,Article,,WOS:001658637700012
"Titung, R; Alm, CO",Personalized Federated Learning for Session-Based Affective Interaction Modeling,2026,IEEE TRANSACTIONS ON AFFECTIVE COMPUTING,0,10.1109/TAFFC.2026.3666136,Article,,WOS:001783646200031
"Oyedemi, OA; Rosa, RL; Matthew, UO; Rodríguez, DZ",HyFlaNK: A Hybrid Federated Learning Framework for Real-time Network Threat Detection,2026,JOURNAL OF COMMUNICATIONS SOFTWARE AND SYSTEMS,0,10.24138/jcomss-2025-0113,Article,,WOS:001809702000001
"Varshney, M; Dutta, T",Privacy-Preserving Out-of-Distribution Alignment for Federated Graph Neural Networks,2026,IEEE MULTIMEDIA,0,10.1109/MMUL.2026.3657251,Article,,WOS:001853475300012
"Wang, ZJ; Gai, KK; Yu, J; Zhu, LH",Defending Against Malicious Clients in Robust Heterogeneous Federated Learning,2026,"SECURITY AND PRIVACY IN COMMUNICATION NETWORKS, SECURECOMM 2025, PT II",0,10.1007/978-3-032-23450-6_15,Proceedings Paper,,WOS:001793761900015
"Ramos, HM; Gazur, I; Coronado-Hernández, OE; Pérez-Sánchez, M",Hybrid Smart Energy Community and Machine Learning Approaches for the AI Era in Energy Transition,2026,ENG,1,10.3390/eng7040146,Article,,WOS:001749510300001
"Sikri, A; Gambhir, S; Jameel, R; Idrees, SM; Nowostawski, M",Investigating Privacy-Preserving Federated Learning for Telecom Customer Churn Prediction Using Differential Privacy,2026,INFORMATION,0,10.3390/info17080811,Article,,WOS:001859064600001
"Reddi, S; Patruni, MR; Pedada, S; Das, AK; Merlec, MM; In, HP",Federated Aggregation Scheme With Authentication for Securing IoT-Eabled Social Internet of Vehicles: Enhancing Scalability and Loss Optimization,2026,IEEE OPEN JOURNAL OF VEHICULAR TECHNOLOGY,1,10.1109/OJVT.2026.3695770,Article,,WOS:001788823300004
"Chavhan, S; Santo, E; Gupta, D",Energy-Aware Sparse Federated Learning Framework for Secure Edge Healthcare and Consumer IoMT Devices,2026,IEEE TRANSACTIONS ON CONSUMER ELECTRONICS,0,10.1109/TCE.2026.3655831,Article,,WOS:001723282400020
"Bakiya, K; Savarimuthu, N",A Horizontal Based Federated Learning Approach for Non-IID Data Distribution in Surgical Instrument Segmentation from MIS,2026,"COMPUTER VISION AND IMAGE PROCESSING, CVIP 2024, PT II",0,10.1007/978-3-031-93691-3_6,Proceedings Paper,,WOS:001566318300006
"Annunziata, D; Izzo, S; Giampaolo, F; Piccialli, F",Only one fusion matters: Spatiotemporal Weighted Integration for one-shot Federated Traffic Prediction,2026,COMPUTER NETWORKS,0,10.1016/j.comnet.2026.112557,Article,,WOS:001826503700001
"Miao, M; Ma, PP",Applications of artificial intelligence in clinical research: a narrative review of recent advances and challenges,2026,JOURNAL OF MEDICAL ARTIFICIAL INTELLIGENCE,0,10.21037/jmai-2025-114,Review,,WOS:001569279500001
