Authors,Title,Year,Source title,Cited by,DOI,Document Type,Open Access,UT (Accession Number)
"Li, WJ; Wang, ZQ; Zhou, GD",PCoKG: Personality-aware Commonsense Reasoning with Debate,2026,"FORTIETH AAAI CONFERENCE ON ARTIFICIAL INTELLIGENCE, AAAI-26, VOL 40 NO 23",0,,Proceedings Paper,,WOS:001768418300041
"Efendioglu, S; Pehlivan, H",From Chat to Academia: Calibrating Formality in Low-Resource Languages,2026,IEEE ACCESS,0,10.1109/ACCESS.2026.3652343,Article,,WOS:001663386200034
"He, YY; Gao, RH; Zhang, SY; Li, QF; Wang, R; Peng, C; Shi, Y; Xu, C",ChickVLM: Domain-Adaptive vision-language model for interactive chicken disease diagnosis,2026,SMART AGRICULTURAL TECHNOLOGY,0,10.1016/j.atech.2026.102006,Article,,WOS:001722376500001
"Zhang, ZX; Ding, ZY; Liu, MY; Sang, HW",RACES: reward-aligned consistent essay scoring with large language models,2026,INTERNATIONAL JOURNAL OF EDUCATIONAL TECHNOLOGY IN HIGHER EDUCATION,0,10.1186/s41239-026-00607-8,Article,,WOS:001796411300001
"Thangellamudi, J; Dinakarrao, SMP",Bridging RTL and Assertion Generation With Large Language Models,2026,IEEE DESIGN & TEST,1,10.1109/MDAT.2026.3670060,Article,,WOS:001772877200010
"Fang, Z",Modelling individual participants as LLM agents in collaborative problem solving simulations,2026,COMPUTERS AND EDUCATION: ARTIFICIAL INTELLIGENCE,0,10.1016/j.caeai.2026.100593,Article,,WOS:001757352300001
"Shi, WD; Song, YR; Rao, ZH; Zhang, DM; Liu, JM; Zou, XX",WordCon: Word-Level Typography Control in Visual Text Rendering,2026,IEEE TRANSACTIONS ON CIRCUITS AND SYSTEMS FOR VIDEO TECHNOLOGY,0,10.1109/TCSVT.2026.3686871,Article,,WOS:001841927700007
"Xiong, JY; Li, LB; Wang, YQ; Chen, DX; Liu, L",BLAP: lesion-aware adaptive multi-scale visual prompt tuning for few-shot crop disease diagnosis,2026,FRONTIERS IN PLANT SCIENCE,0,10.3389/fpls.2026.1901116,Article,,WOS:001862974500001
"Yang, HR; Ren, YQ; Zhang, TX; Zhang, GY",FinePE: Fine-grained personality editing of large language model via mixture of LoRA experts,2026,APPLIED SOFT COMPUTING,0,10.1016/j.asoc.2026.114943,Article,,WOS:001712944000001
"Qu, YB; Li, BY; Huang, S; Nie, P; Li, L; Yao, YM",BADS: A backdoor attack against code intent summarization engines,2026,INFORMATION AND SOFTWARE TECHNOLOGY,1,10.1016/j.infsof.2026.108018,Article,,WOS:001662691200001
"Braz, SL; Leite, JPRR",Quantum assistant: Specialization of multimodal vision-language models for quantum computing,2027,EXPERT SYSTEMS WITH APPLICATIONS,0,10.1016/j.eswa.2026.133931,Article,,WOS:001853108800002
"Xiang, LQ; Cao, YX; Shen, GQ; Gao, BW",Optimising LoRA for fine-tuning lightweight LLM expert agents in cross-regional collaboration in the construction industry: Evidence from the Greater Bay Area,2026,ENGINEERING MANAGEMENT,0,10.1007/s42524-026-5274-4,Article; Early Access,,WOS:001837139100001
"Lim, J; Kwak, Y; Lee, J; Kim, TY; Jeong, J",mLLM-CRD: multi-modal LLM based context-aware rule detection using LoRA-integrated attention for worker safety monitoring,2026,JOURNAL OF KING SAUD UNIVERSITY COMPUTER AND INFORMATION SCIENCES,0,10.1007/s44443-026-00572-2,Article,,WOS:001819074400002
"Dawadikar, A; Shyamsundar, P; Bhat, RV; Saxena, N",Activation-Guided Layer Selection for LoRA,2026,INFORMATION,0,10.3390/info17030283,Article,,WOS:001725639900001
"Zhou, WT; He, DQ; Jin, ZZ; Wei, ZX; Sun, HM; Wu, JX; Zhuang, Y; Qin, BF; Wu, QZ",Generating diverse data based on FA-LoRA fine-tuning of diffusion models to enhance UAV forest fire detection performance,2026,APPLIED SOFT COMPUTING,0,10.1016/j.asoc.2026.114904,Article,,WOS:001703966200001
"Ke, JJ; Ma, F; Lin, YM; Wang, X; Yang, WY; Liu, KE; Yu, ZT; Zhao, SC; Ding, GG; Tian, Q",RALoRA: Rank-adaptive LoRA for incomplete multi-view classification with vision-language foundation models,2027,INFORMATION FUSION,0,10.1016/j.inffus.2026.104684,Article,,WOS:001845498100001
"Wang, YR; Zheng, ZY; Sui, XT; Yv, M",LoRA-SFIE-LLM: Synergistic LoRA and RAG retrieval optimization for shearer fault information extraction,2026,KNOWLEDGE-BASED SYSTEMS,0,10.1016/j.knosys.2026.116826,Article,,WOS:001851733600001
"Cao, YM; Peng, C; Nguyen, L",Leveraging Discrete Semantic Prototypes for Representation Learning on Text-Attributed Graphs,2026,IEEE ACCESS,0,10.1109/ACCESS.2026.3661594,Article,,WOS:001699557300017
"Chang, D; Xue, P; Li, Y; Liu, YX; Xu, PX; Zhang, SX",Calibrating and Rotating: A Unified Framework for Weight Conditioning in PEFT,2026,"FORTIETH AAAI CONFERENCE ON ARTIFICIAL INTELLIGENCE, AAAI-26, VOL 40 NO 36",0,,Proceedings Paper,,WOS:001769431800025
"Keskin, F",Memory-Efficient Adaptation and Unanswerable-Aware Supervision for Reliable Private Email Question Answering,2026,APPLIED SCIENCES-BASEL,0,10.3390/app16136645,Article,,WOS:001818111100001
"Deng, JX; Zhu, QC; Pang, JB; Yang, LL; Fu, ZQ; Zhang, BC",Efficiently Seeking Flat Minima for Better Generalization in Fine-Tuning Large Language Models and Beyond,2026,"FORTIETH AAAI CONFERENCE ON ARTIFICIAL INTELLIGENCE, AAAI-26, VOL 40 NO 25",0,,Proceedings Paper,,WOS:001769337700038
"Fokkinga, EP; van Woerden, JE; Eker, TA; Snel, SP; Hofmeijer, EIS; Schutte, K; Heslinga, FG",Class-specific diffusion models improve military object detection in a low-data domain,2026,"SYNTHETIC DATA FOR ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING: TOOLS, TECHNIQUES, AND APPLICATIONS IV",0,10.1117/12.3094864,Proceedings Paper,,WOS:001829475200011
"Saber, AM; Jafari, S; Ouyang, ZM; Budnarain, P; Youssef, A; Kundur, D",Large Language Models for Detecting Cyberattacks on Smart Grid Protective Relays,2026,IEEE OPEN ACCESS JOURNAL OF POWER AND ENERGY,2,10.1109/OAJPE.2026.3656761,Article,,WOS:001694327600001
"Wu, YX; Zhao, X; Cui, Y; Zou, QQ; Liu, YB; Xu, ZQ; Bao, Z; Lv, ZQ; Wang, WD",LLM-VSFD: cross-modal learning for few-shot vibrating screen fault diagnosis,2026,MEASUREMENT SCIENCE AND TECHNOLOGY,3,10.1088/1361-6501/ae3978,Article,,WOS:001677410000001
"Kamboj, D; Harit, G",A framework for efficient scientific diagram captioning using mixture-of-experts and low-rank adaptation,2026,SCIENTIFIC REPORTS,0,10.1038/s41598-026-51267-7,Article,,WOS:001816944600009
"Li, Q; Zhang, XR; Huang, JF; He, HL; Zhang, FB; Qin, ZY; Chu, FL",VSLLaVA: A pipeline for Large Multimodal Foundation Models in industrial vibration signal analysis,2026,ADVANCED ENGINEERING INFORMATICS,1,10.1016/j.aei.2026.105023,Article,,WOS:001821920500001
"Zhong, ZF; Yuan, W; Qu, L; Chen, T; Wang, H; Zhao, XY; Yin, HZ",Towards On-device Personalization: Cloud-device Collaborative Data Augmentation for Efficient On-device Language Model,2026,ACM TRANSACTIONS ON INTELLIGENT SYSTEMS AND TECHNOLOGY,2,10.1145/3779452,Article,,WOS:001689580800001
"Aydin, I; Güçlü, E; Kubilay, T; Akin, E",Explainable flood damage assessment using multi-atrous self-attention and vision-language integration,2026,ARTIFICIAL INTELLIGENCE IN GEOSCIENCES,0,10.1016/j.aiig.2026.100192,Article,,WOS:001691114600001
"Tavolara, TE; Meyer, J; Garcia, C; Kumanovics, A; Vanderboom, P",Enhancing Clinical Workflow Efficiency in Flow Cytometry Reporting with LLMs,2026,JOURNAL OF CLINICAL IMMUNOLOGY,0,10.1007/s10875-026-02006-0,Article,,WOS:001733669200001
"Liu, B; Yang, WJ; Liu, MM; Liu, H; Liu, P; Zhou, Y",Retrieval-Augmented Pseudo-Image Guided Alignment and Text Domain-Aware Memory Recall for Continual Zero-Shot Captioning,2026,IEEE TRANSACTIONS ON CIRCUITS AND SYSTEMS FOR VIDEO TECHNOLOGY,0,10.1109/TCSVT.2026.3656817,Article,,WOS:001786035800036
"Wang, YH; Hu, K; Dai, P; Liu, JJ",Image-free single-pixel sensing for human pose estimation and parameter-efficient fine-tuning,2026,OPTICS LETTERS,1,10.1364/OL.589690,Letter,,WOS:001756915800018
"Cheng, YH; Wang, LR",Inter-patient multi-label ECG classification via low-rank adaptation fine-tuned large language models with dynamic graph convolutional network,2026,PHYSIOLOGICAL MEASUREMENT,0,10.1088/1361-6579/ae85b6,Article,,WOS:001820994600001
"Yao, YL; Zheng, KF; Wu, B; Wu, CH; Wang, JJ; Gao, JQ; Yang, MJ; Luo, D",SAFE: Semantic- and Frequency-Enhanced Curriculum for Cross-Domain Deepfake Detection,2026,"FORTIETH AAAI CONFERENCE ON ARTIFICIAL INTELLIGENCE, AAAI-26, VOL 40 NO 14",0,,Proceedings Paper,,WOS:001768169200065
"Zhang, XY; Gan, LX; Shu, YQ; Yan, R; Yang, ZL",Large language model enhanced maritime ship registration: The implications in advancing intelligent maritime governance,2026,TRANSPORT POLICY,0,10.1016/j.tranpol.2026.104260,Article,,WOS:001807693300001
"Bechar, A; Amira, A; Kurugollu, F; Oulefki, A; Gochoo, M; Alnajjar, F",Parameter Efficient Adaptation of Vision Large Language Models for Fisheye Object Detection,2026,IEEE OPEN JOURNAL OF SIGNAL PROCESSING,0,10.1109/OJSP.2026.3706022,Article,,WOS:001827954500001
"He, RL; Khan, DZ; Mazomenos, EB; Marcus, HJ; Stoyanov, D; Clarkson, MJ; Hoque, MI",PitVQA plus plus : Vector Matrix-Low-Rank Adaptation for Open-Ended Visual Question Answering in Pituitary Surgery,2026,IEEE TRANSACTIONS ON MEDICAL IMAGING,2,10.1109/TMI.2026.3681175,Article,,WOS:001841529200025
"Li, Z; Zhao, Q; Dong, L; Sun, MK",Research on AI-assisted generation of jiangnan classical garden architectural scenes based on LLM and LDM,2026,FRONTIERS IN BUILT ENVIRONMENT,0,10.3389/fbuil.2026.1825552,Article,,WOS:001783044500001
"Gastager, D; Ghazaei, G; Patsch, C",Watch and learn: leveraging expert knowledge and language for surgical video understanding,2026,INTERNATIONAL JOURNAL OF COMPUTER ASSISTED RADIOLOGY AND SURGERY,1,10.1007/s11548-025-03472-4,Article,,WOS:001521475500001
"Subramanian, M; Arunkumar, N; Diviya, M; Balasubramanian, T",ALiBERT: Transformer-Based NLP and Hybrid Ensemble Learning Framework for Predicting Material Properties,2026,ARABIAN JOURNAL FOR SCIENCE AND ENGINEERING,0,10.1007/s13369-026-11550-1,Article; Early Access,,WOS:001826213500001
"Mo, SC; Cai, M; Lin, LF; Tong, RF; Wang, F; Chen, QQ; Li, YH; Hu, HJ; Chen, YW",MHG-Adapter: A parameter-efficient multimodal hypergraph adapter for text-driven medical image segmentation☆,2026,DISPLAYS,0,10.1016/j.displa.2025.103330,Article,,WOS:001656219100001
"Zhang, XH; Shen, T; Zeng, K; Bai, FH",Selective layer-wise cleansing: A knowledge-preserving defense against backdoor attacks in LoRA-tuned models for natural language understanding,2026,KNOWLEDGE-BASED SYSTEMS,0,10.1016/j.knosys.2026.115848,Article,,WOS:001734322400001
"Pan, YZ; Liu, XF; Chu, CW",ETFAgents: A Multi-agent System with a Single LoRA-fine-tuned Agent,2026,INTERNATIONAL JOURNAL OF COMPUTATIONAL INTELLIGENCE SYSTEMS,0,10.1007/s44196-026-01401-0,Article,,WOS:001845817300001
"Teng, G; Shen, C; Wang, WX; Fan, SN; Xie, L; Tian, X; Chen, P; Liu, XS; Chen, YW; Ye, JP",DDPT: Enhancing complex reasoning in large language models via distillation and dynamic prompt tuning,2026,NEUROCOMPUTING,0,10.1016/j.neucom.2026.134297,Article,,WOS:001807770600001
"Jun, L; Yan, X; Lin, JC; Zhang, DZ",Reinforcement Learning-Enhanced Large Language Models for Automated Modeling of Nuclear Thermal-Hydraulic Systems: A Plan-and-Act Agent Framework,2026,APPLIED SCIENCES-BASEL,0,10.3390/app16125885,Article,,WOS:001801901600001
"Jalilian, S; Bais, A","SAM-PTx: Text-Guided Fine-Tuning of SAM With Parameter-Efficient, Parallel-Text Adapters",2026,IEEE ACCESS,1,10.1109/ACCESS.2026.3668182,Article,,WOS:001706400800012
"Chen, W; Li, ZY; Guo, Z; Shen, YK",Octo-Planner: On-Device Language Model for Planner-Action Agents,2026,"ENGINEERING MULTI-AGENT SYSTEMS, EMAS 2025",0,10.1007/978-3-032-18011-7_9,Proceedings Paper,,WOS:001759041800009
"Tudela, A; Pons, O; Galeas, J; Bandera, JP; Bandera, A",Priority-Driven Hierarchical Multi-Agent Systems with Fine-Tuned LLMs,2026,APPLIED SCIENCES-BASEL,0,10.3390/app16168250,Article,,WOS:001858620900001
"Chakraborty, S; Boddeda, N; Palakurty, A; Harit, G; Ghosh, S",IndianPCL: A Dataset for Multimodal Legal Document Understanding,2026,INTERNATIONAL JOURNAL ON DOCUMENT ANALYSIS AND RECOGNITION,0,10.1007/s10032-026-00601-w,Article; Early Access,,WOS:001808483300001
"Wen, J; Liu, YC; Huang, C; Liu, CL; Xu, Y; Cao, XC",Causal Interventional Prompt Tuning for Few-Shot Out-of-Distribution Generalization,2026,IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE,12,10.1109/TPAMI.2025.3621250,Article,,WOS:001658622500003
"Alsubait, T",A Large Language Model-Driven Autonomous Framework for Intelligent Cyber Threat Detection and Response,2026,CMC-COMPUTERS MATERIALS & CONTINUA,0,10.32604/cmc.2026.083550,Article,,WOS:001855768200001
"Qin, ZL; Wang, LZ; Ling, YC; Pereira, FC; Ma, ZL",A foundational individual mobility prediction model based on open-source large language models,2026,TRANSPORTATION RESEARCH PART C-EMERGING TECHNOLOGIES,2,10.1016/j.trc.2026.105562,Article,,WOS:001689240500001
"Wei, KB; Jing, JQ; Liu, JW; Liu, Q; Xie, XN",Sample-efficient fine-tuning with textual prompts for time series forecasting,2026,PLOS ONE,0,10.1371/journal.pone.0353130,Article,,WOS:001815557300014
"Li, XG; Miao, JF; Dhelim, S",MSHLoRA: A multi-stage multi-scale diverse adapter framework for efficient expert-level adaptation of large language models,2026,EXPERT SYSTEMS WITH APPLICATIONS,1,10.1016/j.eswa.2026.132391,Article,,WOS:001744734100001
"La Rosa, F; Reggio, MT; Dell'Acqua, P; Marino, R; Villari, M",From open-vocabulary detection to structural assessment: An agentic federated approach for guardrail monitoring,2026,TELEMATICS AND INFORMATICS REPORTS,0,10.1016/j.teler.2026.100334,Article,,WOS:001811317900001
"Patricio, C; Zubasti, P; Berlanga, A; Patricio, A; Patricio, MA",A comparative analysis of the role of Large Language Models and Low-Rank Adaptation in Automated Program Repair,2026,INFORMATION AND SOFTWARE TECHNOLOGY,0,10.1016/j.infsof.2026.108238,Article,,WOS:001807093600001
"Yang, QW; Li, Z; Tang, JW; Liu, YY; Guo, TZ; Wen, YY",LEAF: A Lightweight Edge Agent Framework with Expert SLMs for the Industrial Internet of Things,2026,CMC-COMPUTERS MATERIALS & CONTINUA,1,10.32604/cmc.2025.074384,Article,,WOS:001721298400001
"Ian, TX",Scale Regularization for Stable Low-Rank Adaptation,2026,"FORTIETH AAAI CONFERENCE ON ARTIFICIAL INTELLIGENCE, AAAI-26, VOL 40 NO 48",0,,Proceedings Paper,,WOS:001769952500217
"Qin, DH; Chen, Z; Liang, X; Bai, FB",Transfer Learning for Low-Resource Automatic Speech Recognition: A Survey and Future Directions,2026,DATA INTELLIGENCE,0,10.3724/2096-7004.di.2026.0082,Article,,WOS:001865842800001
"Peng, XH; Rao, GZ; Zhang, JH; Zhang, L",Context-aligned representation editing and tuning with procedural priors for truthfulness improvement in large language models,2026,EXPERT SYSTEMS WITH APPLICATIONS,0,10.1016/j.eswa.2026.133433,Article,,WOS:001817272800001
"Yan, XY; Guo, Z; Lin, N; Zhang, YQ",ShenNongDiet: a medicine diet recommendation system based on graph-semantic hybrid retrieval and evidence constraint generation,2026,CHINESE MEDICINE,0,10.1186/s13020-026-01505-x,Article,,WOS:001861369500001
"Liao, GL; Xu, HY; Ai, HY; Wang, T; Huang, YF; Han, L; Zhuang, Y; Chen, K; Zhang, M; Lin, JL",Parameter-efficient contrastive language-image pre-training (CLIP) adaptation for few-shot anomaly detection in ultra-widefield fundus images,2026,PHOTODIAGNOSIS AND PHOTODYNAMIC THERAPY,0,10.1016/j.pdpdt.2026.105461,Article,,WOS:001756356100001
"Sun, CY; Chen, SS; Ho, YH",De-identification of open-source intelligence using finetuned LLaMA-3,2026,HIGH-CONFIDENCE COMPUTING,0,10.1016/j.hcc.2025.100357,Article,,WOS:001749266700001
"He, XQ; Zhong, XH; Wang, JR; Zhen, KX; Wu, JZ; Tian, BY; Chen, LB; Yan, HL; Lyu, GR","Cleft lip and palate-generative pre-trained transformer: A parameter-efficient, domain-specific language model for cleft lip and palate clinical applications",2026,DIGITAL HEALTH,1,10.1177/20552076261416336,Article,,WOS:001672952800001
"Sadia, RT; Cheng, Q",CrunchLLM: Multitask LLMs for structured business reasoning and outcome prediction,2026,NEUROCOMPUTING,0,10.1016/j.neucom.2026.133754,Article,,WOS:001756076500001
"Sahu, S; Bhattacharya, P; Singh, P; Fang, K; Gadekallu, SHR; Gadekallu, TR",Chain-of-Thought supervision enables explainable and efficient medical summarization with Small Language Models,2026,BIOMEDICAL SIGNAL PROCESSING AND CONTROL,0,10.1016/j.bspc.2026.111021,Article,,WOS:001825912200001
"Kim, JH; Kim, DY; Sohn, CB",Hybrid Spiking LoRA: Asymmetric Bit-Width Design for Language Model Adaptation With Theoretical Neuromorphic Efficiency Potential-A Case Study on Korean NLU,2026,IEEE ACCESS,0,10.1109/ACCESS.2026.3718873,Article,,WOS:001843523200046
"Ozdemir, AY; Karagoz, P; Toroslu, IH",Querying Beyond Keywords: Translating Natural Language to Elasticsearch DSL With Vector Search Support,2026,IEEE ACCESS,0,10.1109/ACCESS.2026.3701709,Article,,WOS:001795869700026
"Ma, J; Liu, T; Shang, YM; Hu, N; Xia, L; Liao, PZ; Shang, YT",SQLLM: A Secure and Quantized Framework for Large Language Models in 5G Private Network Operations,2026,IEEE TRANSACTIONS ON CONSUMER ELECTRONICS,0,10.1109/TCE.2026.3657983,Article,,WOS:001862971200016
"Yang, LL; Li, DS; Zheng, SC; Kong, LZ; Li, M; Kong, FK; Wang, WR",Research on Structured Extraction and Material Matching of Logistics Documents Based on Lightweight Large Language Models,2026,APPLIED SCIENCES-BASEL,0,10.3390/app16115641,Article,,WOS:001789672500001
"Ayoubi, M; Arashpour, M",Early Recognition of Workplace Hazards Using Data-Efficient Multimodal Learnable Prompting and Parameter-Efficient Fine Tuning,2026,JOURNAL OF CONSTRUCTION ENGINEERING AND MANAGEMENT,0,10.1061/JCEMD4.COENG-18487,Article,,WOS:001850044000015
"Sivamayilvelan, K; Rajasekar, E; Vairavasundaram, S; Balachandran, S; Kotecha, K; Kulkarni, A",Building an effective chatbot for optimizing the debt collection process through large language models,2026,JOURNAL OF BIG DATA,0,10.1186/s40537-025-01351-y,Article,,WOS:001682043000001
"Pan, SL",Domain-Adaptive Self-Supervised Contrastive Hashing for Scalable Chest Radiograph Retrieval,2026,IEEE ACCESS,0,10.1109/ACCESS.2026.3713435,Article,,WOS:001837828200040
"Cooray, L; Sumanathilaka, D; Raju, PV",Can small language models handle context-summarized multi-turn customer-service QA? A synthetic data-driven comparative evaluation,2026,FRONTIERS IN ARTIFICIAL INTELLIGENCE,0,10.3389/frai.2026.1804284,Article,,WOS:001794204600001
"Tukeyev, U; Ocheretin, M",From Speech to Summary in Turkmen: A Parameter-Efficient Neural Pipeline,2026,APPLIED SCIENCES-BASEL,0,10.3390/app16125734,Article,,WOS:001801881900001
"Pressler, W; Seidel, P; Späthe, S",LLM-Supported Excerpt-Level Maturity Assessment A Conceptual and Technical Proof of Concept,2026,"INNOVATIONS FOR COMMUNITY SERVICES, I4CS 2026",0,10.1007/978-3-032-27096-2_14,Proceedings Paper,,WOS:001792842100014
"Chen, YZ; Lam, KY; Li, F",Large Language Models (LLMs) for Network Traffic Prediction: A Trend-Aware Hybrid Framework,2026,IEEE INTERNET OF THINGS JOURNAL,1,10.1109/JIOT.2025.3636129,Article,,WOS:001681132700031
"Cao, CQ; Han, PH; Zhang, YR; Yu, YT; Lv, QY; Min, LT; Zhang, YN",Task-Adapter plus plus : Task-specific adaptation with order-aware alignment for few-shot action,2026,PATTERN RECOGNITION,0,10.1016/j.patcog.2026.113237,Article,,WOS:001693943600004
"Tian, Y; Shao, TQ; Demizu, T; Wu, XY; Wu, HT",HPE-CogVLM: Advancing Vision Language Models With a Head Pose Grounding Task,2026,IEEE TRANSACTIONS ON CIRCUITS AND SYSTEMS FOR VIDEO TECHNOLOGY,1,10.1109/TCSVT.2026.3675940,Article,,WOS:001841877600037
"Tang, DB; Jiang, Q; Yang, JP; Zhao, JY; Du, XF; Fang, M; Zhang, XF",SLTP: A Symbolic Travel-Planning Agent Framework with Decoupled Translation and Heuristic Tree Search,2026,ELECTRONICS,1,10.3390/electronics15020422,Article,,WOS:001670320400001
"Karshiev, S; Saeed, F; Ahn, J; Rehman, A; Diyan, M; Alsenan, S; Jung, H",LEAF: A Lightweight Language-Enhanced Model for Forestry Analysis in Remote Sensing Imagery,2026,IEEE JOURNAL OF SELECTED TOPICS IN APPLIED EARTH OBSERVATIONS AND REMOTE SENSING,0,10.1109/JSTARS.2026.3672196,Article,,WOS:001760320800006
"Xie, SJ; Wen, DZ; You, CS; Chen, QM; Bennis, M; Huang, KB",FedLoDrop: Federated LoRA With Dropout for Generalized LLM Fine-Tuning,2026,IEEE JOURNAL ON SELECTED AREAS IN COMMUNICATIONS,6,10.1109/JSAC.2026.3660935,Article,,WOS:001700634200007
"Yang, ZY; Wu, JW; Yang, Z; Yu, ZX",Parameter-Efficient Fine-Tuning With Attributed Patch Semantic Graph for Automated Patch Correctness Assessment,2026,IEEE TRANSACTIONS ON SOFTWARE ENGINEERING,0,10.1109/TSE.2026.3684016,Article,,WOS:001824167400014
"Han, ZR; Bai, L; Huang, ZW; Cheng, X",LLM4SG: Adapting Large Language Model for Scatterer Generation via Synesthesia of Machines,2026,IEEE TRANSACTIONS ON MACHINE LEARNING IN COMMUNICATIONS AND NETWORKING,0,10.1109/TMLCN.2026.3717538,Article,,WOS:001841754200002
"Shi, YQ; Yang, RP; Yin, CS; Lu, YW; Huang, B; Tao, Y; Zhong, YH",Two-Stage Fine-Tuning of Large Vision-Language Models with Hierarchical Prompting for Few-Shot Object Detection in Remote Sensing Images,2026,REMOTE SENSING,5,10.3390/rs18020266,Article,,WOS:001671469500001
"Xu, ZY; Guo, Y; Zhou, KX; Guo, ZH; Zhang, HJ; Ding, JF; Wang, S; Xia, Q; Fan, QN; Kan, SC",CourtSim-LLM: fine-tuning large language models with multi-turn dialogues for chinese mock trials,2026,ARTIFICIAL INTELLIGENCE AND LAW,0,10.1007/s10506-026-09511-y,Article; Early Access,,WOS:001784142000001
"Valentinitsch, A; Bencik, B; Brucker, M; Lammer, G; Adami, C; Kumar, M; Fischer, L; Kromp, F",Collaborative Trustworthy Foundation Model Framework: An Environmental Sustainability Use-Case to Detect Contamination Objects in Organic Waste Streams,2026,DATABASE AND EXPERT SYSTEMS APPLICATIONS-DEXA 2025 WORKSHOPS,0,10.1007/978-3-032-02003-1_3,Proceedings Paper,,WOS:001587975600003
"Bistarelli, S; Santini, F; Tavassi, ET","Generating Deepfakes with Stable Diffusion, ControlNet, and LoRA",2026,"AVAILABILITY, RELIABILITY AND SECURITY, ARES 2025, PT III",0,10.1007/978-3-032-00635-6_9,Proceedings Paper,,WOS:001582785000009
"Ding, HL; Li, JF",A Comparative Evaluation of Deep Learning and Rule-Based Models for Sentiment Analysis of 5G/6G Public Discourse on Social Media,2026,BIG DATA AND COGNITIVE COMPUTING,0,10.3390/bdcc10070216,Article,,WOS:001832301300001
"Ho, J; Qi, XY; Ma, YS; Kwan, J; Hong, L",Building Systematic Defect Library with GenAI,2026,DTCO AND COMPUTATIONAL PATTERNING V,0,10.1117/12.3090910,Proceedings Paper,,WOS:001773817300036
"Ma, HT; Li, DG; Zhao, GJ; Liu, L; Fu, J; Fan, XL; Zhang, Z; Liang, YC",HF-VLP: A multimodal vision-language pre-trained model for diagnosing heart failure,2026,COMPUTERIZED MEDICAL IMAGING AND GRAPHICS,1,10.1016/j.compmedimag.2026.102719,Article,,WOS:001690022600001
"Ponce, MP; Len, FE","Call Audit Automation in the ""148"" Government Helpline of Buenos Aires Province Using Generative Artificial Intelligence",2026,"CLOUD COMPUTING, BIG DATA AND EMERGING TOPICS, JCC-BD&ET 2025",0,10.1007/978-3-032-06336-6_6,Proceedings Paper,,WOS:001669949200006
"Yu, G; Ju, RB; Sugumaran, V; Liu, HZ",Lightweight multimodal LLM-empowered dual-agent collaboration for reliable defect detection and maintenance recommendation in tunnel infrastructure,2026,RELIABILITY ENGINEERING & SYSTEM SAFETY,10,10.1016/j.ress.2025.111973,Article,,WOS:001630707400001
"Germán-Morales, M; Rivera, AJ; del Jesus, MJ; Carmona, CJ",Reducing Experimentation Training Overhead in Time Series Forecasting through LLM Adaptation,2026,"INTELLIGENT DATA ENGINEERING AND AUTOMATED LEARNING-IDEAL 2025, PT II",0,10.1007/978-3-032-10489-2_26,Proceedings Paper,,WOS:001716996400026
"Zhao, ZZ; Shen, GJ; Zhou, WF; Qi, JZ; Liu, YH; Kong, XJ",Generative Adversarial Pre-Training Enabled Spatial-Temporal Graph Modeling of Traffic Data,2026,IEEE TRANSACTIONS ON INTELLIGENT TRANSPORTATION SYSTEMS,0,10.1109/TITS.2025.3633688,Article,,WOS:001627969000001
"Li, YC; Zhang, L; Liang, YW; Xie, PT",Am-sam: a spatially-aware prompt learning and mask calibration framework for few-shot semantic segmentation,2026,INTERNATIONAL JOURNAL OF MACHINE LEARNING AND CYBERNETICS,0,10.1007/s13042-025-02911-7,Article,,WOS:001663783300014
"Wang, P; Shuai, ZH; Wang, K; Li, QC; Liu, LY; Ye, FF; Shuai, JW",LMUCS: Lightweight LLM-driven UAV control system with multimodal perception for autonomous material search and localization,2026,AEROSPACE SCIENCE AND TECHNOLOGY,0,10.1016/j.ast.2026.112949,Article,,WOS:001810377400001
"Gao, LL; Meng, JA; Zhao, D; Wang, BL",SEL-PMF:Semantic enhancement via LLMs and progressive multimodal fusion for fake news detection,2027,EXPERT SYSTEMS WITH APPLICATIONS,0,10.1016/j.eswa.2026.133670,Article,,WOS:001842601500003
"Fang, Y",Decision Support System for Equipment Fault Diagnosis Based on Large Language Model: Dynamic Construction of Unstructured Industrial Knowledge Graph for Industrial Equipment,2026,INTERNATIONAL JOURNAL OF INTELLIGENT SYSTEMS,0,10.1155/int/4611626,Article,,WOS:001759630900001
"Phan, HC; Tran, MT; Lee, CH; Kim, H; Oh, S; Kim, DK; Lee, HW",Parameter-aware high-fidelity microstructure generation using stable diffusion,2026,ADVANCED ENGINEERING INFORMATICS,5,10.1016/j.aei.2025.104080,Article,,WOS:001621284900001
"Zhao, JT; Wen, B; Yang, JS; Zhou, S",A Spam Detection Model With Federated Learning and Large Language Model,2026,"BLOCKCHAIN AND TRUSTWORTHY SYSTEMS, BLOCKSYS 2025, PT III",0,10.1007/978-981-95-3480-7_10,Proceedings Paper,,WOS:001741328700010
"Su, MH; Wang, WC; Hsu, YM; Hou, SY; Chuang, SJ; Chang, SS",Voice-Based Structured Nursing Documentation Using Automatic Speech Recognition and Large Language Models: Development and Evaluation Study,2026,JMIR NURSING,0,10.2196/88567,Article,,WOS:001792107700001
