Authors,Title,Year,Source title,Cited by,DOI,Document Type,Open Access,UT (Accession Number)
"Naimatullah; Shi, LL; Cheng, LJ",Theoretical investigation of CO oxidation mechanisms on transition metal-decorated C24N24 fullerene,2026,CHEMICAL PHYSICS,0,10.1016/j.chemphys.2026.113347,Article,,WOS:001814401600001
"Li, MX; Wang, GB; Cao, DP; Miao, JR; Lin, WS",Information extraction from airport construction schedules: A novel framework integrating semi-supervised joint extraction and entity normalization,2026,ADVANCED ENGINEERING INFORMATICS,0,10.1016/j.aei.2026.104812,Article,,WOS:001777234900001
"Archana; Packirisamy, S; Kumar, DG; Oshin, PI; Yamuna, V",MECHANISTIC INSIGHTS INTO GENOME STABILITY MAINTENANCE THROUGH COORDINATED DNA REPAIR PATHWAYS,2026,GENETICS AND MOLECULAR RESEARCH,0,,Article,,WOS:001778836100001
"O'Shaughnessy, D",An Overview of Recent Advances in Natural Language Processing for Information Systems,2026,APPLIED SCIENCES-BASEL,3,10.3390/app16021122,Review,,WOS:001670085500001
"Ali, S; Djaouida, B",Perovskite BIPV windows and ground-source heat pump integration for net-zero office buildings,2026,SOLAR ENERGY,0,10.1016/j.solener.2026.114724,Article,,WOS:001798305600001
"Ren, S; Yang, GL; Zhao, X; Wang, M; Sun, HP; Shi, HL; Wang, C",A multimodal knowledge graph and two-stage reinforcement learning-based intelligent configuration approach of improvement design scheme for complex products,2026,JOURNAL OF ENGINEERING DESIGN,0,10.1080/09544828.2026.2700682,Article; Early Access,,WOS:001820209100001
"Sivadasan, PC; Thakur, M; Patil, KN",Molecular Dissection of the UvrC Protein Involved in Nucleotide Excision Repair in Listeria monocytogenes,2026,JOURNAL OF MOLECULAR BIOLOGY,0,10.1016/j.jmb.2026.169825,Article,,WOS:001768853000001
"Zhang, YP; Guo, Y; Lin, QB; Fan, ZT; Qiu, SM; Wu, XG; Fang, XT",Graph-Augmented Fault Diagnosis in Power Systems with Imbalanced Text Data: A Knowledge Extraction and Agent-Based Reasoning Framework,2026,TECHNOLOGIES,1,10.3390/technologies14030181,Article,,WOS:001725266500001
"Murphy, RM; Mishra, N; De Keizer, NF; Dongelmans, DA; Jager, KJ; Abu-Hanna, A; Klopotowska, JE; Calixto, I",The Evaluation of Transformer Models for the Detection of Adverse Drug Events: A Benchmark Study Using Dutch Free-Text Documents of Hospitalized Patients,2026,DRUG SAFETY,0,10.1007/s40264-026-01655-9,Article,,WOS:001696153100001
"Perucca, P; Tricarico, A; Furfaro, M; Ghosh, P; Prosperi, E; Stivala, LA; Cazzalini, O",Anchorage-independent and faster growth in clonal population from UV-irradiated NER-deficient cells,2026,FEBS OPEN BIO,0,10.1002/2211-5463.70195,Article,,WOS:001742235600001
"Duan, TT; Li, GM; Zhang, HM; Sun, RY; Zhang, BZ; Xun, YX; Sun, JX; Mansurova, M",NER: Noise-aware enhancement-assisted real-time detection transformer for pavement damage detection in hazy and low-light environment,2026,EXPERT SYSTEMS WITH APPLICATIONS,1,10.1016/j.eswa.2026.132469,Article,,WOS:001751167400001
"Guo, P; Wu, X; Sun, XW; Wang, LB",INFINITE EXACT SOLUTIONS FOR THE WAVE EQUATION OF NONLINEAR ELASTIC ROD,2026,JOURNAL OF SCIENCE AND ARTS,0,10.46939/J.Sci.Arts-26.2-a04,Article,,WOS:001826362600004
"Kamran, AB; Butt, NA; Basharat, A",Semantic Enrichment of Hadith Corpus-Knowledge Graph Generation From Islamic Text,2026,SEMANTIC WEB,0,10.1177/22104968261431425,Article,,WOS:001717564400001
"Liu, XC; Zhang, Y; Liu, M; Yao, YL; Liu, K; Tong, YQ; Zheng, XQ","Construction of Mineral Resources Knowledge Graph: A Case Study of Linyi City, Shandong Province, China",2026,APPLIED SCIENCES-BASEL,0,10.3390/app16062749,Article,,WOS:001725084200001
"Venkadapathi, V; Murugan, S; Shanmugavel, SB; Veeriaya, D; Balaganapathy, R",Machine learning in law: unveiling the AHKPSV algorithm for improved legal case outcome forecasts,2026,INTERNATIONAL JOURNAL OF MACHINE LEARNING AND CYBERNETICS,0,10.1007/s13042-025-02959-5,Article,,WOS:001684149800002
"Hou, QY; Wang, J",TABLET: Table Structure Recognition Using Encoder-only Transformers,2026,"DOCUMENT ANALYSIS AND RECOGNITION-ICDAR 2025, PT V",0,10.1007/978-3-032-04630-7_15,Proceedings Paper,,WOS:001679873500015
"Wibowo, BDS; Erlangga, WKA; Hariyadi, P; Baroto, WA",Jurimetrics and artificial intelligence for Indonesian tax court decisions: towards an integrated decision support system,2026,DATA & POLICY,0,10.1017/dap.2026.10067,Article,,WOS:001792365300002
"Liu, JX; Huang, YH; Tan, JLY; Hua, Z",Enhancing document retrieval using semantic alignment with hierarchical graph matching,2026,JOURNAL OF SUPERCOMPUTING,0,10.1007/s11227-026-08490-w,Article,,WOS:001736602300004
"Mishra, R; Malviya, M",In Situ/Operando Study of Nitrogen-Enriched Resin-Sustained Nickel Diselenide in Alkaline Water Oxidation: A Thermodynamic and Density Functional Theory Perspective,2026,ENERGY & FUELS,0,10.1021/acs.energyfuels.5c05640,Article,,WOS:001690723300001
"Sugihara, Y; Milosavljevic, A; Jankovskaja, S; Falk, M",A review for navigating the trade-offs: evaluating open-source and proprietary large language models for clinical and biomedical information extraction,2026,FRONTIERS IN DIGITAL HEALTH,1,10.3389/fdgth.2026.1778786,Review,,WOS:001740303100001
"Rathinapriya, V; Bhanumathi, M; Kalaivani, J",Advancing regional language fake news detection through interpretable generalized additive neural networks combined with fast text for efficient classification,2026,KNOWLEDGE AND INFORMATION SYSTEMS,0,10.1007/s10115-026-02727-z,Article,,WOS:001759042000001
"Yu, HC; Xu, XH; Guo, Z; Wei, TM; Xu, L","Semantic Modeling of Ship Collision Reports: Ontology Design, Knowledge Extraction, and Severity Classification",2026,JOURNAL OF MARINE SCIENCE AND ENGINEERING,3,10.3390/jmse14050448,Article,,WOS:001713645300001
"Zhivotova, AA; Zarembo, VS; Berdonosov, VD",TRIZ in Speech Analytics: Overcoming the AI Precision-Resource Efficiency Contradiction for Scalable Contact Center Innovation,2026,"WORLD CONFERENCE OF AI-POWERED INNOVATION AND TRIZ METHODOLOGY, TRAI 2025, PT I",0,10.1007/978-3-032-08847-5_15,Proceedings Paper,,WOS:001673400000015
"Ding, ZL; Fan, ZF; Hao, YF; Wang, T; Du, X; Zhang, XH",A knowledge graph construction method for compliance review of water conservancy project reports,2026,PLOS ONE,0,10.1371/journal.pone.0339575,Article,,WOS:001660097500003
"Zhao, L; Kang, L; Guo, Q",Zero-shot document-level biomedical relation extraction via scenario-based prompt design in two-stage with LLM,2026,COMPUTATIONAL BIOLOGY AND CHEMISTRY,0,10.1016/j.compbiolchem.2026.108978,Article,,WOS:001706458700001
"Ren, J; Chen, J",Adaptive Table Filling for Entity and Relation Extraction using Deformable Attention and Dynamic Convolution,2026,KSII TRANSACTIONS ON INTERNET AND INFORMATION SYSTEMS,0,10.3837/tiis.2026.01.003,Article,,WOS:001680678600003
"Mishra, AK; Somasundaram, A; Das, A; Kandasamy, N",Efficient aspect term extraction using spiking neural network,2026,NEUROMORPHIC COMPUTING AND ENGINEERING,1,10.1088/2634-4386/ae65d6,Article,,WOS:001769180700001
"Sethulekshmi, R; Pillai, MJ; Ahammed, N; Ramasubbareddy, S; Cho, YY",Semantic de-identification of burned-in PHI in DICOM medical images: a deep learning-NLP pipeline validated on clinical and phantom TMM datasets,2026,FRONTIERS IN COMPUTER SCIENCE,0,10.3389/fcomp.2026.1838941,Article,,WOS:001849182400001
"Blake, V; Novak, J; Miller, M; Ooi, SY; Gallego, B",CUI-Curate: a GraphRAG-based framework for automated clinical concept curation for NLP applications,2026,JOURNAL OF THE AMERICAN MEDICAL INFORMATICS ASSOCIATION,0,10.1093/jamia/ocag110,Article; Early Access,,WOS:001804232800001
"Pradeep, SP; Kalaria, S; Glazer, PM; Bahal, R",Investigating the role of mimosine-induced genotoxic stress through DNA repair profiling,2026,MOLECULAR THERAPY NUCLEIC ACIDS,0,10.1016/j.omtn.2026.102926,Article,,WOS:001747614700001
"Song, XM; Li, CX; Yin, FB; Zhao, DF",Integrating natural language processing and dynamic simulation for risk-informed alarm management in petrochemical processes,2026,PROCESS SAFETY AND ENVIRONMENTAL PROTECTION,0,10.1016/j.psep.2026.109440,Article,,WOS:001855875100002
"Che, ML; Wang, CY; Nian, YY; Rao, PQ",Using social media for environmental insight: a multi-model deep learning framework approach,2026,GEO-SPATIAL INFORMATION SCIENCE,2,10.1080/10095020.2025.2541877,Article,,WOS:001547048200001
"Deng, ZY; Chen, CLP; Zhang, T",DCOS: A Dual-Task Consistency Optimization Scheme for Consumer-Oriented Chinese Pre-Training,2026,IEEE TRANSACTIONS ON CONSUMER ELECTRONICS,0,10.1109/TCE.2026.3674620,Article,,WOS:001862968900018
"Zhang, JL; Yuan, CH; Li, XY",Research on plug-and-play correlation enhancement modules in deep multi-label learning,2026,SCIENTIFIC REPORTS,0,10.1038/s41598-026-37565-0,Article,,WOS:001695329900001
"Khan, TF; Ali, F; Hussain, M; Khan, L; Chang, HT",PROMPTx-PE: Adaptive Optimization of Prompt Engineering Strategies for Accuracy and Robustness in Large Language Models,2026,CMC-COMPUTERS MATERIALS & CONTINUA,1,10.32604/cmc.2025.074557,Article,,WOS:001721126700001
"Krause, M; Simon, N; Klein, C; Gibmeier, J; Böhlke, T",Diffraction stress factors calculated using a maximum entropy method,2026,MECHANICS OF MATERIALS,0,10.1016/j.mechmat.2026.105808,Article,,WOS:001834677900001
"Pescador, AR; Portugués, CL; Montes-Bayón, M; González, EB; Sierra, LM",In vivo evaluation of cisplatin(IV) conjugated to iron oxide adipate/tartrate nanoparticles using Drosophila melanogaster,2026,MUTATION RESEARCH-GENETIC TOXICOLOGY AND ENVIRONMENTAL MUTAGENESIS,0,10.1016/j.mrgentox.2026.503935,Article,,WOS:001761160000001
"Zhang, HL; Geng, XL; Zhang, Y; Du, YH; Li, D",A novel methodological framework for evaluating and optimizing PSS solutions based on user reviews and intelligent technologies,2026,ADVANCED ENGINEERING INFORMATICS,2,10.1016/j.aei.2025.103948,Article,,WOS:001598935800001
"Rejeeth, C; Singhal, P; Pundir, RK; Prakash, DVS",Biomimetic synthesis of noble metal Ag-NPs attenuates UVB-induced photodamage in HaCaT cells via antioxidant and anti-apoptotic mechanisms,2026,PARTICULATE SCIENCE AND TECHNOLOGY,2,10.1080/02726351.2025.2557442,Article,,WOS:001568093000001
"Mahadevan, V; Subbaiyan, N; Thanikodi, S",Thermochemical conversion of mixed domestic waste via hydrothermal liquefaction for sustainable bio crude production: process optimization and techno-economic assessment,2026,CHEMICAL PAPERS,0,10.1007/s11696-026-05367-3,Article; Early Access,,WOS:001836886200001
"Cai, XX; Yang, JC; Zheng, M; Zhu, JP",KFF-Transformer: A Human-AI Collaborative Framework for Fine-Grained Argument Element Identification,2026,APPLIED SCIENCES-BASEL,0,10.3390/app16031451,Article,,WOS:001687577300001
"Visotto, LE; Nasser, VG; Severino, VGP; Soares, MS; Faria, VR; God, PIVG","The effect of Hortia oreadica Groppo (Rutaceae) extracts on the growth, feeding and digestive enzymes of Anticarsia gemmatalis Hübner [1818] (Erebidae)",2026,JOURNAL OF PLANT PROTECTION RESEARCH,0,10.24425/jppr.2026.158068,Article,,WOS:001734993800010
"Xiang, WY; Zhang, Y; Feng, LS; Zhang, LZ; Bai, W; Song, WB; Feng, C; Sun, ZX",Nitrogen Uptake and Use Efficiency Affected by Spatial Configuration in Maize/Peanut Intercropping in Rain-Fed Semi-Arid Region,2026,AGRONOMY-BASEL,0,10.3390/agronomy16010131,Article,,WOS:001657106400001
"Zhang, YX; Zhang, FH; Wen, PP; Nie, YH; Gong, WB; Shi, AY; Liu, YF; Sun, LL; Yin, JL; Yu, HL; Liu, Y; Geng, S; Wang, HH; Liu, SW",Supramolecular green solvent-mediated synergistic catalysis: integration of cavity confinement and dual-acid sites for high-performance beckmann rearrangement to ε-caprolactam,2026,CHEMICAL ENGINEERING SCIENCE,2,10.1016/j.ces.2026.123851,Article,,WOS:001735106200001
"Soyer, J; Hecini, A; Desvignes-Gleizes, C; Juchet, S; Thiebaut, M; Bertocchio, JP",Artificial Intelligence for Identifying Patient-Reported Outcome and Experience Measures in Oncology: Retrospective Cross-Sectional Study Using ClinicalTrials.gov,2026,JOURNAL OF MEDICAL INTERNET RESEARCH,0,10.2196/84533,Article,,WOS:001758225600001
"Zhu, JQ; Wang, L; Sun, FS",Optimal subsampling for regression with mixed-type predictors,2026,CANADIAN JOURNAL OF STATISTICS-REVUE CANADIENNE DE STATISTIQUE,0,10.1002/cjs.70067,Article; Early Access,,WOS:001835425300001
"Fazli, S; Maharjan, S; Li, WZ; Fisher, JB; Thomas, R; Galvan, FR; Shirkey, G; El-Askary, H","Unraveling Crop Nitrogen-Water Dynamics with Hyperspectral-Thermal Sensing in Northern Central Valley, California",2026,EARTH SYSTEMS AND ENVIRONMENT,0,10.1007/s41748-025-00794-w,Article,,WOS:001581657800001
"de Jong, AA; Bousselin, X; de Morsier, F; Laurent, EA; Herrera, JM; Baux, A",Efficient species segmentation throughout the growing season of oilseed rape-service plant intercropping using transfer learning☆,2026,OCL-OILSEEDS AND FATS CROPS AND LIPIDS,0,10.1051/ocl/2026002,Article,,WOS:001710975200001
"Bergeron, G; Gauthier, G; Lutscher, F; Legagneux, P; Fauteux, D; Bêty, J; Berteaux, D; Hutchison, C; Gravel, D",Simple Seasonal Switches in Food Web Composition Unveil the Complexity of an Arctic Predator-Prey System,2026,AMERICAN NATURALIST,1,10.1086/739318,Article,,WOS:001679466900001
