Authors,Title,Year,Source title,Cited by,DOI,Document Type,Open Access,UT (Accession Number)
"Aldiab, A","Intelligent Harmonic Estimation and Mitigation in Modern Power Systems: Advances in ANN, ANFIS, and MMC-UPQC",2026,"2026 INTERNATIONAL CONFERENCE ON ELECTRIC POWER AND RENEWABLE ENERGY, EPREC",0,10.1109/EPREC66546.2026.11412078,Proceedings Paper,,WOS:001776107600082
"Dali, M; Kachouri, R; Benameur, N; Boukriba, S; Arous, Y; Labidi, S",MyoClass: A modular multimodal auto-classification system for myocardial tissue characterization,2026,INTERNATIONAL JOURNAL OF CARDIOVASCULAR IMAGING,1,10.1007/s10554-026-03684-y,Article,,WOS:001714207100001
"Métayer, C; Ballesta, A; Martinelli, J",Data-driven discovery of digital twins in biomedical research,2026,BRIEFINGS IN BIOINFORMATICS,1,10.1093/bib/bbaf722,Review,,WOS:001685916400001
"Alás, O; Cervera, R; Sanfeliu, R",A Scalable Real-Time Multi-Camera Vehicle Tracking System for Urban Environments,2026,IEEE ACCESS,1,10.1109/ACCESS.2026.3675896,Article,,WOS:001731036200013
"Liu, Q; Lin, X; Cao, BQ; Jiang, Y; Yuan, XP",MSCAF: Multi-scale convolutional and adaptive fusion cloud workload forecasting model based on iTransformer,2026,JOURNAL OF SYSTEMS AND SOFTWARE,0,10.1016/j.jss.2026.112949,Article,,WOS:001777217200001
"Ryalat, M",Smart additive manufacturing: An IoT-driven framework for predictive failure detection and sustainable operation,2026,ADDITIVE MANUFACTURING FRONTIERS,3,10.1016/j.amf.2025.200264,Article,,WOS:001751343400001
"Cardona-Giraldo, C; Fanelli, C; Giroux, J; Granger, C; Nachman, B; Sabin, G",Generalizable foundation models for calorimetry via mixtures-of-experts and parameter efficient fine tuning,2026,MACHINE LEARNING-SCIENCE AND TECHNOLOGY,0,10.1088/2632-2153/ae91b2,Article,,WOS:001851200100001
"Gao, W; Ding, CL; Chen, MJ; Yang, K; Zhao, K",A Spatio-Temporal Attention Model for Short-Term Load Forecasting of Urban Electric-Vehicle Charging Stations and an Empirical Study of Spatial-Modeling Effectiveness,2026,ENERGIES,0,10.3390/en19143411,Article,,WOS:001831738800001
"Aravinda, CV; Shaffi, N; Viswan, V; Al-Rahbi, A; Woon, CK; Bouchareb, Y; Sirasanagandla, SR",A lightweight region of interest-level adjudication framework with hard-negative mining and confidence-aware fusion for pediatric fracture detection,2026,FRONTIERS IN ARTIFICIAL INTELLIGENCE,0,10.3389/frai.2026.1807189,Article,,WOS:001767265600001
"Kim, M; Choi, D; Cho, Y; Kim, Y; Lee, J; Lee, C; Sohn, K",ET-BERT with Adapter Fusion: Operating-Regime Analysis of Modular Continual Adaptation for Encrypted Traffic Classification,2026,CMES-COMPUTER MODELING IN ENGINEERING & SCIENCES,0,10.32604/cmes.2026.084041,Article,,WOS:001840302600001
"Katsioulas, K; Maglogiannis, I",Spatio-Temporal Analysis of Handball Players' Actions from Broadcast Videos Using Deep Learning,2026,BIG DATA AND COGNITIVE COMPUTING,0,10.3390/bdcc10040118,Article,,WOS:001749847200001
"Lim, D; Almukhametov, A; Young, C; Liu, Y",Autonomous Control of Thermal-Fluid Dynamics via Digital Twin-Enabled Neural ODE Models for Small-Scale Advanced Reactors,2026,NUCLEAR SCIENCE AND ENGINEERING,0,10.1080/00295639.2026.2676925,Article; Early Access,,WOS:001787897400001
"Liu, HH; Li, M; Meng, CXN; Xie, TZ; Wei, CN; Yang, ZQ; Liu, J; Kang, C; Yang, LX; Lin, J; Yang, J; Wang, ZM; Zhu, JJ",Artificial intelligence-assisted hyperspectral image analysis for geographical traceability and terpene content prediction in wenyujin rhizoma concisum,2026,INDUSTRIAL CROPS AND PRODUCTS,0,10.1016/j.indcrop.2026.123324,Article,,WOS:001758170300001
"Devgan, MS; Singh, G; Sharma, P; Kumar, T; Cheng, XC; Ahlawat, D",Attention-Guided Lightweight CNN-Transformer Fusion for Real-Time Traffic Sign Recognition in Adverse Environments: HACTNet,2026,IET INTELLIGENT TRANSPORT SYSTEMS,0,10.1049/itr2.70167,Article,,WOS:001702392400001
"Piskin, D; Müller, H; Skjæret-Maroni, N; Vereijken, B; Baumeister, J",Rewiring the aging brain: exergaming modulates brain complexity in older adults,2026,FRONTIERS IN AGING NEUROSCIENCE,0,10.3389/fnagi.2025.1748274,Article,,WOS:001668687800001
"Zhang, DY; Shen, B; Li, P; Wang, PC; Sheng, Y; Bing, YQ",MTMF-Grid: A multi-task multi-modal fusion model for operational forecasting and decision support in power grids,2026,PLOS ONE,0,10.1371/journal.pone.0343511,Article,,WOS:001712928100028
"Unal, Y",Impact of Attention Mechanisms and Focal Loss Tuning on RetinaNet Performance for Crop-Weed Detection: A Comparative Study With Anchor-Free Detectors,2026,IEEE ACCESS,0,10.1109/ACCESS.2026.3680687,Article,,WOS:001737542100014
"Sukumaran, S; Babu, PS; Gala, N; Warrier, TS",P-Box: A RISC-V Packed-SIMD Approach of Accelerating Edge Workloads on Scalar Embedded Cores,2026,IEEE ACCESS,0,10.1109/ACCESS.2026.3671659,Article,,WOS:001717581500020
"Yalini, R; Kalaivanan, C; Meenalochini, P; Karthick, R",Cascaded multilevel inverter with reduced switch count for total harmonic distortion reduction using optimization with neural approach,2026,ELECTRIC POWER SYSTEMS RESEARCH,0,10.1016/j.epsr.2026.113110,Article,,WOS:001805013000001
"Zhou, JF; Bhattacharya, S",Neural Autoregressive Flows Based Variational Bayes Model Averaging,2026,AMERICAN STATISTICIAN,0,10.1080/00031305.2026.2654767,Article,,WOS:001765418900001
"Rajappa, AJ; Smets, L; Reiter, P; Rech, P; Vanderhoydonc, Y; Singh, RK; Mercelis, S; Famaey, J",Optimized Hyperdimensional Edge AI Evaluation for Efficiency and Reliability under Real Radiation,2026,ACM TRANSACTIONS ON EMBEDDED COMPUTING SYSTEMS,1,10.1145/3773032,Article,,WOS:001708454000007
"Lugo-Molina, A; Lozoya, C; Orona, L; Felix-Herran, LC",Design and Field Validation of a Modular Vision-Guided UAV System for Real-Time Adaptive Vegetative Restoration,2026,DRONES,0,10.3390/drones10050379,Article,,WOS:001777246500001
"Upadhyay, V; Singhal, N; Makhdoomi, BS; Saxena, V; Ranjan, RK; Kang, SM",Design of a 65-nm CMOS Neuromorphic Circuit for Sequential Alphanumeric Pattern Detection With Experimental Verification,2026,IEEE TRANSACTIONS ON VERY LARGE SCALE INTEGRATION (VLSI) SYSTEMS,2,10.1109/TVLSI.2026.3674147,Article,,WOS:001727501400001
"Pérez-Castán, JA; Navarro, MP; Serrano-Mira, L; Martín, CB; Cuevas, JO; Sanz, LP","Data-Driven Inference of ATCO Separation Intent Using Flight Plans, Radar Trajectories and Neural Networks",2026,APPLIED SCIENCES-BASEL,0,10.3390/app16126200,Article,,WOS:001801900300001
"Guo, JZ; Guo, C; Zhang, TH; Huang, XJ",Attention-Based Discriminative Feature Learning for Fault Diagnosis in Nuclear Power Plants,2026,PROCEEDINGS OF THE 32ND INTERNATIONAL CONFERENCE ON NUCLEAR ENGINEERING-VOL 7; ICONE 2025,0,10.1007/978-981-95-3233-9_37,Proceedings Paper,,WOS:001738362400037
"Butolo, M; Hadar, A; Goga, N; Baciu, F; Popa, R; Bratosin, A; Stanciu, A; Ciolca, M",REAL-TIME KNOT DETECTION IN WOODEN MATERIALS USING OPTIMIZED YOLO ARCHITECTURE,2026,UNIVERSITY POLITEHNICA OF BUCHAREST SCIENTIFIC BULLETIN SERIES C-ELECTRICAL ENGINEERING AND COMPUTER SCIENCE,0,,Article,,WOS:001834939000020
"Kocatekin, T; Ovacikli, AK; Yagcioglu, M",FD-REST: A lightweight RESTful platform for real-time fault detection and diagnosis in industrial systems,2026,SOFTWAREX,0,10.1016/j.softx.2026.102513,Article,,WOS:001673581600001
"Huang, XS; Zhu, TL; Zuo, YF; Xia, X; Wu, ZH; Yan, JB; Hua, DL; Xu, ZY; Fang, YM; Zhang, J",PanFoMa: A Lightweight Foundation Model and Benchmark for Pan-Cancer,2026,"FORTIETH AAAI CONFERENCE ON ARTIFICIAL INTELLIGENCE, AAAI-26, VOL 40 NO 1",0,,Proceedings Paper,,WOS:001767350800051
"Khubaib, M; Abbasi, W; Saeed, F; Aljohani, A",Deepfake video detection using Vision Transformers: exploiting self-attention for visual manipulation detection,2026,VISUAL COMPUTER,1,10.1007/s00371-025-04319-4,Article,,WOS:001656689400001
"Alanazi, AS; Alshehri, AF; Almutairi, RA; Alzeanidi, EN; Alzeanidi, AN; Alsuwaih, ST; Albukairi, MA; Alotaibi, TS; Alajlan, AM; Alamir, MA",Adaptive ensemble sizing with reinforcement learning for real-time ankle injury detection in wearable sensor systems,2026,BMC SPORTS SCIENCE MEDICINE AND REHABILITATION,0,10.1186/s13102-026-01625-9,Article,,WOS:001729005200001
"Khan, S; Lor, MA; Sperry, ML; Liu, YF; Lindsey, CC; Chen, SC; Shyu, ML",Clinical drug report generation using multi-phase prompt large language models,2026,SCIENTIFIC REPORTS,0,10.1038/s41598-026-47707-z,Article,,WOS:001814643200039
"Park, H; Cho, Y; Kim, H",CCNETS: A Modular Causal Learning Framework for Pattern Recognition in Imbalanced Datasets,2026,APPLIED SCIENCES-BASEL,0,10.3390/app16041998,Article,,WOS:001700877200001
"Fazel, M; Bentaleb, A",VSR-Bench: An Open-Source Platform for Browser-Native Real-Time VSR Evaluation in WebRTC,2026,"PROCEEDINGS OF THE 2026 ACM MULTIMEDIA SYSTEM CONFERENCE, MMSYS 2026",0,10.1145/3793853.3799813,Proceedings Paper,,WOS:001776401500056
"Nasios, I",Multi-modal landslide detection from Sentinel-1 SAR and Sentinel-2 optical imagery using multi-encoder vision transformers and ensemble learning,2026,REMOTE SENSING APPLICATIONS-SOCIETY AND ENVIRONMENT,0,10.1016/j.rsase.2026.102037,Article,,WOS:001758467900001
"Moreno, R; Faíña, A; Sudhakaran, S; Walker, K; Risi, S",Smart cellular bricks for decentralized shape classification and damage recovery,2026,NATURE COMMUNICATIONS,0,10.1038/s41467-026-75166-7,Article,,WOS:001819986900006
"Zhang, CM; Wang, YL; You, XE",Fault diagnosis in rotating machinery with discretized signal representation leveraging large language models,2026,APPLIED SOFT COMPUTING,6,10.1016/j.asoc.2025.114487,Article,,WOS:001656208700001
"Liu, YZ; Chen, HN; Shen, YN; Imani, M",Debias Once for All: A Data-Centric Strategy for Fair Machine Learning,2026,"PROCEEDINGS OF THE NINETEENTH ACM INTERNATIONAL CONFERENCE ON WEB SEARCH AND DATA MINING, WSDM 2026",0,10.1145/3773966.3778010,Proceedings Paper,,WOS:001832724900046
"Makauskas, P; Memon, AR; Pal, M","Geothermal Energy Potential Map in Western Lithuania: Data Integration, Kriging, Simulation, and Neural Network Prediction",2026,PROCESSES,1,10.3390/pr14040626,Article,,WOS:001701021100001
"Wu, SL; Yang, B; Sui, DT; Shi, J",Study on rapid core physical parameters prediction of heat pipe reactor based on neural network,2026,ANNALS OF NUCLEAR ENERGY,0,10.1016/j.anucene.2026.112685,Article,,WOS:001837597700001
"Maffazioli, U; Benevenuti, F; Medina, NH; Added, N; Aguiar, VAP; Alberton, SG; Schervenin, JV; Pereira, MS; Beck, AC; Azambuja, JR; Kastensmidt, FL",Heavy-Ion Radiation Fault Analysis of URSA: A Reconfigurable Systolic Array for CNN Acceleration in SRAM-Based APSoC,2026,IEEE TRANSACTIONS ON NUCLEAR SCIENCE,0,10.1109/TNS.2026.3691993,Article,,WOS:001853152000026
"Márquez-Algaba, J; Vicente-Martínez, P; Soria-Olivas, E; Sánchez-Montañés, M; García-Escrivà, MA; William-Secin, E",Towards Hyper-Personalized Travel Planning: A Multimodal AI Agent with Integrated Neural Rendering for Immersive Itineraries,2026,ELECTRONICS,1,10.3390/electronics15061142,Article,,WOS:001725347100001
"Cha, J",AUTOMATING THE PAST: ARTIFICIAL INTELLIGENCE AND THE NEXT FRONTIERS OF DIGITAL HISTORY,2026,INTERNATIONAL JOURNAL OF HUMANITIES AND ARTS COMPUTING-A JOURNAL OF DIGITAL HUMANITIES,1,10.3366/ijhac.2026.0361,Article,,WOS:001719743300001
"Güemes-Palau, C; Ferriol-Galmés, M; Paillisse-Vilanova, J; López-Brescó, A; Barlet-Ros, P; Cabellos-Aparicio, A",RouteNet-Gauss: Hardware-Enhanced Network Modeling With Machine Learning,2026,IEEE TRANSACTIONS ON NETWORKING,0,10.1109/TON.2026.3668972,Article,,WOS:001711086400007
"Schwarz, R; Muhammad, A; Haffner, O; Rosinová, D",Open-Set Object Detection for Future HRI: Enabling Natural Language Commands for Robotic Control in Unstructured Industrial Environments,2026,IEEE ACCESS,0,10.1109/ACCESS.2026.3713655,Article,,WOS:001841864300029
"Danayi, A; Soltanian-Zadeh, H",Improved motor imagery BCI performance via task-unaware compression in the BELT Bayesian Edge-Cloud architecture,2026,PLOS ONE,0,10.1371/journal.pone.0354976,Article,,WOS:001855680800007
"Ali, A; Tawfik, MM; Saafan, MM",Cross-dataset late fusion of Camera-LiDAR and radar models for object detection,2026,SCIENTIFIC REPORTS,4,10.1038/s41598-025-32588-5,Article,,WOS:001658391500002
"Yu, XH; Zhang, Q; Wang, KW; Hub, X",CRAPA-A measurement-preprocessing algorithm based on correntropy and attention mechanism,2026,DIGITAL SIGNAL PROCESSING,0,10.1016/j.dsp.2025.105600,Article,,WOS:001575418000002
"Umar, S; EL-Fouly, THM; Al-Durra, A",Multi-horizon daily solar irradiance forecasting with clear-sky cross attention and decorrelated bagging,2026,ENERGY CONVERSION AND MANAGEMENT-X,0,10.1016/j.ecmx.2026.101861,Article,,WOS:001762608600001
"Liu, L; Song, C; He, LS; Wang, SL; Feng, X; Liu, C",Fast ground penetrating radar dual-parameter full waveform inversion method accelerated by hybrid compilation of CUDA kernel function and PyTorch,2026,COMPUTERS & GEOSCIENCES,1,10.1016/j.cageo.2025.106101,Article,,WOS:001675101700001
"Pérez-Edo, I; López-Barajas, S; Marín-Prades, R; Sanz, PJ",Underwater Object Recovery Using a Hybrid-Controlled ROV with Deep Learning-Based Perception,2026,JOURNAL OF MARINE SCIENCE AND ENGINEERING,1,10.3390/jmse14020198,Article,,WOS:001670647600001
"Mao, YJ; He, GJ; Wang, GZ; Yin, RY; Chen, ZY; Guan, B; Zhang, HX; An, SH",A vision-language model-driven spatiotemporal alignment framework for mitigating cross-sensor inconsistencies in real-world remote sensing image super-resolution,2026,INTERNATIONAL JOURNAL OF DIGITAL EARTH,0,10.1080/17538947.2026.2709186,Article,,WOS:001849897000001
"Sun, BC; Ooi, KT; Su, MX",A modular physics-guided knowledge embedding framework for acoustic measurement and condition monitoring of complex mechanical systems: A case study of wind turbines,2026,MEASUREMENT,0,10.1016/j.measurement.2026.122209,Article,,WOS:001805294100001
"Hu, CZ; Wang, ZY; Tang, LH; Li, ZH; Zhang, LY; Chen, MJ",Accelerated design of curved-beam-based torsional isolator with quasi-zero stiffness,2026,ENGINEERING STRUCTURES,5,10.1016/j.engstruct.2026.122141,Article,,WOS:001668484600001
"Mihai-Cristian, P; Leordeanu, M",MULTI-MODAL VIDEO DATA-PIPELINES FOR MACHINE LEARNING WITH MINIMAL HUMAN SUPERVISION,2026,UNIVERSITY POLITEHNICA OF BUCHAREST SCIENTIFIC BULLETIN SERIES C-ELECTRICAL ENGINEERING AND COMPUTER SCIENCE,0,,Article,,WOS:001834939000001
"Tan, RP; Lim, SM; Leong, KY; Chaw, JK; Liew, SH; Lee, SC",Memory-Augmented GRUs for Food Loss Forecasting: A Survey of Architectures and Design Trade-offs,2026,KSII TRANSACTIONS ON INTERNET AND INFORMATION SYSTEMS,0,10.3837/tiis.2026.08.007,Article,,WOS:001864981900007
"Kota, PR; Kota, RP",Real-Time Plasma Etch Rate Control Using Noise-Augmented Neural Networks and Evolutionary Optimization,2026,"2026 37TH ANNUAL SEMI ADVANCED SEMICONDUCTOR MANUFACTURING CONFERENCE, ASMC",0,10.1109/ASMC69324.2026.11551249,Proceedings Paper,,WOS:001813326200080
"Hong, W; Zhou, LF; Tang, Y; Hu, DR; Liu, ZL",Simulated task-decomposed multi-channel diffractive neural networks for scalable and robust shallow-layer optical multi-class classification,2026,OPTICS EXPRESS,0,10.1364/OE.605087,Article,,WOS:001863898300033
"Broujeny, RS; Ben Ayed, S",Toward imprecision-aware RUL forecasting: ANFIS-ensemble approach,2026,AERONAUTICAL JOURNAL,0,10.1017/aer.2026.10164,Article; Early Access,,WOS:001743408300001
"Han, R; Zhang, YM; Liu, XH; Fu, L; Pan, T; Xu, J; Wang, XY; Zhang, PD; Chen, XZ; Lei, JS; Lan, WY; Ji, CW; Cui, SG; Wu, S; Song, JN; Chen, T; Wang, GY",Generalizable mutation-effect prediction across adaptive immune recognition via unified multimodal framework,2026,NATURE MACHINE INTELLIGENCE,0,10.1038/s42256-026-01243-7,Article,,WOS:001776656300001
"Zou, D; Wang, YZ; Wang, MY",LGRA-Net: Progressive Local-Global Representation Alignment Network for ORSI Salient Object Detection,2026,IEEE JOURNAL OF SELECTED TOPICS IN APPLIED EARTH OBSERVATIONS AND REMOTE SENSING,0,10.1109/JSTARS.2026.3708199,Article,,WOS:001824181600014
"Meyer, M; Tritschel, FF; Griessmann, T; Rolfes, R; Haist, M; Lohaus, L",Quality-Assured Extrusion Molding of Lightweight UHPC-Tubes using Artificial Neural NetworksQuality-Assured Extrusion Molding of Lightweight UHPC-Tubes using Artificial Neural Networks,2026,BETON- UND STAHLBETONBAU,0,10.1002/best.70151,Article,,WOS:001780496700001
"Legrand, N; Weber, L; Waade, PT; Daugaard, AHM; Khodadadi, M; Mikus, N; Mathys, C",pyhgf: A neural network library for predictive coding,2026,PLOS COMPUTATIONAL BIOLOGY,0,10.1371/journal.pcbi.1014340,Article,,WOS:001799086100007
"Hwang, R; Cho, JH; Moon, I; Oh, M","Hybrid modelling of chemical processes: a unified framework based on deductive, inductive, and abductive inference",2026,COMPUTERS & CHEMICAL ENGINEERING,1,10.1016/j.compchemeng.2025.109395,Article,,WOS:001599200900001
"Zubair, M; Haider, SMS; Rehman, A; Javed, MS; Waleed, A; Chauhdary, R",PackMLP: A Patch-Based MLP Model for Intelligent Inventory Forecasting and Automation with A-LIQ QR Scanning Integration,2026,MEHRAN UNIVERSITY RESEARCH JOURNAL OF ENGINEERING AND TECHNOLOGY,1,10.22581/muet1982.0407,Article,,WOS:001665413500001
"Wang, MH; Yang, YF; Li, FW; Liu, L; Cao, WM",A novel robust mixture-of-experts model with causal priors for interpretable water quality diagnosis,2026,ADVANCED ENGINEERING INFORMATICS,2,10.1016/j.aei.2025.104267,Article,,WOS:001658169000002
"El Majzoub, R; Wehbe, R; El Said, H; Fneish, A; Nasrallah, A; Rachidi, W; Fayyad-Kazan, H; Badran, B; Fayyad-Kazan, M","Micropeptides in Cancer and Immunity: Diagnostic, Therapeutic, and Synthetic Biology Frontiers",2026,GENE,1,10.1016/j.gene.2026.150217,Review,,WOS:001778120100001
"Wallmann, G; Skowronek, P; Brennsteiner, V; Lebedev, M; Thielert, M; Steigerwald, S; Kotb, M; Despard, O; Heymann, T; Zhou, XX; Strauss, MT; Ammar, C; Willems, S; Schwörer, M; Zeng, WF; Mann, M",AlphaDIA enables DIA transfer learning for feature-free proteomics,2026,NATURE BIOTECHNOLOGY,13,10.1038/s41587-025-02791-w,Article,,WOS:001596957700001
"Li, D; Zhao, F; Li, Y; Cheng, W",Few-Shot Class-Incremental SAR Target Recognition Based on Dynamic Task-Adaptive Classifier,2026,REMOTE SENSING,0,10.3390/rs18030527,Article,,WOS:001688280300001
"Chen, Y; Li, J; Hu, JP; Hu, ZZ; Hong, RC",CLAIP-Emo: Parameter-Efficient Adaptation of Language-Supervised Models for In-the-Wild Audiovisual Emotion Recognition,2026,IEEE SIGNAL PROCESSING LETTERS,0,10.1109/LSP.2026.3713124,Article,,WOS:001830587800006
"Bao, GD; Xia, WZ; Wang, HC; Liao, ZY; Wu, T; Zhou, Y",Scrap-SAM-CLIP: Assembling Foundation Models for Typical Shape Recognition in Scrap Classification and Rating,2026,SENSORS,0,10.3390/s26020656,Article,,WOS:001671593600001
"Shyalika, C; Jaimini, U; Henson, C; Sheth, A",CausalPulse: Agentic Copilot for Root Cause Analysis in Smart Manufacturing,2026,"FORTIETH AAAI CONFERENCE ON ARTIFICIAL INTELLIGENCE, AAAI-26, VOL 40 NO 48",0,,Proceedings Paper,,WOS:001769952500269
"Shen, Y; Zhou, XF","Integrated modeling, surrogate-assisted multi-objective optimization, and decision-making of compact supercritical carbon dioxide Brayton cycle nuclear energy systems for lightweight and high-efficiency applications",2026,ENERGY CONVERSION AND MANAGEMENT,5,10.1016/j.enconman.2025.120852,Article,,WOS:001634092000001
"Bai, TH; Kapoor, A; Kim, NY",A high-performance training-free pipeline for robust random telegraph signal characterization via adaptive wavelet-based denoising and Bayesian digitization methods,2026,SCIENTIFIC REPORTS,0,10.1038/s41598-026-36656-2,Article,,WOS:001698276000019
"Siddiqui, MSR; Eliasof, M; Haber, E",Graph Flow Matching: Enhancing Image Generation with Neighbor-Aware Flow Fields,2026,"FORTIETH AAAI CONFERENCE ON ARTIFICIAL INTELLIGENCE, AAAI-26, VOL 40 NO 30",0,,Proceedings Paper,,WOS:001769354100058
"Xing, ZJ; Chen, C; Tiong, RLK; Yang, YW",An RL-Inspired Probabilistic Updating Heuristic for Mode Selection in Modular Construction Scheduling,2026,BUILDINGS,0,10.3390/buildings16153099,Article,,WOS:001846948900001
"Ghosh, S; Bhuvanakantham, R; Sindhujaa, P; Harishita, PB; Mohan, A; Gulyás, B; Máthé, D; Padmanabhan, P",A Cloud-Aware Scalable Architecture for Distributed Edge-Enabled BCI Biosensor System,2026,BIOSENSORS-BASEL,1,10.3390/bios16030157,Article,,WOS:001725804700001
"Pimpalkar, A; Wadekar, D; Cheung, MHY; Berti, E",Sample-efficient non-Gaussian noise reduction in gravitational wave data via learnable wavelets,2026,PHYSICAL REVIEW D,0,10.1103/33k8-331b,Article,,WOS:001828471400001
"Sánchez, JM; Heras, F; Espitia, HE","Computational model for agricultural vocation in Spain using artificial neural networks, neuro-fuzzy systems, and support vector machines",2026,RESULTS IN ENGINEERING,0,10.1016/j.rineng.2026.109410,Article,,WOS:001693453000001
"Boyd, BM; Mandel, KS; Grayling, M; Mitra, A; Kessler, R; Autenrieth, M; Do, A; Ginolin, M; Kelsey, L; Narayan, G; O'Callaghan, M; Sarin, N; Thorp, S",FlowSN: neural simulation-based inference under realistic selection effects applied to supernova cosmology,2026,MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY,0,10.1093/mnras/stag1046,Article,,WOS:001805718800001
"Külah, E; Çetinkaya, YM; Alemdar, H",SALDIRAY: Scalable and Adaptive Language Diagnostics for Remediation of Anomalies and Typos,2026,IEEE ACCESS,0,10.1109/ACCESS.2026.3693355,Article,,WOS:001777672500020
"Wittrup, E; Reavey-Cantwell, J; Pandey, AS; Rivet, DJ II; Daou, BJ; Najarian, K",Multi-dimensional MRI representation and privileged learning approaches to functional outcome prediction for ischemic stroke patients,2026,NPJ DIGITAL MEDICINE,1,10.1038/s41746-026-02708-0,Article,,WOS:001825303400002
"Li, CM; Wen, JJ; Peng, YX; Peng, Y; Zhu, YC",PointVLA: Injecting the 3D World Into Vision-Language-Action Models,2026,IEEE ROBOTICS AND AUTOMATION LETTERS,4,10.1109/LRA.2026.3653303,Article,,WOS:001666934900012
"da Silva, TLC; Braga, ID; Barbosa, LF; Leäo, AP; dos Santos, WR; Togawa, RC; Martins, NF; de Sousa, CAF; Souza, MT Jr","Comparative phylogenomics and transcriptional regulatory networks of AQPs, HSPs, and LEA proteins in salt-stressed Portulaca oleracea",2026,PLANT SCIENCE,0,10.1016/j.plantsci.2026.113347,Article,,WOS:001840956200001
"Özcan, H",Predictive maintenance in aircraft engine maintenance using the C-MAPSS dataset: performance comparison and evaluation of machine learning classification algorithms,2026,AI EDAM-ARTIFICIAL INTELLIGENCE FOR ENGINEERING DESIGN ANALYSIS AND MANUFACTURING,1,10.1017/S0890060426100249,Article,,WOS:001695181900001
"Hossain, MY; Dev, S",End-to-end fusion of RGB and low-resolution NIR for enhanced crop-specific NIR generation,2026,COMPUTERS AND ELECTRONICS IN AGRICULTURE,0,10.1016/j.compag.2026.111582,Article,,WOS:001748677400001
"Jo, HW; Cho, YJ",RS-Net: Context-aware relation scoring for dynamic scene graph generation,2026,PATTERN RECOGNITION,1,10.1016/j.patcog.2026.113352,Article,,WOS:001707923700001
"Aguirre-Usandizaga, J; Torre-Bastida, AI; de la Puerta, ML; Almeida, A",A forecasting-based perception layer for energy-aware resource management in LLM serving deployed on high-performance computing clusters,2026,SUSTAINABLE COMPUTING-INFORMATICS & SYSTEMS,0,10.1016/j.suscom.2026.101333,Article,,WOS:001719518200001
"Wang, WR; Zhou, D; Xie, WJ; Zhang, WS",An Energy-Efficient FPGA-Based CNN Accelerator with Dual-Multiply Packing and Ping-Pong Buffering for Real-Time Object Detection,2026,ELECTRONICS,1,10.3390/electronics15112442,Article,,WOS:001789909200001
"Sirwal, SA; Ahmad, B; Koul, M",Vision-assisted vibrotactile haptic feedback for guidance in teleoperation,2026,INDUSTRIAL ROBOT-THE INTERNATIONAL JOURNAL OF ROBOTICS RESEARCH AND APPLICATION,0,10.1108/IR-03-2025-0101,Article,,WOS:001568008800001
"Ghorbani, M; Khoshnevisan, L; Pirani, M; Khajepour, A",Scalable structurally-guided consensus for distributed learning-based fault isolation in networked dynamical systems,2026,APPLIED SOFT COMPUTING,0,10.1016/j.asoc.2026.115070,Article,,WOS:001728057300001
"Zhang, JQ; Yang, H",CPU-Only Spatiotemporal Anomaly Detection in Microservice Systems via Dynamic Graph Neural Networks and LSTM,2026,SYMMETRY-BASEL,0,10.3390/sym18010087,Article,,WOS:001671221900001
"Guo, MZ; Zhang, ZP; He, Y; Wang, K; Jing, LP; Ling, HB",End-to-End Autonomous Driving Without Costly Modularization and 3D Manual Annotation,2026,IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE,3,10.1109/TPAMI.2025.3610517,Article,,WOS:001630282400012
"Tornero-Soria, M; Sánchez-Salmerón, AJ; Vidal, EV",Toward a Deeper Understanding of YOLO26: Block-Level Architectural Analysis and Ablation Studies,2026,APPLIED SCIENCES-BASEL,0,10.3390/app16136758,Article,,WOS:001818120700001
"Klimes, P; Voral, V; Mansur, NMG; Vasák, J; Kholová, J; Zeljkovic, SC; Rozehnalová, M; Spichal, L; Masner, J; De Diego, N",SPROUT: AI-based seedling emergence PRedictiOn and trait extraction using RGB time-series,2026,COMPUTERS AND ELECTRONICS IN AGRICULTURE,0,10.1016/j.compag.2026.112184,Article,,WOS:001826803600001
"Khaliq, MS; Ahakonye, LAC; Lee, JM; Kim, DS",PureChain-Enabled Framework for Trustworthy and Incentivized Smart Contract Vulnerability Detection,2026,IEEE INTERNET OF THINGS JOURNAL,0,10.1109/JIOT.2026.3704620,Article,,WOS:001866774100022
"Yasmin, F; Xue, Y; Hasan, M; Muhammad, G",EPSO-net: A multi-objective evolutionary neural architecture search with PSO-guided mutation fusion for explainable brain tumor segmentation,2026,INFORMATION FUSION,5,10.1016/j.inffus.2025.104119,Article,,WOS:001662937700001
"Liu, C; Yang, L; Lei, JM",CMAP-Fusion: A cross-modal feature selection and model pruning framework for laboratory and imaging data,2026,PLOS ONE,0,10.1371/journal.pone.0346875,Article,,WOS:001751406600022
"Shivakumara, T; Muneshwara, MS; Nagamani, HS; Jose, GJA; Anand, R; Ravikumar, SM",HealthGuard: Early Detection of Chronic Diseases Using Machine Learning,2026,BOLETIM SOCIEDADE PARANAENSE DE MATEMATICA,0,10.5269/bspm.80153,Article,,WOS:001688057800009
