Authors,Title,Year,Source title,Cited by,DOI,Document Type,Open Access,EID
Fang C.; Chang D.; Li Y.; Yang F.; Liu Y.; Ma B.,A Robust Privacy-Preserving Federated Learning Method Against Poisoning Attacks on Non-IID Data,2026,IEEE Internet of Things Journal,1,10.1109/JIOT.2026.3658384,Article,,2-s2.0-105028920953
Rosić M.; Sumić D.; Maleš L.,"Intelligent Agents for Sustainable Maritime Logistics: Architectures, Applications, and the Path to Robust Autonomy",2026,Sustainability (Switzerland),0,10.3390/su18073231,Article,All Open Access; Gold Open Access,2-s2.0-105035522304
Aggarwal M.; Khullar V.; Goyal N.,FSL-TM: Review on the Integration of Federated Split Learning with TinyML in the Internet of Vehicles,2026,"Computers, Materials and Continua",1,10.32604/cmc.2025.072673,Review,All Open Access; Gold Open Access,2-s2.0-105024907495
Sun D.; Wei Z.; Tang D.; Cao B.,Graph-Attentional Multiagent Reinforcement Learning for V2G Emergency Dispatch in Cold-Weather Coupled Networks,2026,IEEE Transactions on Transportation Electrification,1,10.1109/TTE.2026.3651255,Article,,2-s2.0-105027096074
Dandoush A.; Kumarskandpriya V.; Uddin M.; Farouk A.; Debbah M.,LLM-Driven Multi-Agent Framework for Autonomous Network Slice Management: Architecture and Proof-of-Concept Experiments,2026,IEEE Open Journal of the Communications Society,0,10.1109/OJCOMS.2026.3705651,Article,All Open Access; Gold Open Access,2-s2.0-105043220832
Zhang Y.; Zhou X.; Fan W.D.; Zhao X.; Li B.,A multi-agent deep reinforcement learning framework for coordinated optimization of bus operations,2026,Computers and Industrial Engineering,0,10.1016/j.cie.2026.111895,Article,,2-s2.0-105030200792
Wang S.; Chow A.H.F.; Wang J.,Game theoretic Markov decision process for service scheduling in stochastic railway-based multi-modal transit network,2026,Transportation Research Part E: Logistics and Transportation Review,0,10.1016/j.tre.2026.104771,Article,All Open Access; Green Open Access; Hybrid Gold Open Access,2-s2.0-105030499578
Rahman M.I.; Hossain M.R.; Sayem S.M.; Emdad F.B.,"Exploring the role of synthetic data in the future of AI in healthcare: A scoping review of frameworks, challenges, and implications",2026,Intelligence-Based Medicine,3,10.1016/j.ibmed.2025.100342,Review,All Open Access; Gold Open Access,2-s2.0-105027128558
Song J.; Li Y.; Li D.; Wang X.; Zhang R.; Zhang H.; Chen J.,Integrating deep clustering and multi-view graph neural networks for recommender system,2026,Knowledge-Based Systems,8,10.1016/j.knosys.2026.115449,Article,,2-s2.0-105030146140
Bai X.; Tao Z.; Xu X.; Zhou C.; Wang Y.,A review of ship fire detection technologies in maritime transportation,2026,Ocean Engineering,1,10.1016/j.oceaneng.2025.123989,Article,,2-s2.0-105025937901
Xie Y.,Heterogeneous IoT User Association and Channel Resource Joint Scheduling Method Based on MADDQN and DMADDPG,2026,Annals of Emerging Technologies in Computing,0,10.33166/AETiC.2026.02.005,Article,All Open Access; Gold Open Access,2-s2.0-105038681311
Zhang H.; Shi Y.; Gu X.; Zhang Z.; You H.; Gan L.; Yuan Y.; Huang J.,HyperAgent: Leveraging Hypergraphs for Topology Optimization in Multi-Agent Communication,2026,AAMAS 2026 - Proceedings of the 25th International Conference on Autonomous Agents and Multiagent Systems,0,10.65109/QTVF9552,Conference paper,,2-s2.0-105041407326
Lu S.; Jiang T.; Wang Y.; Hu J.; Li D.,Research on distribution network situation awareness and resilience enhancement strategies based on multi-agent cooperative games,2026,Proceedings of SPIE - The International Society for Optical Engineering,0,10.1117/12.3109411,Conference paper,,2-s2.0-105034713741
Zhang Y.; He F.; Sun K.; Fu H.; Zhang J.,New Progress in Photoacoustic Imaging of Collagen in Biological Tissues; [光 声 成 像 生 物 组 织 胶 原 的 新 进 展],2026,Zhongguo Jiguang/Chinese Journal of Lasers,0,10.3788/CJL251311,Review,,2-s2.0-105029460093
Wu J.; Xia Z.; Li R.; Liu R.,Research on Application and Optimization of Intelligent Diagnosis Technology in Power Line Loss Management,2026,Distributed Generation and Alternative Energy Journal,0,10.13052/dgaej2156-3306.4111,Article,All Open Access; Bronze Open Access,2-s2.0-105030848449
Xie D.-J.; Li M.; Zeng X.-G.; Ren W.-Z.; Zhang T.; Peng B.,AUV cooperative hunting based on auction mechanism and MASAC for multiple dynamic targets; [面向多动态目标基于拍卖机制与 MASAC 的AUV 协同围捕],2026,Kongzhi yu Juece/Control and Decision,0,10.13195/j.kzyjc.2025.0710,Article,,2-s2.0-105036251451
Yuan X.; Wang G.; Jiang X.; Miao W.,Deep learning guided propofol ketamine dosing and inflammation trajectories in elderly burns,2026,Frontiers in Computational Neuroscience,0,10.3389/fncom.2026.1824898,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105041189259
Zheng W.; Liu C.; Zhang Z.,DMGM: dual-enhanced multi-view graph modeling for aspect-based sentiment analysis,2026,Journal of Supercomputing,0,10.1007/s11227-026-08440-6,Article,,2-s2.0-105034369636
Wei Z.; Wei R.,An information aggregation decision making method for UAV swarm intelligence system based on joint communication and proximal strategy,2026,Expert Systems with Applications,6,10.1016/j.eswa.2025.129617,Review,,2-s2.0-105015450191
Cai T.; Sun S.; Tung A.; Zhang Y.; Ju S.,Knowledge-aware recommendation system based on cohesive and collaborative enhanced contrastive learning,2026,World Wide Web,1,10.1007/s11280-025-01396-2,Article,,2-s2.0-105024752289
Kannaki; Malathy S.,CAPSULSTM-BOA: A HYBRID DEEP LEARNING AND BIO-INSPIRED ROUTING MODEL FOR MOBILE AD-HOC NETWORK,2026,Journal of Engineering and Technology for Industrial Applications,0,10.5935/jetia.v12i59.3606,Article,All Open Access; Gold Open Access,2-s2.0-105046066763
Khan G.; Ali W.; Chauhan V.K.; Gola K.K.; Kumari N.,Intrusion Detection in VANETs Using an Attention-Based Deep Convolutional Lightweight Latency Aware NAS-Net Model,2026,Wireless Personal Communications,0,10.1007/s11277-026-12014-3,Article,,2-s2.0-105035787419
Sun N.,Multi-Agent Collaborative Dynamic Stock Pool Investment System,2026,"Proceedings of 2025 6th International Conference on Computer Science and Management Technology, ICCSMT 2025",0,10.1145/3795154.3795360,Conference paper,All Open Access; Gold Open Access,2-s2.0-105036522746
Rajalakshmi R.; Unhelkar B.; Shankar S.,Sustainable cybersecurity solutions for smart cities: Decentralized and resource-efficient architectures,2026,Sustainable Computing: Informatics and Systems,1,10.1016/j.suscom.2025.101280,Article,,2-s2.0-105024461394
Hu X.; Zhang Y.; Liu S.; Chen X.; Wang Y.; Zhao Z.; Guo Y.; Li K.,SubG4TJ: A collaborative subgraph classification method based on multidimensional attributes for hardware trojan detection,2026,Expert Systems with Applications,6,10.1016/j.eswa.2025.129355,Article,,2-s2.0-105013657751
Xue J.; Liang Q.; Zhang G.; Shen S.,Secrecy energy efficiency optimization for multi-UAV air-to-ground communications under uncertain eavesdropping,2026,Physical Communication,0,10.1016/j.phycom.2026.103093,Article,,2-s2.0-105034613124
Chen B.; Tan H.; Liu H.; Wen Y.; Chen Y.; Wang N.; Ding Z.; Kuang C.,Adaptive RP-ESS control strategy for diverse short-term source–load mismatching sciences in low-voltage distribution system,2026,Energy Conversion and Management: X,0,10.1016/j.ecmx.2026.101802,Article,All Open Access; Gold Open Access,2-s2.0-105034210830
Alajlan A.M.; Almasri M.M.,Tri-level attention boosted sliced recurrent neural network for secure and scalable blockchain-based healthcare data management,2026,Neural Computing and Applications,0,10.1007/s00521-026-11994-4,Article,,2-s2.0-105034484552
Adoma F.; Mateo M.; Cabutaje R.; Viscarra E.; Danao J.C.; Singh A.; Damodaran B.,FUTURE OF CREATIVITY: HUMAN COGNITION AND ARTIFICIAL IMAGINATION,2026,ShodhKosh: Journal of Visual and Performing Arts,0,10.29121/shodhkosh.v7.i1s.2026.7122,Article,All Open Access; Gold Open Access,2-s2.0-105030862723
Yang H.,Adaptive Clustering and Machine-Learning-Based DoS Intrusion Detection in MANETs,2026,Applied Sciences (Switzerland),1,10.3390/app16062723,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105034267880
Wang Q.; Peng Z.; Yang J.,A spatiotemporal collaborative framework for measured response reconstruction via dynamic temporal modeling and multi-sensor spatial dependency learning,2026,Structures,0,10.1016/j.istruc.2026.111412,Article,,2-s2.0-105034264495
Dhivya S.; Harshini R.; Nivetha N.; Bostani A.; Panneerselvam P.; Naveenkumar R.; Edpuganti S.K.,A Robust Big Data Analytic Framework for IoMT Leveraged by Federated Learning,2026,International Journal of Artificial Intelligence and Machine Learning,0,10.51483/ijaiml.6.2s.2026.625-632,Article,All Open Access; Hybrid Gold Open Access,2-s2.0-105042604788
Cesar Abrantes P.; Netto A.V.; Kazuo Takahata A.,Healthbots for conducting clinical screening and remote monitoring with patient mood assessment: A scoping review,2026,International Journal of Medical Informatics,1,10.1016/j.ijmedinf.2025.106186,Review,,2-s2.0-105023046477
Naeem H.; Alsirhani A.; Alserhani F.M.; Althobaiti M.M.; Alabdulkreem E.,Adaptive Federated Reinforcement Learning With Temporal Hybrid Deep Model for Consumer Internet of Vehicles Intrusion Detection,2026,IEEE Transactions on Consumer Electronics,2,10.1109/TCE.2025.3634753,Article,,2-s2.0-105022288594
M V.; K S.K.; Rajagopal V.,Advanced RL-infused swarm dynamics for reconfigurable UAV formations,2026,Journal of Mechanical Science and Technology,0,10.1007/s12206-026-0449-9,Article,,2-s2.0-105038531588
Xu H.; Cui Z.; Ma Y.,Research on AI-Integrated Intelligent Management and Resource Optimization for High-Speed Communication Links,2026,"Proceedings of 2025 International Conference on Digital Society and Intelligent Computing, ICDSIC 2025",0,10.1145/3788910.3788949,Conference paper,All Open Access; Gold Open Access,2-s2.0-105032174970
Zhang S.; Yang H.; Zhang Y.; Li X.; Zhao J.; Zhang Y.; Xue P.; Kang H.; Jiang H.; Ren W.; Wang S.,Virtual histology imaging of lymph nodes via dynamic full-field optical coherence tomography and deep learning to differentiate metastasis,2026,Cancer biology & medicine,0,10.20892/j.issn.2095-3941.2025.0747,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105035629953
Wang H.; Chen W.; Li L.; Pu H.; Zhang Y.,Dinspector: Dual factor graph attention mechanism for Advanced Persistent Threat detection,2026,Engineering Applications of Artificial Intelligence,1,10.1016/j.engappai.2026.113861,Article,,2-s2.0-105027592413
Li L.; Zhang H.; Sun C.; Guan W.; Zhang M.,Artificial intelligence-enabled optimization mechanisms for space-air-ground integrated networks in 6G; [面向 6G 的空天地一体化网络：人工智能赋能优化机制研究],2026,Gongcheng Kexue Xuebao/Chinese Journal of Engineering,0,10.13374/j.issn2095-9389.2025.08.08.003,Review,,2-s2.0-105028657063
Yao G.; Li X.; Saim A.; Ait-Ahmed M.; Benbouzid M.,Fault Reconfiguration of Shipboard MVDC Power Systems Based on Multi-Agent Reinforcement Learning,2026,Journal of Marine Science and Engineering,2,10.3390/jmse14030278,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105030140303
Zhou X.; Zhang J.; Su X.; Gao X.,Position Embedding Achieves Better: A GNN-Based Lightweight SAR Image Target Recognition Method,2026,IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing,0,10.1109/JSTARS.2026.3670071,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105032103017
Sarumathi A.; Sivanesh S.,Leveraging Levy Flight and Lotus Effect for Secure Routing and Anomaly Detection in Wireless Sensor Network,2026,International Journal of Communication Systems,0,10.1002/dac.70348,Article,All Open Access; Bronze Open Access,2-s2.0-105025363970
Shang Z.; Zhang Q.; Zhao C.; Yuan W.; Ding J.,LOAD PREDICTION OF ELECTRIC VEHICLE CHARGING STATION BASED ON ASC-GCN-GRU; [基于 ASC-GCN-GRU 的电动汽车充电站负荷预测],2026,Taiyangneng Xuebao/Acta Energiae Solaris Sinica,0,10.19912/j.0254-0096.tynxb.2024-2361,Article,,2-s2.0-105044110253
Bian R.; Liu Y.,Data-Driven Collaborative Management Strategy for Distribution Network-User Energy Coordination; [基 于 数 据 驱 动 的 配 电 网 -用 户 能 源 协 同 管 理 策 略],2026,Huanan Ligong Daxue Xuebao/Journal of South China University of Technology (Natural Science),0,10.12141/j.issn.1000-565X.250222,Article,,2-s2.0-105040054799
Liu W.; Li T.; Zhou H.; Park J.H.,Asynchronously impulsive synchronization of stochastic complex networks with mixed delays,2026,Communications in Nonlinear Science and Numerical Simulation,2,10.1016/j.cnsns.2025.109504,Article,,2-s2.0-105021839320
Rekha D.; Baalaji K.,Deep Learning-Based Secure Routing Framework for Blockchain-Enabled Autonomous Military Wireless Sensor Networks,2026,International Research Journal of Multidisciplinary Technovation,1,10.54392/irjmt2625,Article,All Open Access; Gold Open Access,2-s2.0-105038907897
Sivaranjini S.; Ravindranath P.V.,Secure Data Transmission in Wireless Sensor Networks via Hybrid LSTM-FCM Deep Learning and Enhanced LEACH-C Protocol (FLLC),2026,International Journal of Communication Systems,0,10.1002/dac.70444,Article,All Open Access; Bronze Open Access,2-s2.0-105029559843
Paszko P.; Konieczny M.; Zieliński S.; Kwolek B.,FL-MEC: FEDERATED LEARNING FOR NETWORK TRAFFIC CLASSIFICATION ON THE NETWORK EDGE,2026,Computer Science,0,,Article,,2-s2.0-105031638220
Mahalakshmi G.; Sumathi G.; Prakash M.; Solainayagi P.,Enhancing VANET Security Through ANFIS-Based Intrusion Detection and Element Perturbation,2026,International Journal of Communication Systems,2,10.1002/dac.70305,Article,,2-s2.0-105022291515
Bojesen K.B.; Ambrosen K.S.; Sigvard A.K.; Nielsen M.Ø.; Gjedde A.; Kumakura Y.; Jensen L.T.; Fuglø D.; Ebdrup B.H.; Rostrup E.; Glenthøj B.Y.,"Interrelations between dopaminergic-, gabaergic- and glutamatergic neurotransmitters in antipsychotic-naïve psychosis patients and the association to initial treatment response",2026,Molecular Psychiatry,4,10.1038/s41380-025-03229-0,Article,All Open Access; Green Open Access; Hybrid Gold Open Access,2-s2.0-105015806676
Álvarez-López C.; González-Briones A.; Li T.,Explainable AI and Multi-Agent Systems for Energy Management in IoT-Edge Environments: A State of the Art Review,2026,Electronics (Switzerland),16,10.3390/electronics15020385,Article,All Open Access; Gold Open Access,2-s2.0-105028657055
,"Proceedings of the 2nd International Conference on Artificial Intelligence, Digital Media Technology and Social Computing, ICAIDS 2026",2026,"Proceedings of the 2nd International Conference on Artificial Intelligence, Digital Media Technology and Social Computing, ICAIDS 2026",0,,Conference review,,2-s2.0-105040066896
Li W.; Yang P.; Wu Z.; Zhang J.; Mu C.,DGFFRL: Solving multi-machine collaborative scheduling based on Dual Graph Feature Fusion Reinforcement Learning,2026,Computers and Operations Research,3,10.1016/j.cor.2025.107380,Article,,2-s2.0-105027173406
Nicolò E.; Bertucci F.; Boussen H.; Curigliano G.; Fraser V.; Gerratana L.; Krishnamurthy S.; Le-Petross H.T.; Lim B.; Lynce F.; Lucci A.; Lucotti S.; Manai M.; Merajver S.; Missal N.; Nasrazadani A.; Soliman A.; Valenza C.; Van Berckelaer C.; Van Laere S.; Woodward W.A.; Cristofanilli M.; Devi G.,Scientific highlights and perspectives from the International Inflammatory Breast Cancer Symposium 2025,2026,Cancer,1,10.1002/cncr.70447,Article,,2-s2.0-105039099890
Ai Y.; Sun Z.; Wang W.; Lei Z.; Lin Y.,Collaborative control of robotic arm suction via joint-decoupled multi-agent reinforcement learning,2026,International Journal of Advanced Robotic Systems,0,10.1177/17298806261447942,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105040961272
Ferchichi A.; Chihaoui M.; Harrouch H.,Collaborative Spatio-Temporal Graph Reinforcement Learning for Multivariate Drought Forecasting,2026,International Conference on Agents and Artificial Intelligence,0,10.5220/0014454700004052,Conference paper,,2-s2.0-105041707111
Li Y.; Sun Y.; Wang M.; Zhu H.; Zhou X.,Decision-Making in Wargames: An E-CARGO Perspective,2026,IEEE Transactions on Computational Social Systems,2,10.1109/TCSS.2025.3589592,Article,,2-s2.0-105013210157
Xie Y.; Xu Y.; Fan Y.; Liu B.,SAT: Sequential Agent Tuning for Coordinator-Free Plug-and-Play Multi-LLM Training with Monotonic Improvement Guarantees,2026,AAMAS 2026 - Proceedings of the 25th International Conference on Autonomous Agents and Multiagent Systems,0,10.65109/6701030F,Conference paper,,2-s2.0-105041366495
Liu S.; Hua Y.; Han Q.-L.; Xie L.,Distributed Optimization Under Information Constraints: A Survey,2026,IEEE Transactions on Industrial Informatics,2,10.1109/TII.2025.3645932,Article,,2-s2.0-105027371762
Senthil N.; Sumathiarumugam,OPTIMIZING DYNAMIC ROUTING IN 6G NETWORKS USING A MULTI-AGENT MULTI-STEP DEEP Q-LEARNING ALGORITHM,2026,International Journal of Computer Networks and Communications,0,10.5121/ijcnc.2026.18302,Article,All Open Access; Gold Open Access,2-s2.0-105040617981
Chen J.; Wu C.; Liu K.,"Two-Dimensional Materials and Their Neuromorphic Devices: Fabrication, Mechanism, and Applications; [二维材料及其神经形态器件与系统:制备、机制与应用]",2026,Kuei Suan Jen Hsueh Pao/Journal of the Chinese Ceramic Society,0,10.14062/j.issn.0454-5648.20250503,Review,,2-s2.0-105043743989
Al-Araji Z.J.; Hasan B.T.; Al-Toohafi A.K.; Hamdoon O.N.; Al-Dabbagh A.; Shaban F.A.; Farhood H.M.; Alkhaldee M.S.,Hybrid LSTM-Decision Tree Model for Enhanced Attack Prediction in Fog Computing Environments,2026,ICCES 2026 - Conference Proceedings of 2026 the 2nd International Conference Computing and Emerging Sciences,0,10.1145/3797491.3797507,Conference paper,,2-s2.0-105038042551
Guo Z.; Lai J.; Kou X.,Intelligent distribution network active protection and fault recovery mechanism based on DRL and graph optimization,2026,Electric Power Systems Research,3,10.1016/j.epsr.2025.112623,Article,,2-s2.0-105025001561
Nie H.; Sun J.; Xu Y.,Adaptive Scheduling Method for Parallel Deep Learning Models in Heterogeneous Computing Environments,2026,IET Conference Proceedings,0,10.1049/icp.2026.0372,Conference paper,,2-s2.0-105040510458
Mao S.,Multi-Agent Deep Deterministic Policy Gradient Algorithm Based on Hierarchical Strategies and World Models,2026,"2026 7th International Conference on Artificial Intelligence and Electromechanical Automation, AIEA 2026",0,10.1109/AIEA70743.2026.11632815,Conference paper,,2-s2.0-105048329269
Li J.; Zeng Q.; Lu L.; Qi Z.,Resource Optimization of Space-Air-Ground Integrated Network Based on Digital Twin and Federated Multi-agent Reinforcement Learning,2026,Mobile Networks and Applications,0,10.1007/s11036-026-02518-4,Article,,2-s2.0-105049541675
Yao Y.; Wang Z.; Luo P.; Cheng Y.; Hou J.; Li X.-Y.,PrivGuardInfer: Channel-Level End-Edge Collaborative Inference Strategy Protecting Original Inputs and Sensitive Attributes,2026,IEEE Transactions on Mobile Computing,0,10.1109/TMC.2025.3607483,Article,,2-s2.0-105015562624
Leng J.; Wang J.; Zhou L.; Zhao R.; Chen C.; Zhang D.; Zheng S.; Liu Q.; Shen W.,A review of multi-modal deep learning towards agentic smart manufacturing,2026,Advanced Engineering Informatics,14,10.1016/j.aei.2025.104117,Review,,2-s2.0-105024325114
Xiao Y.; Tang Q.,Research on Strategies for Cultivating College Students’ Innovative Thinking and Improving Their Entrepreneurial Abilities in the Artificial Intelligence Environment,2026,Digital Technologies Research and Applications,0,10.54963/dtra.v5i1.2192,Article,All Open Access; Gold Open Access,2-s2.0-105035301216
Serrano A.L.M.; Rodrigues G.A.P.; Bispo G.D.; Gonçalves V.P.; Filho G.P.R.; Peixoto M.G.M.; Bonacin R.; Meneguette R.I.,FedIHRAS: A Privacy-Preserving Federated Learning Framework for Multi-Institutional Collaborative Radiological Analysis with Integrated Explainability and Automated Clinical Reporting,2026,Biomedicines,1,10.3390/biomedicines14030713,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105033880372
Yuan X.; Wen J.,A Curriculum-Learning-Assisted MAPPO-Based Algorithm for Dynamic Spectrum Access and Anti-Jamming in UAV Swarms,2026,Sensors,0,10.3390/s26092912,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105038425388
Walflor H.S.M.; Medeiros L.C.S.,Machine Learning for CRISPR-Based Diagnostics,2026,International Journal of Molecular Sciences,1,10.3390/ijms27125485,Review,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105042718591
Li H.; Zhou Z.; Zhou C.; Ding J.; Yang S.; Guo B.; Yan B.,Research on Federated Learning Node Selection Method Based on Reputation Mechanism,2026,"Proceedings of 2025 5th International Conference on Big Data, Artificial Intelligence and Risk Management, ICBAR 2025",0,10.1145/3800227.3800253,Conference paper,,2-s2.0-105038753429
Zhao S.; Yang F.; Wu Q.; Ye F.; Zhang L.,RLC3-LPI: A Reinforcement Learning-Based Multi-UAV Cooperative Communication Coverage Algorithm with Low Interception Probability,2026,IEEE Open Journal of Vehicular Technology,0,10.1109/OJVT.2026.3668852,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105032452207
Li C.; Mo Y.; Xu Z.; Zheng H.; Wang R.,A Dual-Agent Collaboration-Based Zero-Shot Model for Rice Disease and Pest Question Intent Recognition,2026,"Proceedings of 2026 International Conference on Artificial Intelligence and Control, CAIC 2026",0,10.1145/3807246.3807331,Conference paper,All Open Access; Gold Open Access,2-s2.0-105040512644
Ye B.-L.; Wu P.; Li L.; Wu W.; Song B.,Traffic Signal-Vehicle Cooperative Control via Multimodal Heterogeneous Subgraph Learning,2026,IEEE Transactions on Intelligent Transportation Systems,0,10.1109/TITS.2026.3664174,Article,,2-s2.0-105036276527
Antunes T.; Galvão G.; Vieira M.A.; Vieira M.; Véstias M.; Louro P.,Decentralized smart traffic signal control using IoT-based multiagent reinforcement learning and VLC communication,2026,Proceedings of SPIE - The International Society for Optical Engineering,1,10.1117/12.3077931,Conference paper,,2-s2.0-105040159441
Song Y.; Wang D.; Che J.; Cai C.; Xiong X.; Zhang Y.; Cheng X.,Double QMIX: A global optimization framework for multi-agent cooperative path planning in maritime SAR,2026,Ocean Engineering,0,10.1016/j.oceaneng.2026.124822,Article,,2-s2.0-105034736912
Ye T.; Li F.; Zhu D.,Global research trends in artificial kidneys (2014–2024): A bibliometric and visualization study,2026,International Journal of Artificial Organs,0,10.1177/03913988261437350,Review,,2-s2.0-105037859635
Murakata K.; Kuribayashi M.; Sakai M.; Isobe S.; Koizumi E.,Decentralized Federated Learning Using Blockchain with Token Allocation Based on Contribution of Model Updates,2026,"IEICE Transactions on Fundamentals of Electronics, Communications and Computer Sciences",0,10.1587/transfun.2025CIP0025,Article,All Open Access; Bronze Open Access,2-s2.0-105031757753
Alter T.; Shlezinger N.; Segal M.,Decentralized Multi-Channel MANET Power Optimization Using Graph Neural Networks,2026,IEEE International Conference on Communications,0,10.1109/ICC59461.2026.11587961,Conference paper,,2-s2.0-105045364862
Dinakaran A.; Thasni T.,"Agentic AI for Flood Resilience: Integrated Approaches to Prediction, Evacuation and Relief in Kerala",2026,ADSSSC 2026 - International Conference on AI-Driven Solutions for Sustainable Smart Cities: Challenges and Opportunities,0,10.1109/ADSSSC67751.2026.11581915,Conference paper,,2-s2.0-105045854698
Pal V.; Sarraf G.; Bhende M.; Patil S.,Multi-Agent Reinforcement Learning with Decentralized AI in Autonomous Drone Swarms,2026,"Proceedings of the IEEE International Conference on AI Engineering and Innovations, AIEI 2026",0,10.1109/AIEI69164.2026.11497463,Conference paper,,2-s2.0-105040834941
Liu X.; Duan Z.,Energy Optimization Approach for Smart Buildings Considering Supply and Demand Uncertainties,2026,"Journal of Engineering, Project, and Production Management",0,10.32738/JEPPM-2025-161,Article,All Open Access; Gold Open Access,2-s2.0-105045847918
Alevcan V.; Ali M.F.; Tsado Y.; Atal S.; Correia P.; Ntantogian C.; Adebisi B.; Campos L.M.,A Decentralized Federated WGAN-GP Framework for Anomaly Detection in Industrial Control Systems,2026,IEEE Access,0,10.1109/ACCESS.2026.3704897,Article,All Open Access; Gold Open Access,2-s2.0-105043086295
Ravikrishna V.; Uday Venu Gopal B.; Mona Tanmayee M.; Ganesan M.,Real-Time Hand-Gesture Interface for Coordinated Swarm Robotics in Rehabilitation and Medical Assistance,2026,"Proceedings of the 12th International Conference on Biosignals, Images and Instrumentation, ICBSII 2026",0,10.1109/ICBSII69710.2026.11479207,Conference paper,,2-s2.0-105038318156
Theingi E.; Sboui L.; Naboulsi D.,Adaptive and Energy-Efficient Deployment of Robotic Airborne Base Stations: A Deep Reinforcement Learning Approach,2026,IEEE Transactions on Network and Service Management,0,10.1109/TNSM.2026.3678488,Article,,2-s2.0-105034633008
Gao P.; Wang P.; Wang F.; Fujita H.; Aljuaid H.; Shang J.-L.,DeepVLN: Vision-and-Language Navigation via Deep Reasoning and Collaborative Mechanisms Based on Large Language Models,2026,IEEE Journal on Selected Topics in Signal Processing,2,10.1109/JSTSP.2026.3652407,Article,,2-s2.0-105027976715
Doctorarastoo M.; Flanigan K.A.; Berges M.; McComb C.,Evaluating Few-Shot Temporal Reasoning of LLMs for Human Activity Prediction in Smart Environments,2026,"2026 IEEE Conference on Cognitive and Computational Aspects of Situation Management, CogSIMA 2026",1,10.1109/CogSIMA68896.2026.11481223,Conference paper,,2-s2.0-105040243295
Ghosh A.; Sharma N.; Mishra S.; Misra R.; Das S.K.,MGCO: Mobility-Aware Generative Computation Offloading in Edge-Cloud Systems,2026,IEEE Transactions on Services Computing,1,10.1109/TSC.2025.3632862,Article,,2-s2.0-105021668238
Liang J.; Huang W.; Sadiq M.; Ma M.,Transformer-Based Privacy-Preserving Federated Distillation for Collaborative Intrusion Detection in Heterogeneous Industrial CPS,2026,IEEE Transactions on Industrial Informatics,0,10.1109/TII.2026.3709366,Article,,2-s2.0-105045807593
Zheng R.; Hu H.,CSGMR: A Novel Computing Power Networks Task Scheduling Algorithm Based on Graph Neural Networks and Multi-Agent Reinforcement Learning,2026,"2026 3rd International Conference on Algorithms, Software Engineering and Network Security, ASENS 2026",0,10.1109/ASENS69964.2026.11605281,Conference paper,,2-s2.0-105046310783
Huo T.; Xiong J.; Wu Y.; Yang S.,Robust Beamforming for Multi-UAV Systems under Attitude Jitter via Multi-Agent Reinforcement Learning,2026,IEEE International Conference on Communications,0,10.1109/ICC59461.2026.11586880,Conference paper,,2-s2.0-105045372599
Huang Y.; Sheng B.; Fu G.; Yu J.; Lu Y.; Yin X.,Solving car resequencing in automotive assembly shops based on multi-objective deep reinforcement learning,2026,Computers and Industrial Engineering,0,10.1016/j.cie.2025.111654,Article,,2-s2.0-105020941893
Wang H.; Li J.; De S.; Yang D.; Xing Q.,A Blockchain-Based Multi-Node Deep Learning Framework for Visual Inference: A Study of Consensus Algorithms in Enhancing Model Transparency and Model Integration,2026,"2026 9th International Conference on Advanced Algorithms and Control Engineering, ICAACE 2026",0,10.1109/ICAACE69793.2026.11508741,Conference paper,,2-s2.0-105041675467
"Hussain A.; Yadav A.; Ravikumar G., Sr.",Anomaly Detection in EVCS using Federated Learning with Auto-Optimized Edge Models,2026,IEEE Transactions on Industry Applications,1,10.1109/TIA.2026.3661521,Article,,2-s2.0-105029647282
Zhang J.; Zheng D.; Yang Z.; Li Y.; Du W.; Quek T.Q.S.; Wang S.,Resilience-Driven Topology Reconfiguration via Hierarchical Deep Reinforcement Learning in Low-Altitude UAV Networks,2026,IEEE Transactions on Network Science and Engineering,0,10.1109/TNSE.2025.3650347,Article,,2-s2.0-105026462271
Lai S.; Tao Y.; Dong Z.Y.; Wang G.; Zhang X.; Qiu J.,Agent-based Pricing Strategy for Fast-Charging Stations Considering Price Responsiveness of Electric Vehicles at Large Scales,2026,IEEE Transactions on Smart Grid,0,10.1109/TSG.2026.3693780,Article,,2-s2.0-105039336348
Zhu J.; Dong C.; Sun Z.; Wen W.,HieraPower: A Hierarchical SAC-TD3 Framework for Task Scheduling in Computing Power Networks,2026,"2026 4th International Conference on Big Data and Privacy Computing, BDPC 2026",0,10.1109/BDPC69980.2026.11608105,Conference paper,,2-s2.0-105046435204
