Authors,Title,Year,Source title,Cited by,DOI,Document Type,Open Access,EID
Chen M.; Etemadi A.,Hybrid learning framework to enable recency-aware attention,2026,Neural Computing and Applications,1,10.1007/s00521-026-11972-w,Review,,2-s2.0-105035004998
Nagvekar M.; Borkar P.; Badhiye S.; Janardhan D.M.; Jadhav S.A.; Yenkikar A.,Federated Learning for Privacy-Preserving AI in Healthcare Applications,2026,AIP Conference Proceedings,0,10.1063/5.0326181,Conference paper,,2-s2.0-105036082821
Gowthami C.; Kavitha S.,HYBRID GLOBAL–LOCAL FEDERATED LEARNING FOR PRIVACY-PRESERVING TRAFFIC PREDICTION UNDER NON-IID URBAN DATA,2026,Journal of Theoretical and Applied Information Technology,0,10.5281/zenodo.19366441,Article,,2-s2.0-105036170400
Dang X.; Nanda P.; Xu H.; Deng H.; Ge C.,Robust and Adaptive Dual-Defense Framework Against Data Poisoning Attacks in Recommendation Systems,2026,Electronics (Switzerland),0,10.3390/electronics15081726,Article,All Open Access; Gold Open Access,2-s2.0-105036876273
Usmani M.M.A.; Tahir M.A.; Faisal H.; Rafi M.,Federated unlearning using diffusive noise injection,2026,Information Fusion,3,10.1016/j.inffus.2025.103796,Article,,2-s2.0-105018066195
Jimenez-Gutierrez D.M.; Hassanzadeh M.; Anagnostopoulos A.; Chatzigiannakis I.; Vitaletti A.,A thorough assessment of the non-IID data impact in federated learning,2026,Journal of Industrial Information Integration,4,10.1016/j.jii.2025.101052,Article,All Open Access; Green Open Access; Hybrid Gold Open Access,2-s2.0-105027293665
Zhou H.,Overview of the application of artificial intelligence technology in the high-end instrumentation industry: Exploration and practice in strategic emerging fields,2026,Proceedings of SPIE - The International Society for Optical Engineering,0,10.1117/12.3100632,Conference paper,,2-s2.0-105040160219
Hatiskar M.M.; Athalye S.S.; Teli S.R.; Gore M.G.,"Review of ""Artificial intelligence in Data Warehousing and Mining: Unlocking the power of Big Data""",2026,AIP Conference Proceedings,0,10.1063/12.0043790,Conference paper,,2-s2.0-105038319701
Tran A.-T.; Luong T.-D.; Huynh V.-N.,PriFLRC: A secure multi-party computation-based privacy-enhanced federated learning scheme resilient to collusion,2026,Neurocomputing,1,10.1016/j.neucom.2025.132574,Article,,2-s2.0-105027191702
Zhang Y.; Gao H.; Ma Y.; Li M.; Xu Y.,A federated learning algorithm with differential privacy and event-triggered mechanism,2026,Engineering Applications of Artificial Intelligence,1,10.1016/j.engappai.2026.114048,Article,,2-s2.0-105029060312
Nurhayati M.; Jung H.S.; Kim B.; Ban J.; Lee B.J.; Kim S.; Lee S.,Compact fluorescence sensor with silicon photomultiplier and neural network enhancement for real-time total organic carbon monitoring in water,2026,Environmental Research,2,10.1016/j.envres.2026.123796,Article,,2-s2.0-105027728714
Jnana Sadhana K.; Veeraraghavan J.; Raja Rao P.B.V.; Kiran Sree P.; Shalem Raju P.J.R.; Satyanarayana Murthy B.,Enhancing Drug Safety through AI: for Predicting Adverse Drug Reactions,2026,AIP Conference Proceedings,0,10.1063/5.0331032,Conference paper,,2-s2.0-105035796746
Shobitha R.R.; Anbalagan E.; Alqawasmi K.; Bhavana M.; Swathi B.,Computer Vision in the Era of Big Data: A Deep Learning-Based Analytical Perspective,2026,"2025 2nd Asia Pacific Conference on Innovation in Technology, APCIT 2025",0,10.1109/APCIT65661.2025.11410650,Conference paper,,2-s2.0-105035621374
Huang Y.; Chen R.,Scientific mapping of intelligent underwater vehicles: An integrated bibliometric and content analysis,2026,Expert Systems with Applications,0,10.1016/j.eswa.2025.130924,Article,,2-s2.0-105034494739
Wang S.; Luo Z.,Reliability-Aware Multiagent Deep Reinforcement Learning for Stochastic Optimization in Cellular-Connected UAV-Assisted MEC Systems,2026,IEEE Internet of Things Journal,1,10.1109/JIOT.2026.3663103,Article,,2-s2.0-105029975118
Chen X.; Wang T.; Li M.; Li S.; Gao D.; Chen Y.; Gao K.,Enhancing Resilience and Profitability in Electric Construction Machinery Leasing Supply Chain: A Differential Game Analysis of Maintenance and Contract Design,2026,Sustainability (Switzerland),0,10.3390/su18083722,Article,All Open Access; Gold Open Access,2-s2.0-105036805068
Grande M.; Gómez S.; Borondo F.; Borondo J.,Toward a new generation of market indicators driven by blockchain transaction networks,2026,Chaos,0,10.1063/5.0307162,Article,,2-s2.0-105038465445
Shao K.; Xia J.; Wu X.; Qin J.; Shi Y.,Paradigm Reconstruction and Empirical Exploration of AIGC Technology in Higher Education,2026,"Proceedings of 2026 2nd International Conference on Digital Education and Information Technology, DEIT 2026",0,10.1145/3802607.3802681,Conference paper,All Open Access; Gold Open Access,2-s2.0-105038107360
Gu W.; Cao Y.; Li Y.; Li N.; Wang L.; Tang N.; Yuan M.; Pei F.,Large language model-empowered dynamic scheduling for intelligent hybrid flow shop using multi-agent deep reinforcement learning,2026,Advanced Engineering Informatics,6,10.1016/j.aei.2025.104294,Article,,2-s2.0-105026653531
,"International Conference on Computer Vision, Algorithms, and Communication, CVAC 2026",2026,Proceedings of SPIE - The International Society for Optical Engineering,0,,Conference review,,2-s2.0-105040161791
Sowmya M.; Kaliappan A.; Govindaraju S.; Menaka S.; Sangeetha T.; Ranjani R.; Arun Kumar R.,INTERPRETABLE FEDERATED LEARNING FOR PRIVACY-CENTRIC GENOMIC DIAGNOSTICS: A MULTI-INSTITUTIONAL FRAMEWORK,2026,Genetics and Molecular Research ,0,10.4238/z0azdg35,Article,All Open Access; Hybrid Gold Open Access,2-s2.0-105037827982
Bekkuliyev M.; Peco C.,AI and mechanics driving the rise of bio-inspired robotic swarms,2026,Proceedings of SPIE - The International Society for Optical Engineering,0,10.1117/12.3089992,Conference paper,,2-s2.0-105038456737
Velasquez Ortiz R.A.; Lárraga Ramírez M.E.; Alvarez-Icaza L.A.; Guzmán Gutiérrez H.A.,Adaptive Traffic Signal Control Using Deep Reinforcement Learning with Noise Injection,2026,Applied Sciences (Switzerland),1,10.3390/app16083833,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105037024207
Ahmadi A.A.; Chaudhry A.; Sindhwani V.; Tu S.,Safely Learning Dynamical Systems,2026,Foundations of Computational Mathematics,1,10.1007/s10208-025-09689-8,Article,,2-s2.0-85217783031
Xu N.; Mu C.; Ma L.; Wang K.,Real-Time Voltage Control in Smart Distribution Network Through Multi-Agent Cooperative Optimization,2026,IEEE Transactions on Sustainable Energy,6,10.1109/TSTE.2025.3598325,Article,,2-s2.0-105013209947
Pocola T.O.; Bode F.I.; Rencsik O.L.,Hierarchical Model Predictive Control with Inferential Soft Sensing for Stabilizing Thermal Gradients in Agricultural Biomass Gasification,2026,Processes,0,10.3390/pr14071053,Review,All Open Access; Gold Open Access,2-s2.0-105035975183
Meng X.; Lin Y.; Wu Y.; Ying L.,Enhancing concept alignment with explanatory interactive disentangled representation learning,2026,Neural Networks,0,10.1016/j.neunet.2025.108346,Article,,2-s2.0-105022851476
Yan H.; Zhang X.; Qiang S.; Xie X.,Joint UAV Trajectory Optimization and Edge-End Resource Coordination via Lyapunov-Guided Multi-Agent DRL,2026,IEEE Transactions on Consumer Electronics,1,10.1109/TCE.2025.3649242,Article,,2-s2.0-105026462859
Martínez F.S.; Costa S.; Parada R.,Spiking Neural Networks with Continual Learning for Steering Angle Regression: A Sustainable AI Perspective,2026,Sensors,0,10.3390/s26092656,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105038547532
Damie M.; Cyffers E.,Fedivertex: a Graph Dataset based on Decentralized Social Media,2026,WWW 2026 - Proceedings of the ACM Web Conference 2026,0,10.1145/3774904.3792868,Conference paper,,2-s2.0-105038544026
Beis-Penedo C.; Díaz-Redondo R.P.; Fernández-Vilas A.; Fernández-Veiga M.; Troncoso-Pastoriza F.,HLF-FSL: A decentralized federated split learning solution for IoT on hyperledger fabric,2026,Array,2,10.1016/j.array.2026.100685,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105028762149
Li W.; Anagnostopoulos C.; Puthiya Parambath S.A.; Bryson K.,FedKDMR: Robust Federated Learning via Joint Knowledge Distillation & Model Recombination,2026,Proceedings of the ACM SIGKDD International Conference on Knowledge Discovery and Data Mining,0,10.1145/3770854.3780160,Conference paper,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105038086544
Ibaisi T.A.L.; Kuhn S.; Kazim M.; Kara I.; Altindag T.; Rehman M.U.,A Comparative Study of Federated Learning and Amino Acid Encoding with IoT Malware Detection as a Case Study,2026,Big Data and Cognitive Computing,0,10.3390/bdcc10040111,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105037212956
Campion D.; Kreitcberg A.; Brailovski V.,Simulation-based training of multi-material machine learning models for the prediction of melt pool dimensions and as-printed densities in laser powder fed fusion parts,2026,International Journal of Advanced Manufacturing Technology,1,10.1007/s00170-026-17640-6,Article,,2-s2.0-105031936629
Luo C.; Jiang Z.; Li F.; Chen X.; Dai Q.; Liu J.,Federated Sparsity Algorithm Based on Single-Cycle Dynamic Linear Cyclic and Norm Constraint,2026,IEEE Internet of Things Journal,1,10.1109/JIOT.2025.3650632,Article,,2-s2.0-105028032647
Jin J.; Chen X.; Ma L.; Ying S.; Yang G.; Zeng T.,MSAFed: Generalized Multi-Stage and Adaptive Federated Learning for Test-Time Medical Segmentation,2026,IEEE Journal of Biomedical and Health Informatics,1,10.1109/JBHI.2025.3610103,Article,,2-s2.0-105016483286
Liu H.; Han H.; Zheng X.; Li W.; Ling T.; Su M.; Liu Y.; Sun Y.,Local Data-Driven Fault Localization Method for Ring-Type DC Microgrid With Fewer Sensors,2026,IEEE Transactions on Power Electronics,3,10.1109/TPEL.2025.3614001,Article,,2-s2.0-105017291389
Gupta D.; Rani S.; Keshta I.; Shabaz M.; Khan M.A.; Alhammadi D.A.,Optimized Deep Learning for Intrusion Detection in Federated IoT Environments,2026,"Journal of Circuits, Systems and Computers",1,10.1142/S0218126625504845,Article,,2-s2.0-105017901107
Redah M.; Al-Khatib W.G.,Autoencoders in Natural Language Processing: A Comprehensive Review,2026,Computers,0,10.3390/computers15040232,Review,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105037095576
Zheng J.; Yuan X.; Li K.; Ni W.; Tovar E.; Crowcroft J.,Exploring Visual Explanations for Defending Federated Learning against Poisoning Attacks: Enhancing LayerCAM with Autoencoders,2026,ACM Transactions on Privacy and Security,0,10.1145/3799892,Article,All Open Access; Green Open Access; Hybrid Gold Open Access,2-s2.0-105039952320
Prakash S.; Mohapatra A.K.,An Adversarial Training Based Optimal Weighted Federated Deep Learning Framework for Malware Detection,2026,Concurrency and Computation: Practice and Experience,0,10.1002/cpe.70664,Article,,2-s2.0-105034159762
Gupta A.; Tiwari V.; Pandey D.; Kishore J.,"DEXNet: An Ensemble Model Integrating DenseNet, EfficientNetB3, and XGBoost for Histopathological Lung and Colon Cancer Classification",2026,SN Computer Science,1,10.1007/s42979-026-04953-2,Article,,2-s2.0-105036091549
Zhao Y.; Chen Z.; Cao C.; Li Y.; Ying J.; Mu J.; Yang C.,Transforming machine learning strategies in quantitative stock investment: A multisource information fusion and online ensemble modeling approach for superior alpha factors,2026,Expert Systems with Applications,1,10.1016/j.eswa.2025.130536,Article,,2-s2.0-105030322444
Biswas A.P.; Tasnim M.; Süfer Ö.; Das S.C.; Sarker S.; Zhang M.; Islam N.,Honey adulteration detection: a comprehensive review of traditional and modern techniques,2026,Journal of Food Measurement and Characterization,6,10.1007/s11694-025-03954-8,Review,,2-s2.0-105031051255
Joshi A.; Baidya S.,"Securing the Cognitive Layer: A Survey on Security Threats, Defenses, and Privacy-Preserving Architectures for LLM-IoT Integration",2026,Journal of Cybersecurity and Privacy,2,10.3390/jcp6020063,Review,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105036844669
Liu W.; Wang Y.; Wang B.; Zai G.; She W.; Tian Z.,Per-FedDMA: A personalized federated learning method based on deep multisampling and hypernetwork dynamic adaptation,2026,Computer Communications,0,10.1016/j.comcom.2026.108474,Article,,2-s2.0-105034144028
Guemmah T.; El Fadili H.,Framing Adversarial Federated Learning Threats through MITRE ATLAS,2026,"Statistics, Optimization and Information Computing",0,10.19139/soic-2310-5070-2842,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105033042207
Ondiek J.O.; Ogada K.O.; Mwalili T.,Hybrid-Based Machine Incremental Learning in K-Nearest Neighbor Heterogeneous Drifting Environment,2026,Applied Sciences (Switzerland),0,10.3390/app16094363,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105038452557
AL-Ghuribi S.M.; Mohammed M.A.; Anwer S.; Mahmood S.,Blockchain-based privacy-preserving 6G-IoT framework using hybrid autoencoder-transformer for smart home behavior,2026,Computing,0,10.1007/s00607-026-01661-w,Article,,2-s2.0-105037878078
Xu N.; Feng Y.; Liu N.; Liu M.; Li Y.; Fu X.,FedDRLPD: Deep reinforcement Learning-Based defense mechanism against poisoning attacks in federated learning,2026,Knowledge-Based Systems,0,10.1016/j.knosys.2026.115558,Article,,2-s2.0-105030452772
Yu Y.; Lee H.; Lee W.; Koo B.,Transformer-based multi-view learning for BIM clash classification: Penetration taxonomy and constructability analysis,2026,Journal of Computational Design and Engineering,0,10.1093/jcde/qwag032,Article,All Open Access; Gold Open Access,2-s2.0-105036480468
Qu L.; Du B.; Khabbaz M.J.; Liu J.; Sun D.; Xie L.; Shao D.,AoI-Aware Joint Scheduling and Power Control for Multi-Platoon Vehicular Networks via Multi-Agent Reinforcement Learning,2026,IEEE Transactions on Intelligent Transportation Systems,0,10.1109/TITS.2025.3642549,Article,,2-s2.0-105025454247
Raza S.; Goel R.; Erikstrup C.; D'Alessandro A.; Custer B.; Li N.,"Harnessing big data and artificial intelligence in transfusion medicine: Opportunities for precision, safety and efficiency",2026,Vox Sanguinis,2,10.1111/vox.70236,Review,All Open Access; Green Open Access; Hybrid Gold Open Access,2-s2.0-105034046104
Abdisarabshali P.; Nadimi F.; Borazjani K.; Khosravan N.; Liwang M.; Ni W.; Niyato D.; Langberg M.; Hosseinalipour S.,Hierarchical Federated Foundation Models over Wireless Networks for Multi-Modal Multi-Task Intelligence: Integration of Edge Learning with D2D/P2P-Enabled Fog Learning Architectures,2026,IEEE Communications Magazine,0,10.1109/MCOM.001.2500502,Article,,2-s2.0-105031517064
Zheng L.; Chen X.; Liu J.; Zhuang C.,Real-time dynamic integrated process planning and scheduling with reconfigurable manufacturing cells via multi-agent reinforcement learning,2026,Journal of Manufacturing Systems,3,10.1016/j.jmsy.2026.01.004,Article,,2-s2.0-105027256234
Ling Y.,AI-Enabled Learning Analytics and Intelligent Interaction System for Chinese College English Flipped Classrooms: Model Reconstruction and Effectiveness Evaluation,2026,"Proceedings of 2026 5th International Conference on Big Data, Information and Computer Network, BDICN 2026",1,10.1145/3801228.3801244,Conference paper,All Open Access; Gold Open Access,2-s2.0-105037991846
Zirekgur M.; Karakaya B.; Sengur A.; Acharya U.R.,Novel multi-cube extreme learning machine with sparse attention and ridge regression technique for robust machine learning,2026,Applied Soft Computing,0,10.1016/j.asoc.2026.114704,Article,,2-s2.0-105028626188
Yang H.; Tian H.; Guo F.; Deng R.,Safety-Guaranteed Energy Management in Networked Multienergy Microgrids: A Multi-Actor Single-Critic Deep Reinforcement Learning Approach,2026,IEEE Transactions on Industrial Informatics,2,10.1109/TII.2025.3649145,Article,,2-s2.0-105029253271
Poornima S.; Immanuel A.V.,Intelligent self-organizing microservice composition using hybrid learning for neonatal ward,2026,IAES International Journal of Artificial Intelligence,0,10.11591/ijai.v15.i2.pp1097-1108,Article,All Open Access; Gold Open Access,2-s2.0-105036029784
Tan J.; Zhang Z.; Guo K.; Chang T.-H.; Quek T.Q.S.,Lightweight Federated Learning in Mobile Edge Computing with Statistical and Device Heterogeneity Awareness,2026,IEEE Transactions on Mobile Computing,3,10.1109/TMC.2025.3627679,Article,,2-s2.0-105020738554
Guo X.; You L.; Chen Z.; Lu X.; Nallanathan A.; Gao X.,Quantization-Based Federated Learning in User-Centric Cell-Free Massive MIMO,2026,IEEE Transactions on Vehicular Technology,0,10.1109/TVT.2025.3617945,Article,,2-s2.0-105019086263
Ge D.; Ji H.; Wu T.-J.; Huang B.; Lu Q.; Shi S.,Efficient Training in Multiagent Reinforcement Learning: A Communication-Free Framework for the Box-Pushing Problem,2026,Journal of Computing and Information Science in Engineering,0,10.1115/1.4071239,Article,All Open Access; Hybrid Gold Open Access,2-s2.0-105034745576
Davoodi L.; Mezei J.; Heikkilä M.,Aspect-based sentiment classification of user reviews to understand customer satisfaction of e-commerce platforms,2026,Electronic Commerce Research,25,10.1007/s10660-025-09948-4,Article,All Open Access; Green Open Access; Hybrid Gold Open Access,2-s2.0-85217806863
Wei X.; Tang B.; Wang S.; Sun H.,Application of Big Data in the Design of Simulation Linux Teaching System,2026,"Proceedings of 2025 4th International Conference on Artificial Intelligence and Education, ICAIE 2025",0,10.1145/3797552.3797719,Conference paper,All Open Access; Hybrid Gold Open Access,2-s2.0-105038337776
Beuria R.; Sahu S.C.; Nandi D.,Decoding urban sprawl in Bhubaneswar (2000–2025): a spatio-temporal LULC and landscape fragmentation analysis,2026,Advances in Space Research,1,10.1016/j.asr.2026.02.098,Article,,2-s2.0-105034413800
Faiza Farrukh F.; Amayri M.,Federated neuro-symbolic rule learning for lightweight smart building operations,2026,Energy and Buildings,1,10.1016/j.enbuild.2026.117025,Article,,2-s2.0-105044305852
Jiayu L.; Yong W.; Jing Y.; Nianbin W.,FedDW: Distilling Weights Through Consistency Optimization in Heterogeneous Federated Learning; [FedDW：基于一致性优化的权重蒸馏异构联邦学习方法],2026,Jisuanji Yanjiu yu Fazhan/Computer Research and Development,1,10.7544/issn1000-1239.202550451,Article,,2-s2.0-105042090447
Qi C.; Zheng L.; He A.; Xu H.; Jia L.; Wei Y.; Jiang B.; Gu X.,Simulating student learning behaviors with LLM-based role-playing agents: A data-driven and cognitively inspired framework,2026,Expert Systems with Applications,2,10.1016/j.eswa.2025.130753,Article,,2-s2.0-105029565555
Galvão G.; Vieira M.A.; Vieira M.; Véstias M.; Vieira P.; Louro P.,Smart Cities: Visible light communication and deep reinforcement learning for intelligent traffic systems,2026,Proceedings of SPIE - The International Society for Optical Engineering,0,10.1117/12.3077910,Conference paper,,2-s2.0-105039911272
Jadhav D.S.; Jadhav-Mane S.R.; Bamane K.D.; Mohite S.S.; Patankar A.J.; Gaikwad A.S.,Intrusion detection in networks using ensemble-based deep federated learning,2026,Knowledge-Based Systems,3,10.1016/j.knosys.2026.115491,Article,,2-s2.0-105030473316
Zhang Z.,"Machine learning for blockchain attack detection: Methods, challenges and future directions",2026,AIP Conference Proceedings,0,10.1063/12.0043555,Conference paper,,2-s2.0-105046280006
Anees A.; Field M.; Holloway L.,Development of federated learning neural networks with combined horizontal and vertical data partitioning,2026,Applied Soft Computing,1,10.1016/j.asoc.2026.114734,Article,All Open Access; Hybrid Gold Open Access,2-s2.0-105029221247
Preiss B.; Pappas G.,Federated Learning-Driven Protection Against Adversarial Agents in a ROS2 Powered Edge-Device Swarm Environment,2026,AI (Switzerland),0,10.3390/ai7040127,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105036879637
Nishant; Mishra P.,Hybrid deep learning architecture for real-time deepfake detection in WebRTC-based video platforms,2026,"Signal, Image and Video Processing",2,10.1007/s11760-026-05275-9,Article,,2-s2.0-105034948353
Saleh A.; Alkasassbeh M.; Almseidin M.,Iot botnet intrusion detection system using federated learning techniques,2026,Wireless Networks,2,10.1007/s11276-026-04100-y,Article,,2-s2.0-105029668342
Murmu A.; Kumar N.; Khan S.B.; Albalawi E.; Almusharraf A.; Albalawi A.,SU-FTD2: Transformer-Driven Brain Tumor Imaging Framework Using Explainable AI for Consumer Applications,2026,IEEE Transactions on Consumer Electronics,3,10.1109/TCE.2026.3652504,Article,,2-s2.0-105028035901
Louati F.; Ktata F.B.; Amous I.,Boosting multi-agent reinforcement learning with pruned prioritized experience replay and collaborative learning. Case study: intrusion detection system,2026,Journal of Ambient Intelligence and Humanized Computing,0,10.1007/s12652-026-05076-5,Article,,2-s2.0-105035715823
Alhazmi A.,"A Comprehensive Survey of AI/ML-Driven Optimization, Predictive Control, and Innovative Solar Technologies",2026,Energies,3,10.3390/en19081847,Review,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105037068430
Oneto L.; Ridella S.; Minisi S.; Coraddu A.; Anguita D.,Reconciling grokking with statistical learning theory through the lens of norm- and stability-based generalization bounds,2026,Neurocomputing,0,10.1016/j.neucom.2026.132826,Article,All Open Access; Hybrid Gold Open Access,2-s2.0-105029310692
Tang X.; Hou Y.; Qin Y.,Economical Thermal Energy Management for Hybrid Electric Vehicles Based on Multiple Agents Deep Reinforcement Learning,2026,IEEE Transactions on Transportation Electrification,1,10.1109/TTE.2025.3642191,Article,,2-s2.0-105025955256
Gige A.M.; Buschmann Alsbirk L.; Coscia M.,Evaluating fraud detection algorithms in a decentralized scenario,2026,Royal Society Open Science,0,10.1098/rsos.251922,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105045369686
Osonuga A.A.; Osonuga A.; Omeni D.; Okoye G.C.; Egbon E.; Olawade D.B.,"Artificial intelligence in hospital fall Prevention: Current Applications, Challenges, and Future Directions",2026,Safety Science,7,10.1016/j.ssci.2025.107104,Article,All Open Access; Hybrid Gold Open Access,2-s2.0-105025985086
Shen Q.; Yang L.; Qin Z.; Hu Q.,Heterogeneous federated learning with client collaboration graphs; [基于客户协作关系图的异构联邦学习方法],2026,Scientia Sinica Informationis,0,10.1360/SSI-2024-0330,Article,All Open Access; Bronze Open Access,2-s2.0-105035747196
Kong L.; Chen D.; Tang C.; Xiong D.; Lv J.,ELSA: Equivariant Self-Supervised Adaptation for Small Data Learning,2026,IEEE Transactions on Artificial Intelligence,0,10.1109/TAI.2025.3628282,Article,,2-s2.0-105021249098
Wang Z.,"Advancing intelligent transportation systems with artificial intelligence: Enhancing efficiency, safety, and sustainability",2026,AIP Conference Proceedings,0,10.1063/5.0328512,Conference paper,,2-s2.0-105037881457
Shi L.; Tian M.; Yi Y.; Hu X.; Wang X.; Yang Y.; Li M.,Artificial Intelligence-Driven Multimodal Sensor Fusion for Complex Market Systems via Federated Transformer-Based Learning,2026,Sensors,1,10.3390/s26082418,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105036845028
Shi Y.; Wang Q.; Li J.; Wang X.; Wei C.,Robust dependency-aware task offloading for mobile edge computing in low network scenarios using multi-agent deep reinforcement learning,2026,Ad Hoc Networks,2,10.1016/j.adhoc.2026.104179,Article,,2-s2.0-105034568222
Nyachionjeka K.; Bayoumi E.H.E.,A Review of Data-Driven Approaches and Datasets for Battery State of Health Estimation,2026,SAE International Journal of Electrified Vehicles,1,10.4271/14-15-02-0009,Article,,2-s2.0-105038228408
Jiang Z.; Chang Y.; Yu K.; Zhong Z.; Zhai W.,An Intelligent Early Warning System for Petroleum Engineering Safety Integrating Federated Learning and Knowledge Graphs: A Fusion Approach of Temporal Transformer and Meta-Learning,2026,"Proceedings of 2026 International Conference on Artificial Intelligence and Fintech, IC-AIF 2026",0,10.1145/3800973.3801023,Conference paper,,2-s2.0-105039176092
Wang K.; Si P.; Song J.; Zhang K.; Li Z.; Wu Z.,A Deep Deterministic Policy Gradient-Compensated Backstepping Controller for Adaptive Tracking and Aiming in Aerial Two-DOF Gimbal System,2026,International Journal of Adaptive Control and Signal Processing,1,10.1002/acs.70035,Article,,2-s2.0-105027846286
Wen T.; Yu L.; Li L.,A Sepsis Mortality Risk Prediction Model Based on Multi-feature Federated Learning; [基 于 多 特 征 联 合 学 习 的 脓 毒 症 死 亡 风 险 预 测 模 型],2026,Shuju Caiji Yu Chuli/Journal of Data Acquisition and Processing,0,10.16337/j.1004-9037.2026.03.018,Article,,2-s2.0-105042457135
Mirjalol Xusanboy Ugli B.; Ernazarov G.; Panneerselvam P.; Sundareswaran D.; Hamroyev A.; Shodiyev A.,Leveraging Federated Learning for Privacy-Preserving Collaborative Learning Platforms in Education,2026,International Journal of Artificial Intelligence and Machine Learning,0,10.51483/IJAIML.6.1s.2026.214-227,Article,All Open Access; Hybrid Gold Open Access,2-s2.0-105043134187
Hande K.; Chandak M.,A Deep Convolutional Koopman Network with Coordinate Attention-Based Gated Recurrent Unit for Blockchain-Enabled Inventory Management,2026,Applied Sciences (Switzerland),0,10.3390/app16104784,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105040122362
Bhoyar V.; Patel M.,"A Comprehensive Review of Deep Learning Approaches for Automated Detection, Segmentation, and Grading of Diabetic Retinopathy",2026,Archives of Computational Methods in Engineering,0,10.1007/s11831-025-10460-z,Review,,2-s2.0-105023869351
Lapi F.; Marconi E.; Gorini M.; Nuti L.; Medea G.; Cricelli I.,Reproducing real-world clinical prediction models using the DIVE platform: A comparative validation study across three chronic diseases,2026,International Journal of Medical Informatics,1,10.1016/j.ijmedinf.2026.106303,Article,,2-s2.0-105028608883
Zhou Y.,Research on Blockchain Attack Detection and Defense Mechanism Based on Machine Learning,2026,AIP Conference Proceedings,0,10.1063/12.0043530,Conference paper,,2-s2.0-105035836576
Ajakwe I.U.; Ajakwe S.O.; Tagne Poupi T.A.; Babayomi O.; Eziama E.U.; Lee J.M.; Kim D.S.,A Hindsight-Insight-Foresight Analysis of AI in Mission-Critical Healthcare Information Systems,2026,"ICACS 2025 - Proceedings of the 9th International Conference on Algorithms, Computing and Systems",0,10.1145/3789418.3789448,Conference paper,,2-s2.0-105038101442
Aljumah A.; Ahanger T.A.; Ullah I.,Unmanned Aerial Vehicles-based blockchain-inspired Intelligent framework for collaborative intrusion detection,2026,ICT Express,1,10.1016/j.icte.2025.12.008,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105025543086
Lin Y.-N.; Hsu H.-C.; Wu Y.-F.; Shen V.R.L.,A smart recycling object identification system in vending machines based on edge computing platform and Petri net model,2026,Journal of Environmental Management,0,10.1016/j.jenvman.2026.129182,Article,,2-s2.0-105031779666
Rosić M.; Sumić D.; Maleš L.,"Intelligent Agents for Sustainable Maritime Logistics: Architectures, Applications, and the Path to Robust Autonomy",2026,Sustainability (Switzerland),0,10.3390/su18073231,Article,All Open Access; Gold Open Access,2-s2.0-105035522304
Agrawal R.; Singhal S.; Sharma A.,Trust-based Energy Aware Secure Load Balancing and Resource Provisioning in Fog Computing using a Multi-Objective Optimization Algorithm,2026,Journal of Scientific and Industrial Research,0,10.56042/jsir.v85i4.8384,Article,All Open Access; Gold Open Access,2-s2.0-105045483495
Sun D.; Wei Z.; Tang D.; Cao B.,Graph-Attentional Multiagent Reinforcement Learning for V2G Emergency Dispatch in Cold-Weather Coupled Networks,2026,IEEE Transactions on Transportation Electrification,1,10.1109/TTE.2026.3651255,Article,,2-s2.0-105027096074
Zhao J.; Che Y.; Li Y.; Harris S.,From hype to impact: A roadmap for trustworthy battery AI,2026,eTransportation,2,10.1016/j.etran.2026.100546,Note,,2-s2.0-105028198973
Keršič V.; Turkanović M.,zk-OPML: Using zero-knowledge proofs to optimize OPML,2026,Journal of King Saud University - Computer and Information Sciences,0,10.1007/s44443-026-00573-1,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105039132390
Urfy M.; Mir M.T.,"A Decade of Artificial Intelligence in Stroke Care (2015–2025): Trends, Clinical Translation, and the Precision Medicine Frontier—A Narrative Review",2026,Journal of Personalized Medicine,1,10.3390/jpm16040218,Review,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105037076502
Heidari A.; Khonsari A.; Rastegar S.H.,An energy-efficient privacy-preserving framework for intrusion detection in the internet of vehicles,2026,Computers and Electrical Engineering,4,10.1016/j.compeleceng.2026.111003,Article,,2-s2.0-105029068566
