Authors,Title,Year,Source title,Cited by,DOI,Document Type,Open Access,EID
Lee J.W.; Choi K.W.,Two-Tier PEFT Adapter Switching for Environment- and SNR-Adaptive Channel Estimation,2026,IEEE Open Journal of the Communications Society,0,10.1109/OJCOMS.2026.3697928,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105040529569
Qiao F.; Mahdavi M.,Learning Without Forgetting for Continual Learning in LLMs Through Adaptive LoRA Ranks,2026,Machine Learning,0,10.1007/s10994-026-07145-4,Article,,2-s2.0-105049161439
Li Q.; Dai X.; Yu F.; Dai J.; Wang S.; Luan R.; Wang X.; Qin X.; Xu S.,CAMAGRI-GPT: A parameter-efficient agricultural knowledge system using domain-adapted large language models with retrieval augmentation,2026,International Journal of Agricultural and Biological Engineering,0,10.25165/j.ijabe.20261902.9671,Article,All Open Access; Gold Open Access,2-s2.0-105040128902
Plubin B.; Mouktonglang T.; Plubin S.,Ordinal-Aware Fine-Tuning of Multilingual LLaMA Models for Thai Cyberbullying Severity Classification,2026,"2026 International Conference on Advances in Artificial Intelligence and Machine Learning, AAIML 2026",0,10.1109/AAIML67890.2026.11498136,Conference paper,,2-s2.0-105040532852
Panjolia S.; Chaudhary A.; Yadav P.; Uchoi E.; Singh J.; Debbarma K.,Effective Lightweight Language Models for Edge Deployment in Low-Resource Settings,2026,"2026 International Conference on Intelligent Systems in Engineering, Secured Systems and Cybersecurity, ICISESSC 2026",0,10.1109/ICISESSC68634.2026.11542686,Conference paper,,2-s2.0-105042409074
Wang Y.; Tang X.; Han S.; Du R.,Remote sensing cross-modal image-text retrieval：Key technologies and challenges; [遥感跨模态图文检索：关键技术与挑战],2026,National Remote Sensing Bulletin,0,10.11834/jrs.20255437,Article,All Open Access; Bronze Open Access,2-s2.0-105030103202
Yin Y.; Ni J.; Wu R.; Li H.; Wei T.; Li Z.; Chen Y.,Simple is Better than Complex: A Representation-centric Perspective for Prompting-based Vision–Language Fusion,2026,Transactions on Machine Learning Research,0,,Article,,2-s2.0-105048706754
Raisaputri D.A.; Fatyanosa T.N.; Sari I.N.,Data-Augmented Text to Gloss Translation for Indonesian Sign Language using Parameter-Efficient FLAN-T5,2026,"Proceedings of the International Colloquium on Signal Processing and Its Applications, CSPA",0,10.1109/CSPA68262.2026.11517760,Conference paper,,2-s2.0-105041264363
Jo H.-K.; Seo Y.; Huh E.-N.,Can LoRA Teach? Cross A-Matrix in Single Space for Low-Rank Knowledge Distillation,2026,IEEE Access,0,10.1109/ACCESS.2026.3696439,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105040132605
Ebouky B.; Chhatkuli A.; Malossi C.; Studer C.; Assaf R.; Bartezzaghi A.,Enhancing Semantic Segmentation with Continual Self-Supervised Pre-training,2026,Transactions on Machine Learning Research,0,,Article,,2-s2.0-105029969898
Dawadikar A.; Shyamsundar P.; Bhat R.V.; Saxena N.,Activation-Guided Layer Selection for LoRA,2026,Information (Switzerland),0,10.3390/info17030283,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105034091602
Deyyam A.,Fine-Tuning Strategies for Efficient Large Language Model Adaptation,2026,"2026 6th International Conference on Intelligent Technologies, CONIT 2026",0,10.1109/CONIT69683.2026.11621302,Conference paper,,2-s2.0-105047326700
Li X.; Wang C.; Li H.; Jiang Z.,Hierarchy-aware intent recognition and task-oriented text generation for non-expert satellite instructions,2026,"International Archives of the Photogrammetry, Remote Sensing and Spatial Information Sciences - ISPRS Archives",0,10.5194/isprs-archives-XLIX-B4-2026-643-2026,Conference paper,All Open Access; Gold Open Access,2-s2.0-105047662538
Ali N.A.; Ramalakshmi K.,SARG-QLoRA: Syntax-Aware Retrieval-Guided Parameter-Efficient Fine-Tuning for Dependency Parsing with Autoregressive Large Language Models,2026,Journal of Intelligent Decision Making and Information Science,0,10.59543/jidmis.v3.1260,Article,All Open Access; Hybrid Gold Open Access,2-s2.0-105046692097
Edeti L.; Meshesha M.; Negesse F.,Evaluating adaptation strategies for low resource word sense disambiguation in Oromo using the BERT base multilingual cased model,2026,Discover Artificial Intelligence,0,10.1007/s44163-026-01511-w,Article,All Open Access; Gold Open Access,2-s2.0-105046538169
Khan Z.; Yoon S.-C.; Bhandarkar S.M.,Parameter- and Compute-Efficient Spatial–Spectral Transformer Framework for Pixel-Level Classification of Foreign Plastic Objects on Broiler Meat Using NIR–Hyperspectral Imaging,2026,Sensors,0,10.3390/s26082459,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105037053849
Ganji S.J.; Srikanth P.; Sambanna K.; Rao R.S.,LS-PolypSeg: A Parameter-Efficient LoRA-Enhanced SAM3 Framework for Polyp Segmentation,2026,"International Conference on Signal Processing and Communications, SPCOM",0,10.1109/SPCOM71105.2026.11622939,Conference paper,,2-s2.0-105048226162
Dhere A.,A Comparison of Strategies for Automatic Frame Selection Towards Blind Sweep Point of Care Ultrasound,2026,Proceedings - International Symposium on Biomedical Imaging,0,10.1109/ISBI61048.2026.11515612,Conference paper,,2-s2.0-105041600618
Yadla P.,A survey of parameter-efficient fine-tuning techniques for audio foundation models,2026,International Journal of Speech Technology,0,10.1007/s10772-025-10245-6,Review,,2-s2.0-105044708230
Nguyen D.Q.; Tran K.Q.; Nguyen-Xuan H.,LayGenID: Layout-preserving multi-conditional diffusion transformer with LoRA fusion for interior design generation,2026,Expert Systems with Applications,0,10.1016/j.eswa.2026.132352,Article,,2-s2.0-105037065142
More A.; Rusert J.,Is Adversarial Vulnerability a Real Trade-Off in LoRa Fine-Tuned Models?,2026,Conference Proceedings - IEEE SOUTHEASTCON,0,10.1109/SoutheastCon63549.2026.11476532,Conference paper,,2-s2.0-105037842668
Abdelhady A.S.,Authenticity Detection by Fine-Tuning Transformer-Based Models,2026,"International Conference on Electrical, Computer, and Energy Technologies, ICECET 2026",0,10.1109/ICECET65726.2026.11633234,Conference paper,,2-s2.0-105048913196
Moges H.T.; Moodley D.,A Lightweight Spatial-Temporal Graph Neural Network for Long-Term Time Series Forecasting,2026,International Conference on Agents and Artificial Intelligence,0,10.5220/0014322300004052,Conference paper,,2-s2.0-105041705236
Li Y.; Xu F.; Zhang Z.; Mei X.; Huang H.,Construction site fall hazard identification and automated captioning using adapted vision-language models,2026,Automation in Construction,2,10.1016/j.autcon.2026.106790,Article,,2-s2.0-105034467531
Sai C.V.; Elmitwally N.S.; Rice I.; Mahmoud H.; Vickers I.; Schmoor X.,Fine-Tuning Open-Source Large Language Models for Cybersecurity and IT Support: A Comparative Study on LLM Fine-Tuning Techniques,2026,IEEE Open Journal of the Computer Society,0,10.1109/OJCS.2026.3685799,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105036863245
Lu Y.; Wang H.; Ning Q.; Liu Z.; Zang Y.; Liao Z.; Yan Z.,In-Orbit MapAnything: An Enhanced Feed-Forward Metric Framework for 3D Reconstruction of Non-Cooperative Space Targets Under Complex Lighting,2026,Sensors,2,10.3390/s26072026,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105035756237
Owino G.; Kasamani B.S.; Abdelmoniem A.M.; Wornyo E.,Federated Causal-Aware Audio Transformer for Cross-Site Infant Cry Paralinguistic Classification,2026,"2026 8th International Conference on Natural Language Processing, ICNLP 2026",0,10.1109/ICNLP69856.2026.11528163,Conference paper,,2-s2.0-105041903845
Steiner A.,A Novel Machine Learning Model for Non-Invasive EEG-Based Inner-Speech Translation in ALS,2026,"International Winter Conference on Brain-Computer Interface, BCI",0,10.1109/BCI69045.2026.11435085,Conference paper,,2-s2.0-105035862884
Anand H.; Singh S.; Agrawal R.; Dhankar P.K.; Shobhane P.,Parameter-Efficient Fine-Tuning of Transformer Models: An Empirical Study of LoRA Optimization for High-Cardinality Intent Classification,2026,"International Conference on Intelligent and Sustainable AI Systems, ICOSAAS 2026 - Conference Proceedings",0,10.1109/ICOSAAS68663.2026.11648607,Conference paper,,2-s2.0-105048456616
Gorgulu A.B.; Kamali H.O.; Oz Z.; Mert G.; Kiziltepe R.S.; Karakus M.; Basbrain A.M.,Domain-Adaptive Sentiment and Topic Analysis Using LLMs in Low-Resource Language: A Case Study on Turkish Airport Reviews,2026,IEEE Access,0,10.1109/ACCESS.2026.3699598,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105041153071
Hou S.; Su J.; Yao X.; Li X.; Du J.; Li J.; Jiang F.; Xia Y.; Zhang S.; Cui W.; Wang Y.; Ren L.,Deep Learning Approach for Species Identification of Forensically Important Sarcophagid flies (Diptera: Sarcophagidae) in China,2026,Insects ,0,10.3390/insects17040374,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105037063877
Zhu J.; Li J.; Zhao S.; Deng Y.; Miao Y.; Xu J.,Adapting LLMs for biomedical natural language processing: a comprehensive benchmark study on fine-tuning methods,2026,Journal of Supercomputing,4,10.1007/s11227-025-08182-x,Article,,2-s2.0-105028738213
Husain A.; Zalzala A.,Comparative Climate Change Sentiment Analysis Using Machine Learning,2026,"Proceedings of the 5th International Conference on Sentiment Analysis and Deep Learning, ICSADL 2026",0,10.1109/ICSADL67539.2026.11451770,Conference paper,,2-s2.0-105036472962
Li T.; Su Y.; Song D.; Li W.; Wang L.; Wei Z.; Liu A.-A.,Physics-Constrained Adapter Tuning of Meteorological Foundation Models for Global SST Forecasting,2026,IEEE Transactions on Geoscience and Remote Sensing,0,10.1109/TGRS.2026.3676064,Article,,2-s2.0-105033486855
Ming Y.; Bai L.; Zhao J.; Chen Y.,Multimodal Feature Fusion and Enhancement for Function Graph Data,2026,Applied Sciences (Switzerland),0,10.3390/app16031246,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105030144402
Sifat H.A.; Arko K.B.; Madhu S.; Sifat S.H.; Mahmood S.,BRRD-Net: A Transformer-Based Framework for Region-Specific Romanized Bangla Dialect Detection Using Pretrained Embeddings and Prototype Learning,2026,"2026 5th International Conference on Electrical, Computer and Telecommunication Engineering, ICECTE 2026",0,10.1109/ICECTE69292.2026.11429364,Conference paper,,2-s2.0-105036963088
Ros-Sánchez E.; Domínguez C.; Heras J.; Oliver-Gutiérrez D.; Royo D.; Espax A.B.; Zapata M.Á.,Parameter efficient vs full fine-tuning for building children's myopia prediction models,2026,Systems and Soft Computing,0,10.1016/j.sasc.2026.200452,Article,All Open Access; Gold Open Access,2-s2.0-105028942529
Cai R.; Li F.; Feng J.; Chen X.; Li H.; Zhu C.; Wang C.; Luo H.,Sequential Layer-Selective Rank Reduction: A Parameter-Efficient Framework for Biomedical LLMs and VLMs,2026,IEEE Transactions on Radiation and Plasma Medical Sciences,0,10.1109/TRPMS.2026.3694671,Article,,2-s2.0-105039633523
Wang Y.; Huang M.; Deng X.; Xie Y.; Li X.,Progressive Hybrid Pseudo-Labeling for Unsupervised Domain Adaptation With Ascending Low-Rank Adaptation,2026,IEEE Transactions on Image Processing,0,10.1109/TIP.2026.3709466,Article,,2-s2.0-105044722620
Neelamegam P.; Jaya Nirmala S.,Parameter-Efficient and Imbalance-Aware Fine-Tuning for Rhetorical Role Classification in Legal Judgments,2026,"Proceedings of the 23rd ACM International Conference on Computing Frontiers, CF 2026",0,10.1145/3801487.3806066,Conference paper,All Open Access; Gold Open Access,2-s2.0-105044147320
Zhu S.; Zeng J.; Wang Y.; Wang S.; Sun Y.; Chen S.; Yao Y.; Yang Q.,LoRA-E2: Effective and Efficient Low-rank Adaptation,2026,WWW 2026 - Proceedings of the ACM Web Conference 2026,0,10.1145/3774904.3792500,Conference paper,,2-s2.0-105038556823
Hu X.; Wang L.; Wang Z.; Li H.,Pain-Adapter: A Parameter-Efficient Adaptation Network for Facial Video-based Pain Assessment,2026,BIC 2026 - Proceedings of 2026 6th International Conference on Bioinformatics and Intelligent Computing,0,10.1145/3809986.3810091,Conference paper,All Open Access; Gold Open Access,2-s2.0-105048964315
Zhu R.; Xie Z.; Pang J.,TabHTLiDA: A Parameter-Efficient Unlearning Framework for Hypergraph-Structured Tabular Data,2026,"2026 International Conference on Sensor-Cloud and Edge Computing System, SCECS 2026",0,10.1109/SCECS69812.2026.11565820,Conference paper,,2-s2.0-105044274598
Wang R.; Jung V.J.B.; Wiese P.; Conti F.; Burrello A.; Benini L.,TrainDeeploy: Hardware-Accelerated Parameter-Efficient Fine-Tuning of Small Transformer Models at the Extreme Edge,2026,"Proceedings -Design, Automation and Test in Europe, DATE",0,10.23919/DATE69613.2026.11539322,Conference paper,,2-s2.0-105041920537
Eker H.; Bayraktar C.,Automated Safety Precaution Generation in High-Risk Industries: A Parameter-Efficient Fine-Tuning Approach with Mistral-7B,2026,Applied Sciences (Switzerland),0,10.3390/app16125784,Article,All Open Access; Gold Open Access,2-s2.0-105043063554
Cevallos-Moreno J.F.; Rizzardi A.; Sicari S.; Coen-Porisini A.,Ethical treatment of language models against harmful inference-time interventions,2026,Engineering Applications of Artificial Intelligence,0,10.1016/j.engappai.2026.114317,Article,All Open Access; Green Open Access; Hybrid Gold Open Access,2-s2.0-105032089242
Mühlematter D.J.; Halbheer M.; Becker A.; Narnhofer D.; Aasen H.; Schindler K.; Turkoglu M.O.,LoRA-Ensemble: Efficient Uncertainty Modelling for Self-Attention Networks,2026,Transactions on Machine Learning Research,0,,Article,,2-s2.0-105033745844
Kashif M.; Vizza P.; Tradigo G.; Flesca S.,Task-Conditioned PEFT with Prompt-Aligned ASR Error Structure Fusion for Parkinson's Speech Assessment,2026,"ACM-BCB 2026 - 17th ACM International Conference on Bioinformatics, Computational Biology and Health Informatics",0,10.1145/3807503.3816790,Conference paper,All Open Access; Gold Open Access,2-s2.0-105046621665
Hu G.; Tong Y.; Liu H.; Geng D.; Li C.,Revisiting Frequency Domain: Spatial-Frequency Joint Tuning for Referring Image Segmentation,2026,IEEE Transactions on Circuits and Systems for Video Technology,0,10.1109/TCSVT.2026.3663260,Article,,2-s2.0-105029942621
Ranade D.J.; Jaiswal R.,Right-to-be-Forgotten by Design in Adapter-Tuned Transformers,2026,HCAI-ep 2026 - Proceedings of the 2026 Conference on Human Centered Artificial Intelligence - Education and Practice,0,10.1145/3777490.3777507,Conference paper,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105031778584
Likitha D.; Shravani T.V.; Sountharrajan S.,Self-Refining Framework for Autonomous Knowledge Graph Triple Extraction Using Large Language Models,2026,"Proceedings - 3rd International Conference on Networking and Communications, ICNWC 2026",0,10.1109/ICNWC68145.2026.11518288,Conference paper,,2-s2.0-105041813234
Lyu J.; Xue J.; Baker T.; Chen J.; Liu Z.; Zhu T.; Zhou W.; Tan Y.-A.; Ren M.,Parameter-Efficient Retriever-Reader for Trustworthy Table-Text Question Answering Toward Agentic Edge Intelligence,2026,IEEE Transactions on Network Science and Engineering,0,10.1109/TNSE.2026.3725340,Article,,2-s2.0-105048598862
Abdolmaleki M.; Shamsfard M.; Hoste V.; Lefever E.,PMWP: A Benchmark for Math Word Problem Solving in Persian,2026,"SilkRoadNLP 2026 - 1st Workshop on NLP and LLMs for the Iranian Language Family, Proceedings of the Workshop",0,10.18653/v1/2026.silkroadnlp-1.8,Conference paper,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105042166375
Alkudah N.M.; Idris N.B.; Abushariah M.A.M.; Sabri A.Q.M.; Alkhalili M.,FakeNews-TransAug: an enhanced AraBERT-Based deep learning model with data augmentation for addressing class imbalance in Arabic fake news detection,2026,PeerJ Computer Science,0,10.7717/peerj-cs.3654,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105035032637
Tao R.; Zhan Q.; Ding F.; Liu G.; Xie X.; Tang H.,SpikeLoRA: Power-efficient low-rank adaptation based on spiking neural network,2026,Neurocomputing,0,10.1016/j.neucom.2026.133947,Article,,2-s2.0-105038727196
Wu P.; Neri F.; Feng Z.,Zero-Shot Evolutionary Architecture Search for Low-Rank Adaptation,2026,International Journal of Neural Systems,0,10.1142/S0129065726500255,Article,,2-s2.0-105033379605
Yeleussinov A.; Buribayev Z.; Beisov N.; Kalzhanov N.; Satymbekov M.; Akhatov U.; Alimkulov Y.,Fine-Tuning Qwen3 Models for the Legal Domain of Kazakhstan: A Comparative Study of LoRA-Adapted Models for Bilingual Legal Question Answering,2026,Applied Sciences (Switzerland),1,10.3390/app16136777,Article,All Open Access; Gold Open Access,2-s2.0-105044504072
Zhang R.; Zheng Z.; Bao W.,Practical Secure Inference Algorithm for a Fine-Tuned Large Language Model Based on Fully Homomorphic Encryption,2026,IEEE Transactions on Information Forensics and Security,1,10.1109/TIFS.2025.3639994,Article,,2-s2.0-105023896738
Liu D.; Zhou X.; Li Y.,Large language model–driven building energy model generation,2026,Energy and Buildings,0,10.1016/j.enbuild.2026.117255,Article,,2-s2.0-105032179262
Karasu M.; Alawadi S.; Alkhabbas F.; Aladwan M.N.,Lean Fine-Tuning on a Budget: A Sustainable Framework of Model Tuning Over Resource-Constrained Devices,2026,"2026 6th International Conference on Machine Learning and Intelligent Systems Engineering, MLISE 2026",0,10.1109/MLISE70044.2026.11607505,Conference paper,,2-s2.0-105046360785
Rezgui I.; Mzid R.; Ziadi T.,Exploring full and parameter-efficient fine-tuning techniques for transformer-based design pattern detection,2026,Information and Software Technology,0,10.1016/j.infsof.2026.108176,Article,,2-s2.0-105038847841
Basilwango E.; Le Beux Y.; Ankeli O.D.; Berdys P.H.; Balakrishnan D.,Enhancing Automatic Speech Recognition Models for Maternal and Reproductive Health: Fine-Tuning and Real-World Evaluation in Wolof,2026,"AfricaNLP 2026 - 7th Workshop on African Natural Language Processing, Proceedings of the Workshop",0,10.18653/v1/2026.africanlp-main.27,Conference paper,,2-s2.0-105040683239
Srinivasu P.N.; Samudrala A.; Devesh P.G.; Reddy S.A.; Nuaim A.A.,Quantized Low-Rank Adaptation in Large Language Models for Clinical Text Simplification,2026,International Journal of Computational Intelligence Systems,0,10.1007/s44196-026-01402-z,Article,All Open Access; Gold Open Access,2-s2.0-105043969308
Qu Y.; Li B.; Huang S.; Nie P.; Li L.; Yao Y.,BADS: A backdoor attack against code intent summarization engines,2026,Information and Software Technology,1,10.1016/j.infsof.2026.108018,Article,,2-s2.0-105027181737
Sun C.; Wei J.; He S.; Ma Z.; Zhou Y.; Ran R.; Zou J.; Yang Y.,DWTSG: Parameter-Efficient Fine-Tuning of Large Pre-trained Models viDiscrete Wavelet Transform and Subband Guidance,2026,Proceedings of the AAAI Conference on Artificial Intelligence,0,10.1609/aaai.v40i30.39763,Conference paper,All Open Access; Gold Open Access,2-s2.0-105034834867
Hamad K.; Al-Najjar A.,A Closed-Track System for Palestinian Arabic in the AMIYA Shared Task,2026,"VarDial 2026 - 13th Workshop on NLP for Similar Languages, Varieties and Dialects, Proceedings of the Workshop",1,10.18653/v1/2026.vardial-1.32,Conference paper,All Open Access; Gold Open Access,2-s2.0-105042231207
Sundaravadivel P.; Isaac R.A.; Kumaran U.; Priyanga G.,Lightweight multimodal large language model enabling efficient one shot industrial visual anomaly detection,2026,Discover Artificial Intelligence,1,10.1007/s44163-026-01252-w,Article,All Open Access; Gold Open Access,2-s2.0-105040570236
Chang D.; Xue P.; Li Y.; Liu Y.; Xu P.; Zhang S.,Calibrating and Rotating: A Unified Framework for Weight Conditioning in PEF,2026,Proceedings of the AAAI Conference on Artificial Intelligence,0,10.1609/aaai.v40i36.40267,Conference paper,All Open Access; Gold Open Access,2-s2.0-105034460488
Chen X.; Li Y.; Hu M.; Salari E.; Chen X.; Qiu R.L.J.; Zheng B.; Yang X.,Leveraging pretrained vision-language model for enhanced breast cancer diagnosis with multi-view mammography,2026,Medical Physics,1,10.1002/mp.70261,Article,All Open Access; Bronze Open Access,2-s2.0-105027347777
Lim J.; Kwak Y.; Lee J.; Kim T.-Y.; Jeong J.,mLLM-CRD: multi-modal LLM based context-aware rule detection using LoRA-integrated attention for worker safety monitoring,2026,Journal of King Saud University - Computer and Information Sciences,0,10.1007/s44443-026-00572-2,Article,All Open Access; Gold Open Access,2-s2.0-105044616928
Anuradha K.; Solomi V.S.; Chand S.R.,Efficient Fine-Tuning of Large Language Models for Telugu Sentiment Analysis Using QLoRA,2026,"Proceedings of 3rd International Conference on Machine Learning and Autonomous Systems, ICMLAS 2026",0,10.1109/ICMLAS67792.2026.11483790,Conference paper,,2-s2.0-105038755881
Pan S.,Domain-Adaptive Self-Supervised Contrastive Hashing for Scalable Chest Radiograph Retrieval,2026,IEEE Access,0,10.1109/ACCESS.2026.3713435,Article,All Open Access; Gold Open Access,2-s2.0-105044850834
Wu Y.; Li X.; Zhang J.; Zuo H.; Li H.; Tan T.,Dynamic Expansion Mixture-of-Experts with Pre-Trained Vision Transformer for Few-Shot Class-Incremental Remote Sensing Scene Classification,2026,Remote Sensing,0,10.3390/rs18081145,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105037076888
Mishra U.; Shukla V.; Hambarde P.; Shukla A.,"Improvise, Adapt, Overcome - Telescopic Adapters for Efficient Fine-tuning of Vision Language Models in Medical Imaging",2026,"Proceedings - 2026 IEEE/CVF Winter Conference on Applications of Computer Vision, WACV 2026",0,10.1109/WACV61042.2026.00734,Conference paper,All Open Access; Green Open Access,2-s2.0-105041345666
Sen S.; Dhankhar N.; Bayat A.,Dynamic LoRA Fine-Tuning of DINOv3 for Multi-Component Pasture Biomass Estimation,2026,Sensors,0,10.3390/s26165285,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105048727668
Totare R.Y.; Patil V.N.; Golhar R.; Patil C.,A Context-Aware Text Sentiment Classification Framework Leveraging Pretrained Large Language Models and Transfer Learning for Large-Scale Opinion Mining,2026,Journal of Intelligent Decision Making and Information Science,0,10.59543/jidmis.v3.451,Article,All Open Access; Hybrid Gold Open Access,2-s2.0-105044230049
Sheng L.; Xu Y.; Zhang X.; Wei M.,Parameter-Efficient Adaptation of GPT-Style Foundation Models for Power Grid Load Forecasting,2026,Electronics Letters,0,10.1049/ell2.70612,Article,All Open Access; Gold Open Access,2-s2.0-105039490681
Petkevičius L.; Gudžius P.; Filatovas E.,Wearable Data Aggregation Framework for Fine-Tuning of LLMs to Forecasting Future-Aware Insights,2026,CEUR Workshop Proceedings,0,,Conference paper,,2-s2.0-105042229127
Shi Y.; Yang R.; Yin C.; Lu Y.; Huang B.; Tao Y.; Zhong Y.,Two-Stage Fine-Tuning of Large Vision-Language Models with Hierarchical Prompting for Few-Shot Object Detection in Remote Sensing Images,2026,Remote Sensing,6,10.3390/rs18020266,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105028712777
Lad V.; Deshmukh R.J.; Awati C.J.; Dhabarde R.,"Code-Mixed Sentiment Analysis in Social Media: A Critical Review of Recent Methods, Trends, and Open Challenges",2026,"Proceedings of the 3rd International Conference on Innovations in Cybersecurity and Data Science, ICICDS 2026",0,10.1109/ICICDS70526.2026.11604839,Conference paper,,2-s2.0-105046128658
Liu H.; Jin L.; Chiang M.-F.,Multigranular Alignment via Linguistic Decomposition and Reward Optimization for Text to Image Diffusion,2026,AAMAS 2026 - Proceedings of the 25th International Conference on Autonomous Agents and Multiagent Systems,0,10.65109/UEMK8185,Conference paper,,2-s2.0-105041439881
Nina M.M.; Costa C.V.; Berton L.; Vega-Oliveros D.A.,Efficient Fine-Tuning Methods for Portuguese Question Answering: A Comparative Study of PEFT on BERTimbau and Exploratory Evaluation of Generative LLMs,2026,"17th International Conference on Computational Processing of Portuguese, PROPOR 2026",0,,Conference paper,,2-s2.0-105041120476
Marsh B.; Michaleas A.; Ricke D.O.; Monera S.; Zembruski S.,An efficient strategy for fine-tuning large language models,2026,Frontiers in Artificial Intelligence,2,10.3389/frai.2026.1665992,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105031929859
Maxim B.,Script correction and synthetic pivoting: Adapting tencent HY-MT for low-resource turkic translation,2026,"LoResMT 2026 - 9th Workshop on Technologies for Machine Translation of Low Resource Languages, Proceedings of the Workshop",0,10.18653/v1/2026.loresmt-1.20,Conference paper,All Open Access; Gold Open Access,2-s2.0-105040134242
Liang Y.; Yang W.; Huo J.; Diao Y.; Zhou S.; Xu Y.; Fang H.; Chi W.,SAM-FGF: SAM fine grained fine-tuning for ophthalmic image segmentation,2026,Journal of King Saud University - Computer and Information Sciences,0,10.1007/s44443-026-00633-6,Article,All Open Access; Gold Open Access,2-s2.0-105044047405
Destan Z.; Alp E.,Model Training with PEFT: Low-Rank Adaptation (LoRA) and Alternative Strategies,2026,"ISADES 2026 - 2nd International Symposium on AI-Driven Engineering Systems, Proceedings",0,10.1109/ISADES69945.2026.11608113,Conference paper,,2-s2.0-105046088494
Yu M.; Yue Y.; Yang Y.; Fu M.,AdaptRGB-t: Adaptive RGB-t semantic segmentation via efficient parameter-tuning with textual guidance,2026,Neurocomputing,0,10.1016/j.neucom.2025.132060,Article,,2-s2.0-105022091905
Mancera G.; Dealcala D.; Morales A.; Fierrez J.; Tolosana R.; Jurado F.,Auditing Training Data in Domain-adapted LLMs: LoRA-MINT,2026,"Proceedings - 2026 IEEE 50th Annual Computers, Software, and Applications Conference, COMPSAC 2026",1,10.1109/COMPSAC69091.2026.00372,Conference paper,All Open Access; Green Open Access,2-s2.0-105048949622
Sagor S.; Hasan M.R.; Kadir M.M.; Rafi M.H.; Islam M.; Hossain S.,Optimizing Depression Detection in Low-Resource Settings: A Comparative Study of Transformers and LoRa on Bangla and English Social Media,2026,"2026 IEEE 2nd International Conference on Quantum Photonics, Artificial Intelligence and Networking, QPAIN 2026",0,10.1109/QPAIN69676.2026.11546347,Conference paper,,2-s2.0-105043126075
Park C.K.; Bae S.H.; Park H.W.; Oh N.S.; Kim Y.J.; Kim Y.-W.; Cho T.J.; Li Y.; Chai J.; Zhao J.; Cho H.T.; Jung J.H.; Park J.; Kim T.G.; Kim J.K.,Development of Large Language Model Specialized into Microbiome Datasets: an Application of Self-Evaluation and Scoring Comparison with Conventional Natural Language Processing Markers,2026,Journal of Microbiology and Biotechnology,1,10.4014/jmb.2511.11050,Article,All Open Access; Bronze Open Access; Green Open Access,2-s2.0-105028929211
Zhao Y.; Luo F.; Liu B.; Chen T.; Zhang S.; Zhou K.; Chen Y.; Xu Y.,Large Language Model Fine-Tuning via Layer Importance Analysis Based on Extreme Values,2026,"2026 6th International Symposium on Computer Technology and Information Science, ISCTIS 2026",0,10.1109/ISCTIS70043.2026.11571992,Conference paper,,2-s2.0-105044576574
Gu J.; Zheng Y.; Liu Y.; Liu C.; Gong S.; Luo L.,Semantic priors and virtual outlier synthesis enable parameter-efficient open-world object detection,2026,Scientific Reports,0,10.1038/s41598-026-51018-8,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105044145004
P K.; P S.; AR N.K.,Proximal guided hybrid federated learning approach with parameter efficient adaptive intelligence for pneumonia diagnosis,2026,Scientific Reports,1,10.1038/s41598-025-32286-2,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105028103124
Elatiky A.F.; Hamad A.M.; Khaled H.; Fayez M.,Instruction-Tuned Decoder-Only Large Language Models for Efficient Extreme Summarization on Consumer-Grade GPUs,2026,Algorithms,1,10.3390/a19020096,Article,All Open Access; Gold Open Access,2-s2.0-105031692548
Zhao X.; Yang J.; Wang L.; Wang N.; He Y.,DUST-NS: Dual-backbone sparse tuning through neuron saliency in MLLMs,2026,Neurocomputing,0,10.1016/j.neucom.2026.133470,Article,,2-s2.0-105034462670
Jiang Y.; Cao Y.; Shen W.,Bidirectional adaptive transformers for multimodal anomaly detection,2026,Expert Systems with Applications,0,10.1016/j.eswa.2026.132129,Article,,2-s2.0-105034625150
